ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ILMN,"Illumina, Inc.",158,0.96,C,low_quality+no_catalyst_data,,,C,0.74911,0.573077,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,clinical_score:-13.4;smart_money_score:+9.3;momentum_score:+6.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 215000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.0033383283582089558,48.743908,-1.5378,,0,,0.0,2,2,selling,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,196.98,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.060301,price_history,,2,0.6991,price_history,,-0.480864,,61.0299,0.6123,-0.4123,-0.068564,early,large,none,platform_diagnostics,morningstar,,,,0,0.6753394815792631705268210728,48.98,41.25000000000000000000000000,52.0,57.48,29.21278769304729283095967790,41.84424012979989183342347215,27.7398,-0.6777,0.0,802,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.824,uncrowded,1.0,211,0.0033383283582089558,0.25089,-0.6717,19.59,0.400356,-0.2524
PRVA,"Privia Health Group, Inc.",159,0.81,C,low_quality+no_catalyst_data,,,C,0.813167,0.342308,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-32.1;smart_money_score:+10.3;momentum_score:+10.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 441352000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,39.86136,-1.548,,0,,0.0,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,754.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.100514,price_history,,1,0.5011,price_history,,-0.2532,,35.6173,0.2771,-0.4123,0.1591,early,mid,sev1,platform_services,morningstar,,,,0,0.7247679982146842222718143272,55.27,50,55.5,15.33,13.03196923261823207739919476,52.09302325581395348837209302,13.207,-1.2908,,,,,,,,,,,,-1.6484,unknown,1.0,229,0.0033383283582089558,0.186833,-0.8896,16.55,0.290036,-0.5533
AVTR,"Avantor, Inc.",160,0.29,C,low_quality+no_catalyst_data,,,C,0.69573,0.557692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,S,momentum_headwind,clinical_score:-25.0;smart_money_score:+14.4;catalyst_score:+11.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 365400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,48.335297,-1.548,,0,,0.0,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,310.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.369963,price_history,,1,0.5153,price_history,,-0.534172,,36.5951,0.5928,-0.4123,-0.121872,early,mid,sev1,platform_devices,morningstar,,,,0,0.6823523640004449883190566248,26.13,50,52.5,60.67,13.03196923261823207739919476,48.61066041704224505738837810,13.207,-1.2908,,,,,,,,,,,,-1.6484,unknown,1.0,196,0.0033383283582089558,0.30427,-0.5122,16.80,0.307829,-0.502
MYGN,"Myriad Genetics, Inc.",161,0.1,C,low_quality+no_catalyst_data,,,C,0.781139,0.45,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:-32.7;financial_score:+23.1;smart_money_score:+9.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 149600000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,44.574244,-1.548,,0,,0.0,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1416.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.221526,price_history,,1,0.8761,price_history,,-0.397475,,47.206,0.6452,-0.4123,0.014825,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6180379397816256755266350502,41.16,50,55.5,15.33,13.03196923261823207739919476,68.83720930232558139534883721,13.207,-1.2908,,,,,,,,,,,,-1.6484,unknown,1.0,220,0.0033383283582089558,0.218861,-0.776,14.81,0.211744,-0.8004
CTKB,"Cytek Biosciences, Inc.",162,0.4,C,low_quality+no_catalyst_data,,,C,0.724199,0.542308,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,M,momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+31.3;clinical_score:-30.2;financial_score:-7.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 3915000.0, ""cash_total"": 93281000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 285.91877394636015, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,48.320227,-1.548,,0,,0.0,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1537.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.228525,price_history,,0,0.8958,price_history,,-0.398962,,58.0395,0.7238,-0.4123,0.013338,early,small,sev1,platform_devices,morningstar,,,,0,0.6840868857589984350547730829,74.50,50,,50,13.03196923261823207739919476,35.37828255513490775794723875,13.207,-1.2908,,,,,,,,,,,,-1.6484,unknown,1.0,204,0.0033383283582089558,0.275801,-0.5954,9.77,0.069395,-1.4803
OPCH,"Option Care Health, Inc.",163,0.81,C,low_quality+no_catalyst_data,,,C,0.798932,0.503846,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-27.6;momentum_score:+14.3;catalyst_score:+9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 232624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,47.101639,-1.548,,0,,0.0,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,411.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.008223,price_history,,0,0.4843,price_history,,-0.04724,,53.7968,0.3048,-0.4123,0.36506,early,mid,sev1,platform_services,morningstar,,,,0,0.7335701459034792368125701459,54.85,50,,46.00,13.03196923261823207739919476,44.51475271918754882519079383,13.207,-1.2908,,,,,,,,,,,,-1.6484,unknown,1.0,225,0.0033383283582089558,0.201068,-0.8378,14.42,0.190391,-0.8765
BRKR,Bruker Corporation,164,0.57,C,mod_quality+no_catalyst_data,,,C,0.702847,0.773077,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-28.5;financial_score:+13.3;catalyst_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95700000.0, ""cash_total"": 293100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.75235109717868, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,58.730174,-1.548,,0,,0.0,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,329.83,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.131129,price_history,,0,0.4025,price_history,,-0.319612,,58.4489,0.4312,-0.4123,0.092688,early,mid,sev1,platform_devices,morningstar,,,,0,0.6982677637511271415689810640,48.38,50,,69.59,13.03196923261823207739919476,54.88372093023255813953488372,13.207,-1.2908,,,,,,,,,,,,-1.6484,unknown,1.0,198,0.0033383283582089558,0.297153,-0.5326,14.62,0.201068,-0.8378
FLGT,"Fulgent Genetics, Inc.",165,0.1,C,mod_quality+no_catalyst_data,,,C,0.741993,0.826923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:-24.0;financial_score:+17.9;catalyst_score:+13.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 23495000.0, ""cash_total"": 117641000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.08478399659502, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,62.211674,-1.548,,0,,0.0,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1631.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.335053,price_history,,0,0.392,price_history,,-0.635333,,46.4395,0.4849,-0.4123,-0.223033,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.7149868987480781902042609269,30.07,50,,90.00,13.03196923261823207739919476,54.88372093023255813953488372,13.207,-1.2908,,,,,,,,,,,,-1.6484,unknown,1.0,209,0.0033383283582089558,0.258007,-0.6495,17.76,0.339858,-0.4129
GLPG,Galapagos NV,,,D,ineligible,D,ineligible,,0.927046,,0,0.096026,1,0.903974,72,0,specific_days,9,headwind,deep_drawdown,XS,ineligible,financial_score:-41.4;clinical_score:+29.0;smart_money_score:+20.1,tier=D;reason=ineligible;cat_days=72;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|near_31_90|pos,-0.003908846153846154,,1.1359,0,1,1.3245,1.5065,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=2000bps,1708.51,0.7,1,0,1.0,0,1.0,0,72,False,specific_days,-0.123594,price_history,,3,0.5456,price_history,,-0.38064,,48.4059,0.3097,-0.4123,0.03166,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8503392434988179669030732861,39.42,45.56250000000000000000000000,66.5,50,75.35211267605633802816901408,5,75.6981,1.3456,3.0,21,51,1.0,3.6461,4,4,0.0,0.4,0.6,autoimmune,0.7029,highly_crowded,1.0,261,-0.003908846153846154,0.072954,-1.4541,21.79,0.446619,-0.1342
HRTX,"Heron Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.930605,,0,0.168874,1,0.831126,41,1,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-30.5;clinical_score:+20.7;momentum_score:+10.8,tier=D;reason=ineligible;cat_days=41;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27591000.0, ""cash_total"": 28647000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.459280200065239, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|near_31_90|pos,-0.003908846153846154,,1.1279,0,1,1.0768,1.2479,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,41,True,specific_days,0.445947,price_history,,2,1.5295,price_history,,-0.690476,,46.4717,0.4900,-0.4123,-0.278176,late,micro,sev1,drug_developer,morningstar,,,,0,0.8825897791353383458646616541,59.76,38.82273600000000000000000000,58.0,90.00,69.64788732394366197183098592,18.39515969053759174766911327,70.1631,1.1121,3.0,589,15,1.0,0.7107,1,1,0.0,0.4,0.95,oncology,0.7029,highly_crowded,1.0,262,-0.003908846153846154,0.069395,-1.4803,25.80,0.539146,0.0983
BNTX,BioNTech SE,,,D,ineligible,D,ineligible,,0.450178,,0,0.254967,1,0.745033,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,financial_score:-37.2;clinical_score:+21.4;smart_money_score:+14.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|none|pos,0.07398378082191781,,1.1104,0,1,0.8107,0.97,4,4,selling,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=400bps,298.62,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.167714,price_history,,4,0.7682,price_history,,-0.632066,,47.1197,0.3086,-0.4123,-0.219766,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8558148498462993615511941357,44.02,41.25000000000000000000000000,57.0,50,63.52112676056338028169014085,5,63.8671,0.8465,3.0,112,50,1.0,0.9592,0,1,0.0,0.4,0.95,oncology,0.7029,highly_crowded,1.0,127,0.07398378082191781,0.549822,0.1252,20.35,0.414591,-0.2158
SABS,"SAB Biotherapeutics, Inc.",,,D,ineligible,D,ineligible,,0.642349,,0,0.115894,1,0.884106,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-29.2;clinical_score:+22.2;financial_score:+13.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27998784.0, ""cash_total"": 110880633.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 47.52233511283919, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.03706145833333333,,0.402,0,1,1.2658,1.4452,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.305941,price_history,,1,0.3491,price_history,,-0.932384,,46.2141,,-0.4123,-0.520084,mid,micro,none,drug_developer,morningstar,,,,0,0.7639888500218627022299956275,22.58,41.25000000000000000000000000,55.5,87.50,74.00000000000000000000000000,65.60000000000000000000000000,72.596,1.2147,2.0,242,4,1.0,0.1331,0,0,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,181,0.03706145833333333,0.357651,-0.3647,47.06,0.91637,1.3811
EYPT,"EyePoint, Inc.",,,D,ineligible,D,ineligible,,0.478648,,0,0.288079,1,0.711921,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.1;smart_money_score:+31.1;clinical_score:+21.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.07398378082191781,,1.1081,0,1,0.7557,0.9125,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.359718,price_history,,4,0.7721,price_history,,-0.683152,,35.4963,0.7147,-0.4123,-0.270852,late,small,sev2,drug_developer,morningstar,,,,0,0.9,22.16,41.25000000000000000000000000,72.0,60.40,62.25352112676056338028169014,6.734693877551020408163265306,61.5152,0.7472,3.0,62,9,1.0,0.6251,0,1,0.0,0.4,0.55,ophthalmology,0.2326,moderate,1.0,135,0.07398378082191781,0.521352,0.0535,14.78,0.208185,-0.8127
LRMR,"Larimar Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.617438,,0,0.201987,1,0.798013,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.9;momentum_score:+20.7;smart_money_score:+16.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,0.03706145833333333,,0.397,0,1,1.0052,1.1731,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.831562,price_history,,5,0.6872,price_history,,-0.751299,,56.5356,0.7621,-0.4123,-0.338999,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846407657657657657657657658,75.53,41.25000000000000000000000000,71.5,59.72,68.00000000000000000000000000,18.00000000000000000000000000,66.9357,0.9759,2.0,409,2,0.0,0.0331,0,0,0.0,0.6,0.5,other,0.2326,crowded,1.0,174,0.03706145833333333,0.382562,-0.2988,15.20,0.218861,-0.776
LENZ,"LENZ Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.613879,,0,0.215232,1,0.784768,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-37.3;smart_money_score:+25.9;clinical_score:+18.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,survivability_critical,"{""burn_ttm"": 36145000.0, ""cash_total"": 25399000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.432369622354406, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",mid|none|pos,0.03706145833333333,,0.3965,0,1,0.9531,1.1187,6,6,buying,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,831.52,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.070762,price_history,,6,0.8054,price_history,,-0.75304,,49.3659,1.0281,-0.4123,-0.34074,mid,small,sev2,drug_developer,morningstar,,,,0,0.7982938335392564304167134674,47.59,41.25000000000000000000000000,74.0,54.17,66.80000000000000000000000000,10.81777777777777777777777778,66.8646,0.9729,2.0,54,3,0.6667,0.6376,1,1,0.0,0.4,0.55,ophthalmology,-2.824,uncrowded,1.0,173,0.03706145833333333,0.386121,-0.2894,17.99,0.354093,-0.3743
GMAB,Genmab A/S,,,D,ineligible,D,ineligible,,0.485765,,0,0.347682,1,0.652318,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-38.7;smart_money_score:+16.8;clinical_score:+14.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|none|pos,0.07398378082191781,,1.0904,0,1,0.5722,0.7209,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,453.45,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.051111,price_history,,3,0.4469,price_history,,-0.216469,,57.3888,0.3342,-0.4123,0.195831,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8430982962612399432087079981,53.91,41.25000000000000000000000000,60.5,50,58.02816901408450704225352113,5,58.4671,0.6186,3.0,276,36,1.0,0.3481,1,0,0.0227,0.4,0.95,oncology,0.7029,highly_crowded,1.0,137,0.07398378082191781,0.514235,0.0357,17.74,0.336299,-0.4226
ROIV,Roivant Sciences Ltd.,,,D,ineligible,D,ineligible,,0.63879,,0,0.241722,1,0.758278,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-23.3;smart_money_score:+13.0;financial_score:+10.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,0.03706145833333333,,0.3952,0,1,0.8489,1.0099,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.110024,price_history,,5,0.7881,price_history,,-0.671598,,61.077,0.3407,-0.4123,-0.259298,mid,large,none,drug_developer,morningstar,,,,0,0.8416273883976709079145999569,64.37,41.25000000000000000000000000,77.5,50,64.40000000000000000000000000,75.20000000000000000000000000,62.996,0.8097,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,180,0.03706145833333333,0.36121,-0.3552,49.63,0.962633,1.7821
AVXL,Anavex Life Sciences Corp.,,,D,ineligible,D,ineligible,,0.439502,,0,0.380795,1,0.619205,,0,no_upcoming,9,tailwind,deep_drawdown,XS,ineligible,catalyst_score:-15.4;momentum_score:+11.1;financial_score:+5.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7151000.0, ""cash_total"": 131749000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0862816389316, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.07398378082191781,,0.8846,0,1,0.4804,0.6251,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1131.52,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.190448,price_history,,0,1.4938,price_history,,-0.487344,,59.7069,1.1868,-0.4123,-0.075044,late,small,none,drug_developer,morningstar,,,,0,0.7970752122444099007533181873,67.80,41.25000000000000000000000000,,80.40,55.91549295774647887323943662,61.78571428571428571428571428,55.0652,0.4751,3.0,223,8,1.0,0.2274,1,0,0.0,0.4,0.6,cns,0.7029,highly_crowded,1.0,124,0.07398378082191781,0.560498,0.1522,30.88,0.624555,0.3175
PRQR,ProQR Therapeutics N.V.,,,D,ineligible,D,ineligible,,0.628114,,0,0.268212,1,0.731788,131,0,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-41.7;momentum_score:+17.6;clinical_score:+16.5,tier=D;reason=ineligible;cat_days=131;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",mid|near_91_180|pos,0.03706145833333333,,0.3895,0,1,0.7968,0.9555,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,131,False,specific_days,0.111281,price_history,,1,0.5963,price_history,,-0.892417,,60.7487,,-0.4123,-0.480117,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7467380601861874864689326694,64.31,45.56250000000000000000000000,55.5,50,63.20000000000000000000000000,5,62.3321,0.7817,2.0,131,5,1.0,0.3696,0,1,0.0,0.5,0.55,ophthalmology,0.7029,highly_crowded,1.0,177,0.03706145833333333,0.371886,-0.3269,19.49,0.396797,-0.2616
