ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
KOD,Kodiak Sciences Inc,,,D,ineligible,D,ineligible,,0.530717,,0,0.960123,1,0.039877,267,0,specific_days,9,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.3;clinical_score:-30.2;financial_score:-30.0,tier=D;reason=ineligible;cat_days=267;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 96630000.0, ""cash_total"": 72038000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.94604160198696, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|near_181_270|nonpos,0.02085011764705882,,0.512,0,1,-1.5468,-1.725,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,676.83,0.85,1,0,1.0,0,1.0,0,267,False,specific_days,0.057202,price_history,,3,1.9994,price_history,,-0.654128,,50.8351,0.8241,-0.266684,-0.387444,late,small,sev2,drug_developer,morningstar,,,,0,0.8621040671250437012003263023,53.49,45.56250000000000000000000000,66.5,64.59,5,5.200277777777777777777777778,3.1093,-1.7264,3.0,267,6,1.0,0.1977,0,0,0.0,0.3,0.55,ophthalmology,0.6858,highly_crowded,1.0,156,0.02085011764705882,0.469283,-0.0771,6.58,0.032423,-1.8463,0.001043,0.0,0.0,0.0,0.0,0.001043,0.0
IVVD,"Invivyd, Inc.",,,D,ineligible,D,ineligible,,0.240614,,0,0.929448,1,0.070552,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+30.9;clinical_score:-29.5;financial_score:-10.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42680000.0, ""cash_total"": 84967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.88950328022493, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|nonpos,0.0723424747081712,,0.5247,0,1,-1.5458,-1.724,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1286.76,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.415826,price_history,,3,1.0549,price_history,,-0.744664,,52.7046,1.2594,-0.266684,-0.47798,late,small,sev1,drug_developer,morningstar,,,,0,0.8283508526045316514832982948,36.69,41.25000000000000000000000000,65.5,80.08,5.022349836494214010521241880,24.35360000000000000000000000,3.3532,-1.716,3.0,,4,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,71,0.0723424747081712,0.759386,0.7043,11.91,0.114334,-1.2038,0.003617,0.0,0.0,0.0,0.0,0.003617,0.0
FDMT,"4D Molecular Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.523891,,0,0.911043,1,0.088957,237,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-34.8;financial_score:+23.3;smart_money_score:+13.8,tier=D;reason=ineligible;cat_days=237;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_181_270|nonpos,0.02085011764705882,,-0.7227,237,1,-1.4884,-1.6648,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,237,False,specific_days,-0.07447,price_history,,1,1.6476,price_history,,-0.887097,,44.7428,0.8446,-0.266684,-0.620413,late,small,none,drug_developer,morningstar,,,,0,0.8100938526513374002815579540,34.62,45.56250000000000000000000000,55.0,83.09,6.376032097763629238926514286,64.52000000000000000000000000,4.5552,-1.6649,3.0,753,8,1.0,0.0673,0,0,0.0,0.3,0.5,respiratory,0.2102,moderate,1.0,154,0.02085011764705882,0.476109,-0.0599,17.85,0.312287,-0.4894,0.001043,0.0,0.0,0.0,0.0,0.001043,0.0
TECX,"Tectonic Therapeutic, Inc.",,,D,ineligible,D,ineligible,,0.991468,,0,0.898773,1,0.101227,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-34.8;financial_score:+30.1;smart_money_score:+11.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 45617000.0, ""cash_total"": 268435000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 70.61446390599995, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,-0.0501221875,,-1.3745,518,1,-1.454,-1.6293,4,4,selling,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.93,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.111591,price_history,,4,1.7436,price_history,,-0.639679,,49.1428,0.7014,-0.266684,-0.372995,mid,small,none,drug_developer,morningstar,,,,0,0.7419021509911429776465626318,36.63,41.25000000000000000000000000,53.0,86.23,7.186061801446416831032215646,72.09615384615384615384615384,6.2169,-1.5942,2.0,518,1,0.0,0.0133,0,0,0.0,0.4,0.85,cardiovascular,0.6858,highly_crowded,1.0,291,-0.0501221875,0.008532,-2.3853,18.65,0.346416,-0.395,-0.002506,0.0,0.0,0.0,0.0,-0.002506,0.0
ADCT,ADC Therapeutics SA,,,D,ineligible,D,ineligible,,0.663823,,0,0.886503,1,0.113497,145,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-36.0;smart_money_score:+22.2;financial_score:+12.7,tier=D;reason=ineligible;cat_days=145;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 110051000.0, ""cash_total"": 234738000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.035925450397038, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.004201241379310345,,0.5411,0,1,-1.4102,-1.5841,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=2000bps,1472.59,0.7,1,0,1.0,0,1.0,0,145,False,specific_days,0.068766,price_history,,3,1.3961,price_history,,-0.722101,,42.6554,0.7505,-0.266684,-0.455417,late,small,none,drug_developer,morningstar,,,,0,0.8089227523150861563708826632,44.02,45.56250000000000000000000000,66.5,92.62,8.219780905714553228675759182,56.96000000000000000000000000,7.2324,-1.551,3.0,295,19,1.0,0.4232,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,195,0.004201241379310345,0.336177,-0.4229,15.31,0.220137,-0.7717,0.00021,0.0,0.0,0.0,0.0,0.00021,0.0
ERAS,"Erasca, Inc.",,,D,ineligible,D,ineligible,,0.462457,,0,0.880368,1,0.119632,23,1,specific_days,9,headwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-32.9;smart_money_score:+24.9;financial_score:+6.7,tier=D;reason=ineligible;cat_days=23;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 73744000.0, ""cash_total"": 288400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.92991972228249, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.033377311475409836,,0.5416,0,1,-1.3903,-1.5636,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,374.33,1.0,0,0,1.0,0,1.0,0,23,True,specific_days,0.169371,price_history,,3,1.8823,price_history,,-0.57622,,51.4675,1.2457,-0.266684,-0.309536,late,mid,none,drug_developer,morningstar,,,,0,0.8063918149897081971182951931,45.92,38.61121111111111111111111111,66.5,60.05,8.687653665962707503233704034,48.34190672153635116598079562,8.7579,-1.4861,3.0,53,6,1.0,0.7035,3,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,136,0.033377311475409836,0.537543,0.0942,11.98,0.12116,-1.1692,0.001669,0.0,0.0,0.0,0.0,0.001669,0.0
NGNE,Neurogene Inc.,,,D,ineligible,D,ineligible,,0.575085,,0,0.868098,1,0.131902,1272,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-40.9;smart_money_score:+34.5;financial_score:+18.2,tier=D;reason=ineligible;cat_days=1272;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 59744000.0, ""cash_total"": 265410000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.30945366898768, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|far_271_540|nonpos,0.01698906862745098,,0.5428,0,1,-1.3503,-1.5223,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1586.17,0.7,1,0,1.0,0,1.0,0,1272,False,specific_days,0.140188,price_history,,8,2.2995,price_history,,-0.794072,,53.2977,0.823,-0.266684,-0.527388,late,small,none,drug_developer,morningstar,,,,0,0.8335079753172662708115030853,43.72,45.56250000000000000000000000,85,77.39,9.631721856371523984894354106,68.72000000000000000000000000,8.2249,-1.5087,3.0,1667,6,1.0,0.0,0,0,0.0,0.3,0.75,rare_disease,0.6858,highly_crowded,1.0,169,0.01698906862745098,0.424915,-0.1893,20.07,0.401024,-0.2507,0.000849,0.0,0.0,0.0,0.0,0.000849,0.0
BMEA,"Biomea Fusion, Inc.",,,D,ineligible,D,ineligible,,0.960751,,0,0.855828,1,0.144172,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+26.5;clinical_score:-18.6;financial_score:-12.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",mid|none|nonpos,-0.0501221875,,-0.0119,0,1,-1.3168,-1.4877,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.291829,price_history,,1,1.5891,price_history,,-0.876888,,37.9416,,-0.266684,-0.610204,mid,micro,sev2,drug_developer,morningstar,,,,0,0.7518178833315092481120717960,21.55,41.25000000000000000000000000,55.5,73.76,10.42077580539119000657462196,16.30970578566732412886259041,10.9717,-1.3919,2.0,11,4,1.0,1.0804,2,1,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,282,-0.0501221875,0.039249,-1.7595,5.39,0.018771,-2.0798,-0.002506,0.0,0.0,0.0,0.0,-0.002506,0.0
COGT,"Cogent Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.206485,,0,0.849693,1,0.150307,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+49.0;financial_score:-28.7;clinical_score:-24.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 264444000.0, ""cash_total"": 312012000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.158551526977357, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.0723424747081712,,0.5467,0,1,-1.2791,-1.4488,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,346.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.137654,price_history,,7,1.7989,price_history,,-0.608943,,44.646,2.489,-0.266684,-0.342259,late,mid,sev1,drug_developer,morningstar,,,,0,0.8130890683379534771604194287,35.08,41.25000000000000000000000000,85,60.32,11.31054308888958244471493122,7.256515775034293552812071337,12.6319,-1.3213,3.0,144,8,1.0,1.7731,1,3,0.0,0.5,0.95,oncology,-0.5032,uncrowded,1.0,61,0.0723424747081712,0.793515,0.8187,11.39,0.104096,-1.2586,0.003617,0.0,0.0,0.0,0.0,0.003617,0.0
NTLA,"Intellia Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.578498,,0,0.843558,1,0.156442,326,0,specific_days,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-28.7;smart_money_score:+14.2;momentum_score:+5.0,tier=D;reason=ineligible;cat_days=326;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.01698906862745098,,0.547,0,1,-1.2481,-1.4168,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,326,False,specific_days,0.118304,price_history,,1,1.7527,price_history,,-0.703216,,50.3979,1.2984,-0.266684,-0.436532,late,small,sev1,drug_developer,morningstar,,,,0,0.8137023572182479183769203706,45.74,45.56250000000000000000000000,55.0,73.49,12.04044124021652812889041471,45.50417777777777777777777778,10.3713,-1.4174,3.0,126,8,1.0,0.2051,0,0,0.0,0.4,0.5,respiratory,0.6858,highly_crowded,1.0,170,0.01698906862745098,0.421502,-0.1981,15.74,0.237201,-0.7153,0.000849,0.0,0.0,0.0,0.0,0.000849,0.0
OLMA,"Olema Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.264505,,0,0.825153,1,0.174847,,0,no_upcoming,9,neutral,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-31.6;smart_money_score:+21.9;financial_score:+9.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.0723424747081712,,0.5517,0,1,-1.2064,-1.3738,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.104909,price_history,,3,1.1514,price_history,,-0.720535,,49.083,2.891,-0.266684,-0.453851,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,48.59,41.25000000000000000000000000,66.5,63.89,13.02334855688371496242661312,53.60000000000000000000000000,11.8326,-1.3553,3.0,417,5,1.0,0.0682,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,78,0.0723424747081712,0.735495,0.6295,13.71,0.151877,-1.0284,0.003617,0.0,0.0,0.0,0.0,0.003617,0.0
AURA,"Aura Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.182594,,0,0.819018,1,0.180982,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-24.1;smart_money_score:+22.4;clinical_score:-16.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 64273000.0, ""cash_total"": 47553000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.878315933595756, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.0723424747081712,,0.552,0,1,-1.1854,-1.3521,2,2,selling,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.181091,price_history,,2,1.0508,price_history,,-0.554514,,42.9707,0.5411,-0.266684,-0.28783,late,small,sev2,drug_developer,morningstar,,,,0,0.8794283854469371149598977101,35.83,41.25000000000000000000000000,52.0,68.06,13.51896355017356234546709251,5.481599999999999999999999999,13.0282,-1.3044,3.0,920,7,1.0,0.0104,0,0,0.0,0.5,0.95,oncology,0.6858,highly_crowded,1.0,54,0.0723424747081712,0.817406,0.9055,5.44,0.022184,-2.0106,0.003617,0.0,0.0,0.0,0.0,0.003617,0.0
ARTV,"Artiva Biotherapeutics, Inc.",,,D,ineligible,D,ineligible,,0.6843,,0,0.812883,1,0.187117,327,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-23.2;smart_money_score:+22.2;momentum_score:-12.4,tier=D;reason=ineligible;cat_days=327;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 62025000.0, ""cash_total"": 122968000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.790665054413545, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|far_271_540|nonpos,-0.0002543409090909091,,-0.0097,0,1,-1.1375,-1.3027,2,2,neutral,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1301.68,0.7,1,0,1.0,0,1.0,0,327,False,specific_days,-0.194429,price_history,,2,1.5929,price_history,,-0.868604,,38.7659,,-0.266684,-0.60192,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7957792561893336241683934998,25.38,45.56250000000000000000000000,60.0,90.96,14.64907955292570677186061802,43.44592373438527284681130836,14.5542,-1.2395,2.0,35,6,1.0,0.7998,1,1,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,201,-0.0002543409090909091,0.3157,-0.4798,16.83,0.274744,-0.5985,-1.3e-05,0.0,0.0,0.0,0.0,-1.3e-05,0.0
ACRV,"Acrivon Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.947099,,0,0.806748,1,0.193252,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+27.0;momentum_score:-26.7;clinical_score:-24.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 48428000.0, ""cash_total"": 129254000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.02791773354258, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",mid|none|nonpos,-0.0501221875,,-1.3529,460,1,-1.1375,-1.3027,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.493828,price_history,,2,1.8647,price_history,,-0.883768,,28.9304,,-0.266684,-0.617084,mid,micro,none,drug_developer,morningstar,,,,0,0.7222907537248028045574057844,12.40,41.25000000000000000000000000,61.0,92.62,14.64907955292570677186061802,66.03846153846153846153846154,13.4584,-1.2861,2.0,540,3,0.6667,0.0166,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,278,-0.0501221875,0.052901,-1.6174,17.65,0.308874,-0.499,-0.002506,0.0,0.0,0.0,0.0,-0.002506,0.0
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.261092,,0,0.794479,1,0.205521,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+24.0;financial_score:-23.4;clinical_score:-13.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.0723424747081712,,0.5579,0,1,-1.1001,-1.2641,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.226564,price_history,,0,1.4011,price_history,,-0.661616,,46.4935,0.7585,-0.266684,-0.394932,late,small,sev2,drug_developer,morningstar,,,,0,0.8569491752699655868043194494,52.60,41.25000000000000000000000000,,86.93,15.52916575637464498611154458,5.200277777777777777777777778,14.7008,-1.2332,3.0,601,11,1.0,0.0551,0,0,0.0833,0.4,0.55,ophthalmology,-0.5032,uncrowded,1.0,77,0.0723424747081712,0.738908,0.64,4.93,0.008532,-2.3853,0.003617,0.0,0.0,0.0,0.0,0.003617,0.0
BCAX,Bicara Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.953925,,0,0.776074,1,0.223926,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-31.6;smart_money_score:+22.6;financial_score:+12.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 82948000.0, ""cash_total"": 290167000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.9781549886676, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,-0.0501221875,,-1.3539,601,1,-1.0257,-1.1873,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1066.54,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.204739,price_history,,4,1.4822,price_history,,-0.520872,,48.4351,0.6287,-0.266684,-0.254188,mid,small,none,drug_developer,morningstar,,,,0,0.7405747126436781609195402299,53.21,41.25000000000000000000000000,71.5,77.62,17.28468113083497698882314267,61.19230769230769230769230769,16.3156,-1.1646,2.0,1058,2,0.3333,0.0018,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,280,-0.0501221875,0.046075,-1.6842,21.47,0.448805,-0.1287,-0.002506,0.0,0.0,0.0,0.0,-0.002506,0.0
IMVT,"Immunovant, Inc.",,,D,ineligible,D,ineligible,,0.527304,,0,0.757669,1,0.242331,237,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-28.4;financial_score:+24.4;smart_money_score:+15.0,tier=D;reason=ineligible;cat_days=237;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_181_270|nonpos,0.02085011764705882,,0.5644,0,1,-0.9687,-1.1285,6,6,selling,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,237,False,specific_days,-0.053224,price_history,,6,1.4403,price_history,,-0.588011,,39.8137,0.5723,-0.266684,-0.321327,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,37.38,45.56250000000000000000000000,62.0,60.60,18.62769576480134827252582629,71.33333333333333333333333333,18.4905,-1.072,3.0,177,9,1.0,1.1722,1,2,0.0,0.4,0.6,autoimmune,0.2102,moderate,1.0,155,0.02085011764705882,0.472696,-0.0685,28.58,0.598976,0.2507,0.001043,0.0,0.0,0.0,0.0,0.001043,0.0
