ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
TCRX,"TScan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.991468,,0,0.150307,1,0.849693,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.6;momentum_score:-23.9;financial_score:-19.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,-0.1,,-1.7598,290,1,1.1457,1.1145,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.528076,price_history,,2,1.5571,price_history,,-0.784437,,25.7469,,-0.122548,-0.661889,early,micro,sev1,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,18.67,41.25000000000000000000000000,61.0,55.41,69.18032786885245901639344262,22.85795335781898533846934814,68.0008,1.0313,1.0,290,7,1.0,0.0231,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,291,-0.1,0.008532,-2.3853,31.68,0.643345,0.3674,0.30439,0.0,0.0,0.0,0.30939,-0.005,0.0
DSGN,"Design Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.930034,,0,0.131902,1,0.868098,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-18.5;smart_money_score:+17.2;clinical_score:+16.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42392000.0, ""cash_total"": 205970000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.30439705604831, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,-0.1,,-0.4734,0,1,1.2282,1.1976,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1688.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.288265,price_history,,4,1.8249,price_history,,-0.456,,37.7787,0.7359,-0.122548,-0.333452,early,small,none,drug_developer,morningstar,,,,0,0.7273782281791435109512912717,36.29,41.25000000000000000000000000,72.0,71.44,71.14754098360655737704918033,53.41379310344827586206896552,69.8574,1.1101,1.0,199,2,0.3333,0.0476,0,0,0.0,0.4,0.5,other,-1.2165,uncrowded,1.0,273,-0.1,0.069966,-1.476,45.24,0.87884,1.1692,0.32803,0.0,0.0,0.0,0.33303,-0.005,0.0
LXEO,"Lexeo Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.964164,,0,0.162577,1,0.837423,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.3;financial_score:-23.4;momentum_score:-15.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,-0.1,,-0.4852,0,1,1.1044,1.0729,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.314259,price_history,,1,1.9928,price_history,,-0.760128,,38.1766,0.8592,-0.122548,-0.63758,early,small,sev1,drug_developer,morningstar,,,,0,0.7699347471451876019575856444,26.67,41.25000000000000000000000000,55.0,73.22,68.19672131147540983606557377,18.48394768133174791914387633,66.6672,0.9748,1.0,655,3,0.6667,0.0011,0,0,0.0,0.3,0.6,cns,-0.5032,uncrowded,1.0,283,-0.1,0.035836,-1.8012,28.76,0.595563,0.2419,0.28744,0.0,0.0,0.0,0.29244,-0.005,0.0
NKTX,"Nkarta, Inc.",,,D,ineligible,D,ineligible,,0.974403,,0,0.205521,1,0.794479,15,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-20.4;smart_money_score:+12.7;clinical_score:+11.5,tier=D;reason=ineligible;cat_days=15;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|near_0_30|pos,-0.1,,-0.4928,0,1,0.9806,0.9482,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,15,True,specific_days,-0.119471,price_history,,3,1.544,price_history,,-0.859325,,45.9611,,-0.122548,-0.736777,early,micro,none,drug_developer,morningstar,,,,0,0.8134227292065517974898957669,33.38,42.84537777777777777777777778,66.5,66.83,65.24590163934426229508196721,60.96721311475409836065573771,64.5303,0.8842,1.0,15,4,1.0,0.221,1,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,286,-0.1,0.025597,-1.9498,49.71,0.960751,1.7595,0.26026,0.0,0.0,0.0,0.26526,-0.005,0.0
TNGX,"Tango Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.994881,,0,0.242331,1,0.757669,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+35.2;financial_score:-33.7;momentum_score:-22.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 109168000.0, ""cash_total"": 152811000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.79733987981826, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",early|none|pos,-0.1,,-0.4994,0,1,0.8981,0.8651,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,564.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.34925,price_history,,5,2.024,price_history,,-0.793651,,35.2793,0.8943,-0.122548,-0.671103,early,small,sev1,drug_developer,morningstar,,,,0,0.7737365503749592435604825562,19.31,41.25000000000000000000000000,77.0,64.05,63.27868852459016393442622951,8.098427797595455145990223278,62.0992,0.7811,1.0,290,6,1.0,0.0463,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,292,-0.1,0.005119,-2.5677,27.03,0.571672,0.1806,0.22933,0.0,0.0,0.0,0.23433,-0.005,0.0
ACRS,"Aclaris Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.773038,,0,0.082822,1,0.917178,136,0,specific_days,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-44.1;clinical_score:+26.0;smart_money_score:+14.4,tier=D;reason=ineligible;cat_days=136;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 33982000.0, ""cash_total"": 25256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.918603966805955, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|near_91_180|pos,-0.008170206896551725,,0.9529,0,1,1.3959,1.3665,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,short,<=2000bps,1385.71,0.7,1,0,1.0,0,1.0,0,136,False,specific_days,0.141842,price_history,,3,1.1576,price_history,,-0.492375,,43.3719,1.5686,-0.122548,-0.369827,late,small,sev2,drug_developer,morningstar,,,,0,0.8552182044887780548628428928,56.41,45.56250000000000000000000000,63.5,87.19,75.14450867052023121387283237,5,76.3167,1.384,3.0,,17,1.0,0.8792,1,1,0.0,0.7,0.95,oncology,-0.5032,uncrowded,1.0,227,-0.008170206896551725,0.226962,-0.7489,12.97,0.151877,-1.0284,2.464541,2.04975,0.0,0.0,0.4152,-0.000409,0.0
HRTX,"Heron Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.759386,,0,0.076687,1,0.923313,260,0,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-37.7;clinical_score:+21.5;momentum_score:+20.5,tier=D;reason=ineligible;cat_days=260;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27591000.0, ""cash_total"": 28647000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.459280200065239, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|near_181_270|pos,-0.0021513214285714282,,0.9529,0,1,1.4104,1.3812,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,260,False,specific_days,0.502336,price_history,,2,1.4396,price_history,,-0.53886,,56.7014,0.4900,-0.122548,-0.416312,late,micro,sev1,drug_developer,morningstar,,,,0,0.8825854541181999765009987076,74.46,45.56250000000000000000000000,58.0,71.70,75.49132947976878612716763006,16.31531290721373918273246684,74.5512,1.3091,3.0,260,16,1.0,0.1146,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,223,-0.0021513214285714282,0.240614,-0.7043,23.68,0.503413,0.0086,2.464422,2.0718,0.0,0.0,0.39273,-0.000108,0.0
PYXS,"Pyxis Oncology, Inc.",,,D,ineligible,D,ineligible,,0.984642,,0,0.340491,1,0.659509,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-25.8;smart_money_score:+25.5;clinical_score:+15.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53075000.0, ""cash_total"": 76256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.24111163447951, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",early|none|pos,-0.1,,-0.8232,24,1,0.6092,0.5741,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.679842,price_history,,3,1.1279,price_history,,-0.799697,,33.7638,1.6279,-0.122548,-0.677149,early,micro,sev1,drug_developer,morningstar,,,,0,0.7689334043686734150239744273,15.16,41.25000000000000000000000000,66.5,70.02,56.39344262295081967213114754,25.61945713517871539908626713,55.6778,0.5088,1.0,24,4,1.0,0.2187,1,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,289,-0.1,0.015358,-2.1607,26.96,0.564846,0.1633,0.14764,0.0,0.0,0.0,0.15264,-0.005,0.0
JANX,"Janux Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.953925,,0,0.328221,1,0.671779,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-16.6;financial_score:+15.3;catalyst_score:-11.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53693000.0, ""cash_total"": 988993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0328348201814, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,-0.1,,-1.8008,321,1,0.6505,0.6157,7,7,selling,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,600.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.250125,price_history,,7,0.8758,price_history,,-0.455824,,34.4361,1.2694,-0.122548,-0.333276,early,small,none,drug_developer,morningstar,,,,0,0.7309393123446561723280861640,36.58,41.25000000000000000000000000,62.0,16.67,57.37704918032786885245901640,68.450,56.1975,0.5308,1.0,321,2,0.3333,0.0174,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,280,-0.1,0.046075,-1.6842,41.57,0.796928,0.8307,0.15424,0.0,0.0,0.0,0.15924,-0.005,0.0
CCCC,"C4 Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.916382,,0,0.285276,1,0.714724,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-31.5;smart_money_score:+24.9;clinical_score:+18.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 98694000.0, ""cash_total"": 74603000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.070824974162564, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",early|none|pos,-0.1,,-0.5039,0,1,0.7743,0.7404,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1461.59,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.255375,price_history,,3,1.4987,price_history,,-0.710909,,35.8687,0.7106,-0.122548,-0.588361,early,micro,sev2,drug_developer,morningstar,,,,0,0.7251189840998826165830754455,29.74,41.25000000000000000000000000,66.5,51.06,60.32786885245901639344262295,10.08599838753023380811609783,59.1484,0.6559,1.0,264,3,0.6667,0.0451,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,269,-0.1,0.083618,-1.3811,15.59,0.24744,-0.6826,0.19177,0.0,0.0,0.0,0.19677,-0.005,0.0
CGEM,"Cullinan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.820819,,0,0.187117,1,0.812883,625,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+18.1;momentum_score:-16.5;catalyst_score:-2.6,tier=D;reason=ineligible;cat_days=625;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|far_271_540|pos,-0.04484729032258064,,-1.7953,351,1,1.0219,0.9898,4,4,selling,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,625,False,specific_days,-0.307354,price_history,,4,1.1134,price_history,,-0.675298,,33.6245,1.1117,-0.122548,-0.55275,early,small,none,drug_developer,morningstar,,,,0,0.8225355447154471544715447154,31.68,45.56250000000000000000000000,47.5,66.96,66.22950819672131147540983606,49.79323556612498348526885983,65.05,0.9062,1.0,351,8,1.0,0.0295,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,241,-0.04484729032258064,0.179181,-0.9185,46.10,0.906143,1.3174,0.269618,0.0,0.0,0.0,0.27186,-0.002242,0.0
SANA,"Sana Biotechnology, Inc.",,,D,ineligible,D,ineligible,,0.800341,,0,0.168712,1,0.831288,76,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.6;clinical_score:+20.0;smart_money_score:+13.8,tier=D;reason=ineligible;cat_days=76;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 111187000.0, ""cash_total"": 153054000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.51854983046579, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|near_31_90|pos,-0.010090018867924528,,-1.249,76,1,1.0631,1.0314,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,861.68,0.85,1,0,1.0,0,1.0,0,76,False,specific_days,0.312926,price_history,,2,1.5725,price_history,,-0.71961,,53.4649,1.1156,-0.122548,-0.597062,early,small,sev1,drug_developer,morningstar,,,,0,0.7566147648083623693379790941,51.63,45.56250000000000000000000000,61.0,67.74,67.21311475409836065573770492,10.58026159334126040428061831,66.4975,0.9676,1.0,263,5,1.0,0.1034,1,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,235,-0.010090018867924528,0.199659,-0.8428,26.80,0.554608,0.1373,0.289775,0.0,0.0,0.0,0.29028,-0.000505,0.0
DYN,"Dyne Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.933447,,0,0.358896,1,0.641104,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+35.6;momentum_score:-26.2;financial_score:-17.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|pos,-0.1,,-1.8463,1598,1,0.568,0.5326,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.500249,price_history,,8,2.1559,price_history,,-0.704294,,36.4888,0.7655,-0.122548,-0.581746,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,18.17,41.25000000000000000000000000,80.0,52.86,55.40983606557377049180327869,27.02609812177132789871301024,54.1197,0.4427,1.0,1598,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.5032,uncrowded,1.0,274,-0.1,0.066553,-1.502,32.29,0.650171,0.3858,0.12781,0.0,0.0,0.0,0.13281,-0.005,0.0
EDIT,"Editas Medicine, Inc.",,,D,ineligible,D,ineligible,,0.745734,,0,0.144172,1,0.855828,98,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+32.4;financial_score:-26.5;momentum_score:-13.7,tier=D;reason=ineligible;cat_days=98;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|near_91_180|pos,0.0028582499999999997,,-1.3597,98,1,1.1869,1.156,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,98,False,specific_days,-0.472079,price_history,,0,2.0093,price_history,,-0.875339,,52.7929,0.8096,-0.122548,-0.752791,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741403320835565077664702732,24.03,45.56250000000000000000000000,,89.22,70.16393442622950819672131148,11.28552659082086655319657201,68.2844,1.0434,1.0,98,4,1.0,0.2197,0,0,0.0,0.3,0.55,ophthalmology,0.6858,highly_crowded,1.0,219,0.0028582499999999997,0.254266,-0.6611,14.17,0.18942,-0.88,0.313163,0.0,0.0,0.0,0.31302,0.000143,0.0
TYRA,"Tyra Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.831058,,0,0.266871,1,0.733129,564,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-36.3;clinical_score:+20.0;smart_money_score:+19.2,tier=D;reason=ineligible;cat_days=564;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 71518000.0, ""cash_total"": 61951000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.394753768282111, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",early|far_271_540|pos,-0.04484729032258064,,-1.262,76,1,0.8155,0.782,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,678.57,0.85,1,0,1.0,0,1.0,0,564,False,specific_days,-0.138537,price_history,,2,0.9718,price_history,,-0.538972,,40.9705,0.7452,-0.122548,-0.416424,early,small,sev2,drug_developer,morningstar,,,,0,0.7857413298565840938722294654,34.32,45.56250000000000000000000000,60.5,59.00,61.31147540983606557377049180,5,60.5959,0.7173,1.0,76,2,0.3333,0.1363,1,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,244,-0.04484729032258064,0.168942,-0.9584,16.64,0.28157,-0.5782,0.212948,0.0,0.0,0.0,0.21519,-0.002242,0.0
CLLS,Cellectis S.A.,,,D,ineligible,D,ineligible,,0.919795,,0,0.420245,1,0.579755,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-29.3;clinical_score:+18.2;catalyst_score:+7.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|pos,-0.1,,-0.5353,0,1,0.4442,0.4079,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.169436,price_history,,0,0.3714,price_history,,-0.537313,,46.3409,0.8122,-0.122548,-0.414765,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6775471095496646438837432130,38.39,41.25000000000000000000000000,,50,52.45901639344262295081967213,5,51.2795,0.3223,1.0,290,6,1.0,0.0263,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,270,-0.1,0.080205,-1.4037,15.17,0.226962,-0.7489,0.09169,0.0,0.0,0.0,0.09669,-0.005,0.0
ORKA,"Oruka Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.981229,,0,0.481595,1,0.518405,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+37.7;momentum_score:-27.0;catalyst_score:-6.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 65616000.0, ""cash_total"": 349155000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.85424286759327, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,-0.1,,-1.8694,472,1,0.2183,0.1804,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,756.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.52807,price_history,,7,1.5132,price_history,,-0.633322,,34.4904,0.647,-0.122548,-0.510774,early,small,none,drug_developer,morningstar,,,,0,0.7826431778214544326057722148,20.36,41.25000000000000000000000000,85,87.50,47.07605482397205052405267401,42.92046505482890738538776589,45.4359,0.0745,1.0,472,1,0.0,0.0049,0,0,0.0,0.4,0.5,other,0.6858,highly_crowded,1.0,288,-0.1,0.018771,-2.0798,39.88,0.762799,0.7153,0.01735,0.0,0.0,0.0,0.02235,-0.005,0.0
