ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
BCYC,Bicycle Therapeutics plc,64,0.32,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.758696,,0,0.075,1,0.925,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_>2000bps,clinical_score:+21.7;catalyst_score:-13.9;financial_score:-5.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.00492599173553719,,-1.1803,1333,1,1.2606,-1.1803,2,2,neutral,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.462616,price_history,,2,0.8204,price_history,,,series_too_short,48.8653,0.6162,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7868792939719240297274979356,50,41.25000000000000000000000000,57.5,50,76.84210526315789473684210527,50,76.1598,1.3738,1.0,1333,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7568,highly_crowded,1.0,175,0.00492599173553719,0.241304,-0.7021,52.23,0.971739,1.907
LCTX,"Lineage Cell Therapeutics, Inc.",65,0.16,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.806522,,0,0.085,1,0.915,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,clinical_score:+28.5;financial_score:-24.7;catalyst_score:-6.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.00492599173553719,,-0.0233,0,1,1.2282,-0.0233,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.210081,price_history,,0,1.5276,price_history,,,series_too_short,44.556,0.5717,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7569223362354892205638474295,50,41.25000000000000000000000000,,50,76.05263157894736842105263158,22.77777777777777777777777778,75.0204,1.3251,1.0,,2,0.3333,0.0,0,0,0.0,0.3,0.5,other,-2.2766,uncrowded,1.0,186,0.00492599173553719,0.193478,-0.8651,40.95,0.819565,0.9137
VYGR,"Voyager Therapeutics, Inc.",66,0.16,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.858696,,0,0.055,1,0.945,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,clinical_score:+23.0;catalyst_score:-12.7;smart_money_score:-4.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|pos,0.00492599173553719,,-0.0045,0,1,1.2671,-0.0045,1,1,selling,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.086154,price_history,,1,1.2514,price_history,,,series_too_short,46.7101,0.56,,,early,micro,none,drug_developer,morningstar,,,drawdown,1,0.8078910052910052910052910053,50,41.25000000000000000000000000,49.5,77.50,77.000,52.21052631578947368421052632,76.0111,1.3675,1.0,501,4,1.0,0.0038,0,0,0.0,0.4,0.6,cns,0.7568,highly_crowded,1.0,198,0.00492599173553719,0.141304,-1.0745,51.24,0.958696,1.7357
STRO,"Sutro Biopharma, Inc.",67,0.1,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.85,,0,0.035,1,0.965,,0,no_upcoming,9,neutral,high_beta|drawdown_data_missing,XS,sponsor_confirmed|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-39.7;clinical_score:+28.2;smart_money_score:+17.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150796000.0, ""cash_total"": 167594000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.336746332793973, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",early|none|pos,0.00492599173553719,,-1.1646,1420,1,1.2671,-1.1646,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1967.55,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.198012,price_history,,3,1.9295,price_history,,,series_too_short,51.9287,1.0735,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7217974160206718346253229974,50,41.25000000000000000000000000,66.5,50,77.000,9.111111111111111111111111112,76.3177,1.3806,1.0,1420,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.7568,highly_crowded,1.0,196,0.00492599173553719,0.15,-1.0364,16.07,0.232609,-0.7303
PRLD,Prelude Therapeutics Incorporated,68,0.16,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.828261,,0,0.025,1,0.975,,0,no_upcoming,9,neutral,drawdown_data_missing,S,sponsor_confirmed|runway_short|cost_haircut_>2000bps,financial_score:-39.3;clinical_score:+29.5;smart_money_score:+13.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",early|none|pos,0.00492599173553719,,-1.1653,964,1,1.2671,-1.1653,2,2,buying,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,,,,early,micro,sev2,drug_developer,morningstar,,,drawdown,1,0.7142139267767408470926058866,50,41.25000000000000000000000000,61.0,50,77.000,8.227146814404432132963988913,76.3177,1.3806,1.0,964,2,0.3333,0.0001,0,0,0.0,0.3,0.85,oncology,0.7568,highly_crowded,1.0,191,0.00492599173553719,0.171739,-0.9473,14.11,0.154348,-1.018
CMPX,"Compass Therapeutics, Inc.",69,0.49,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.771739,,0,0.005,1,0.995,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:+23.2;catalyst_score:-12.6;financial_score:-6.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35889000.0, ""cash_total"": 219895000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 73.5250355262058, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",early|none|pos,0.00492599173553719,,-1.177,1881,1,1.2671,-1.177,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7895995032598571872089413226,50,41.25000000000000000000000000,,50,77.000,47.02777777777777777777777778,76.3177,1.3806,1.0,1881,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7568,highly_crowded,1.0,178,0.00492599173553719,0.228261,-0.7446,51.60,0.963043,1.7872
ALKS,Alkermes plc,70,0.82,B,high_quality+no_catalyst_data,,,B,0.028261,0.873077,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.1;clinical_score:+17.6;momentum_score:-9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.1,66.882429,1.1925,0,1,1.3204,1.1925,6,6,buying,1.2955,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.085973,price_history,,6,0.9371,price_history,,,series_too_short,39.6839,0.3674,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,68.0,84.46,77.000,60.71428571428571428571428572,78.05,1.4546,3.0,35,45,1.0,1.1779,1,1,0.0,0.5,0.5,respiratory,-0.4099,uncrowded,1.0,7,0.1,0.971739,1.907,53.32,0.980435,2.0628
EBS,Emergent BioSolutions Inc.,71,0.2,B,high_quality+no_catalyst_data,,,B,0.197826,0.919231,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-16.5;clinical_score:+14.9;financial_score:+11.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 245500000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.1,71.187346,1.1909,0,1,1.1328,1.1909,1,1,buying,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1186.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.161995,price_history,,1,1.0797,price_history,,,series_too_short,44.1129,1.0204,,,late,small,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,55.5,85.81,72.64150943396226415094339623,69.23076923076923076923076923,73.0146,1.2393,3.0,132,42,1.0,0.8233,0,2,0.0,0.6,0.55,infectious_disease,-0.4099,uncrowded,1.0,46,0.1,0.802174,0.8494,54.99,0.993478,2.4826
DNA,"Ginkgo Bioworks Holdings, Inc.",72,0.41,A,high_quality+catalyst_near,,,A,0.871739,0.95,1,,0,,5,1,specific_days,9,neutral,drawdown_data_missing,M,tier_a_commercial|cost_haircut_<=2000bps,financial_score:+11.9;catalyst_score:-11.0;clinical_score:+7.1,tier=;reason=;cat_days=5;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 123381000.0, ""cash_total"": 495484000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 48.19062902715977, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|near_0_30|nonpos,-0.015087,72.3025,1.1781,0,1,0.8686,1.1781,1,1,neutral,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1199.57,0.7,1,0,1.0,0,1.0,0,5,True,specific_days,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.7795,,,late,small,none,commercial_biotech,morningstar,,,drawdown,1,0.8333465789146901775735750652,50,45.56250000000000000000000000,55.0,90.00,63.58490566037735849056603774,68.450,64.9849,0.896,3.0,112,591,1.0,2.7053,9,5,0.0,0.8,0.95,oncology,0.7568,highly_crowded,1.0,201,-0.015087,0.128261,-1.1347,38.94,0.78913,0.8034
NBIX,"Neurocrine Biosciences, Inc.",73,0.97,C,mod_quality+no_catalyst_data,,,C,0.358696,0.726923,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.1;catalyst_score:-19.7;clinical_score:+16.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|none|pos,0.1,56.022302,1.1925,0,1,1.3204,1.1925,8,8,buying,2.0987,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.011845,price_history,,8,0.8629,price_history,,,series_too_short,49.0811,0.3467,,,late,large,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,83.0,62.84,77.000,53.39622641509433962264150944,78.088,1.4563,3.0,567,28,1.0,1.3904,2,1,0.0,0.8,0.6,cns,-0.4099,uncrowded,1.0,83,0.1,0.641304,0.3619,49.21,0.923913,1.4319
JAZZ,Jazz Pharmaceuticals plc,74,0.97,C,mod_quality+catalyst_far,,,C,0.306522,0.819231,1,,0,,400,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+14.7;catalyst_score:-13.8;momentum_score:-9.3,tier=;reason=;cat_days=400;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1391899000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|far_271_540|pos,0.1,62.43384,1.1819,0,1,0.9695,1.1819,6,6,buying,1.2955,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,227.35,1.0,0,0,1.0,0,1.0,0,400,False,specific_days,-0.183981,price_history,,6,0.8233,price_history,,-0.0603,,38.6886,0.4687,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,45.56250000000000000000000000,74.0,70.97,65.84905660377358490566037736,61.32075471698113207547169811,67.2491,0.9928,3.0,63,117,1.0,3.5603,4,6,0.0,0.6,0.95,oncology,0.7568,highly_crowded,1.0,71,0.1,0.693478,0.5057,45.87,0.893478,1.2452
BMRN,BioMarin Pharmaceutical Inc.,75,0.97,C,mod_quality+no_catalyst_data,,,C,0.123913,0.842308,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-13.4;clinical_score:+9.5;financial_score:+5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.1,64.045406,1.1792,0,1,0.8939,1.1792,3,3,neutral,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.147276,price_history,,3,1.0175,price_history,,-0.174,,46.6047,0.4294,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,41.25000000000000000000000000,57.5,77.03,64.15094339622641509433962264,60.18867924528301886792452830,64.2771,0.8658,3.0,234,89,1.0,0.3804,0,0,0.0,0.6,0.75,rare_disease,0.7568,highly_crowded,1.0,29,0.1,0.876087,1.1556,45.84,0.884783,1.1992
REGN,"Regeneron Pharmaceuticals, Inc.",76,0.97,B,mod_quality+catalyst_mid,,,B,0.415217,0.696154,1,,0,,153,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:+13.6;catalyst_score:-12.9;momentum_score:-8.4,tier=;reason=;cat_days=153;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_91_180|pos,0.1,54.758755,1.1903,0,1,1.247,1.1903,4,4,buying,0.4924,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,153,False,specific_days,0.321344,price_history,,4,0.5934,price_history,,,series_too_short,50.6666,0.388,,,late,large,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.0,52.68,72.07547169811320754716981132,58.49056603773584905660377358,73.4755,1.259,3.0,7,201,1.0,4.4936,6,12,0.0,0.6,0.95,oncology,0.7568,highly_crowded,1.0,96,0.1,0.584783,0.2141,47.20,0.915217,1.3736
UTHR,United Therapeutics Corporation,77,0.97,C,mod_quality+catalyst_far,,,C,0.493478,0.826923,1,,0,,614,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+18.1;catalyst_score:-13.4;momentum_score:-8.9,tier=;reason=;cat_days=614;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 2920300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|far_271_540|pos,0.1,63.408774,1.1598,0,1,0.5727,1.1598,7,7,buying,1.6971,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,229.51,1.0,0,0,1.0,0,1.0,0,614,False,specific_days,0.207282,price_history,,7,0.8372,price_history,,-0.0118,,49.0774,0.2791,,,late,large,none,commercial_pharma,morningstar,,,,0,0.9,50,45.56250000000000000000000000,77.0,72.30,59.62264150943396226415094340,62.45283018867924528301886793,61.0226,0.7266,3.0,431,63,1.0,0.9548,1,1,0.0,0.5,0.95,oncology,0.7568,highly_crowded,1.0,114,0.1,0.506522,0.0163,45.86,0.88913,1.2219
VNDA,Vanda Pharmaceuticals Inc.,78,0.25,C,low_quality+no_catalyst_data,,,C,0.506522,0.488462,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,runway_short,financial_score:-36.3;clinical_score:+30.9;smart_money_score:+6.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.1,45.942636,1.1925,0,1,1.4665,1.1925,1,1,neutral,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.263139,price_history,,1,0.8635,price_history,,,series_too_short,40.7836,1.0382,,,late,small,sev2,commercial_biotech,morningstar,,,drawdown,1,0.8841211213801601971657424522,50,41.25000000000000000000000000,52.5,90.00,77.000,9.872525385345898166410986927,76.5321,1.3897,3.0,201,26,1.0,0.4065,0,0,0.0,0.4,0.6,cns,0.2901,moderate,1.0,117,0.1,0.493478,-0.0163,14.90,0.184783,-0.8973
AMGN,Amgen Inc.,79,0.58,C,low_quality,,,C,0.045652,0.534615,1,,0,,158,0,specific_days,9,neutral,,M,,clinical_score:+17.3;catalyst_score:-8.7;momentum_score:-4.3,tier=;reason=;cat_days=158;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 9129000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_91_180|pos,0.1,47.204651,1.189,0,1,1.0841,1.189,1,1,neutral,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,100.2,1.0,0,0,1.0,0,1.0,0,158,False,specific_days,-0.01295,price_history,,1,0.786,price_history,,-0.2206,,47.2235,0.2777,,,late,large,none,commercial_pharma,morningstar,,,,0,0.9,50,45.56250000000000000000000000,52.5,39.83,71.50943396226415094339622642,51.69811320754716981132075472,72.9094,1.2348,3.0,12,482,1.0,5.1287,7,10,0.0,0.8,0.95,oncology,0.7568,highly_crowded,1.0,11,0.1,0.954348,1.6886,44.09,0.858696,1.0745
INDV,Indivior PLC,80,0.58,C,low_quality+no_catalyst_data,,,C,0.284783,0.45,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:+19.9;catalyst_score:-15.9;financial_score:+7.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 445000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.1,44.689,1.1925,0,1,1.3204,1.1925,1,1,neutral,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,364.37,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.441685,price_history,,1,0.9191,price_history,,,series_too_short,55.6627,0.4169,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,52.5,15.54,77.000,65.00000000000000000000000000,76.0365,1.3685,3.0,334,29,1.0,0.0927,0,0,0.0,0.8,0.55,infectious_disease,0.2901,moderate,1.0,66,0.1,0.715217,0.5687,51.21,0.954348,1.6886
INCY,Incyte Corporation,81,0.97,B,mod_quality+catalyst_mid,,,B,0.280435,0.673077,1,,0,,125,0,specific_days,9,neutral,,L,sponsor_confirmed,catalyst_score:-10.7;financial_score:+10.1;momentum_score:-6.3,tier=;reason=;cat_days=125;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_91_180|pos,0.1,53.498292,1.1596,0,1,0.6668,1.1596,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,125,False,specific_days,-0.072407,price_history,,3,0.6345,price_history,,-0.0406,,44.9547,0.3319,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50,45.56250000000000000000000000,60.5,38.89,59.05660377358490566037735849,66.41509433962264150943396226,60.8066,0.7174,3.0,42,172,1.0,3.5496,9,9,0.0,0.7,0.95,oncology,-0.4099,uncrowded,1.0,65,0.1,0.719565,0.5816,49.64,0.932609,1.4955
CAI,"Caris Life Sciences, Inc.",82,0.82,C,low_quality,,,C,0.132609,0.55,1,,0,,96,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-14.1;financial_score:+11.8;momentum_score:-9.7,tier=;reason=;cat_days=96;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 755493000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_91_180|pos,0.1,47.581857,1.1817,0,1,0.9443,1.1817,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,447.67,0.85,1,0,1.0,0,1.0,0,96,False,specific_days,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5606,,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.0,15.54,65.28301886792452830188679245,71.42857142857142857142857143,67.033,0.9836,3.0,96,350,1.0,3.3051,2,6,0.0,0.5,0.95,oncology,-0.4099,uncrowded,1.0,31,0.1,0.867391,1.1141,51.99,0.967391,1.8438
