ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
TWST,Twist Bioscience Corporation,99,0.62,C,low_quality+no_catalyst_data,,,C,0.663823,0.180769,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:+15.9;financial_score:-15.8;catalyst_score:-5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 24814000.0, ""cash_total"": 197949000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 95.72773434351576, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.03956101067615658,39.506037,-1.9909,,0,,0.0,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,402.96,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.036202,price_history,,1,1.5181,price_history,,-0.271569,,52.0386,0.6351,-0.163728,-0.107841,early,mid,none,platform_diagnostics,morningstar,,,,0,0.8055212620179025306663719748,49.60,41.25000000000000000000000000,49.5,44.64,62.71186440677966101694915254,31.02674838009511953780842032,60.8209,0.7287,0.0,224,5,0.0,0.0,0,0,0.0,0.0,0.6,cns,0.6858,highly_crowded,1.0,195,0.03956101067615658,0.336177,-0.4229,36.57,0.721843,0.5883,0.220588,0.0,0.0,0.0,0.21861,0.001978,0.0
XERS,"Xeris Biopharma Holdings, Inc.",100,1.03,C,low_quality+no_catalyst_data,,,C,0.674061,0.157692,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+24.0;clinical_score:-22.6;financial_score:-16.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.03956101067615658,37.715939,-2.103,,0,-1.2554,-1.3335,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,-0.163728,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7038885059978189749182115594,50,50,66.5,45.34,19.91669060614765871875897731,26.32653061224489795918367346,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,198,0.03956101067615658,0.325939,-0.4512,17.43,0.3157,-0.4798,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
ADPT,Adaptive Biotechnologies Corpor,101,0.31,C,low_quality+no_catalyst_data,,,C,0.571672,0.15,1,,0,,,0,no_upcoming,9,tailwind,high_beta,S,momentum_tailwind|runway_short|high_risk,momentum_score:+38.8;financial_score:-36.9;clinical_score:-22.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48041000.0, ""cash_total"": 55034000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.101028752308098, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.03956101067615658,37.56824,-2.103,,0,-1.2554,-1.3335,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,539.77,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.400762,price_history,,1,1.8929,price_history,,-0.014085,,59.4884,0.7937,-0.163728,0.149643,early,mid,sev2,commercial_biotech,morningstar,,,,0,0.6648257315842583249243188698,81.29,50,55.5,53.67,19.91669060614765871875897731,5.612754955472565354783108299,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,168,0.03956101067615658,0.428328,-0.1806,4.66,0.008532,-2.3853,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
LFCR,"Lifecore Biomedical, Inc.",102,0.4,C,low_quality+no_catalyst_data,,,C,0.605802,0.126923,1,,0,,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,momentum_score:+22.6;financial_score:-18.6;clinical_score:-17.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 18856000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.03956101067615658,35.168603,-2.103,,0,-1.4981,-0.9216,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.097576,price_history,,0,-0.0499,price_history,,-0.155928,,61.1129,0.4595,-0.163728,0.0078,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.7115283586921333764972483004,59.52,50,,42.92,19.91669060614765871875897731,18.31689488971879089661336142,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,178,0.03956101067615658,0.394198,-0.2684,12.64,0.134812,-1.1039,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
TGTX,"TG Therapeutics, Inc.",103,1.03,C,low_quality+no_catalyst_data,,,C,0.206485,0.119231,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+39.9;clinical_score:-26.3;financial_score:-21.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 44432000.0, ""cash_total"": 131582000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.537090385307884, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.08036317367458867,35.016635,0.5894,0,1,-1.2121,-1.2875,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,429.71,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.34545,price_history,,3,0.2274,price_history,,0.0,,71.7026,0.3599,-0.163728,0.163728,late,mid,none,commercial_biotech,morningstar,,,,0,0.8791415687215159510674022547,86.99,41.25000000000000000000000000,60.5,16.84,20.87236460042923873248327232,26.05474466991020924805189668,19.9104,-1.0098,3.0,985,19,1.0,0.002,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,61,0.08036317367458867,0.793515,0.8187,15.41,0.233788,-0.7264,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
ADMA,ADMA Biologics Inc,104,1.03,C,low_quality+no_catalyst_data,,,C,0.257679,0.011538,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-27.9;momentum_score:+20.1;clinical_score:+7.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 87630000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,28.270091,-0.4707,,0,0.199,0.2138,2,2,selling,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.185869,price_history,,2,1.0526,price_history,,-0.124669,,64.6523,0.4754,-0.163728,0.039059,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,64.89,41.25000000000000000000000000,49.0,21.90,52.02247191011235955056179775,16.94909220363118547525809897,51.1815,0.3191,3.0,,7,1.0,0.0,0,0,0.0,0.5,0.55,infectious_disease,-0.5032,uncrowded,1.0,76,0.06958397674418605,0.742321,0.6505,28.71,0.602389,0.2595,0.419909,0.3207,0.0,0.0,0.09573,0.003479,0.0
TKNO,"Alpha Teknova, Inc.",105,0.1,C,low_quality+no_catalyst_data,,,C,0.656997,0.019231,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:-16.4;catalyst_score:+13.7;momentum_score:+9.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 8184000.0, ""cash_total"": 22116000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.42815249266862, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.03956101067615658,28.544906,-2.103,,0,-1.4981,-0.9216,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.168946,price_history,,0,1.6022,price_history,,-0.39959,,40.8034,0.5979,-0.163728,-0.235862,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.6804521442595845819985532706,45.83,50,,17.41,19.91669060614765871875897731,29.52312553863832232117207699,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,193,0.03956101067615658,0.343003,-0.4043,13.66,0.162116,-0.9858,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
RGEN,Repligen Corporation,106,1.21,C,low_quality+no_catalyst_data,,,C,0.643345,0.25,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:-24.2;smart_money_score:+16.4;momentum_score:+6.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 748747000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.03956101067615658,42.883402,-2.103,,0,,0.0,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,336.3,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.011606,price_history,,3,0.9297,price_history,,-0.298989,,40.7816,0.4218,-0.163728,-0.135261,early,mid,sev1,platform_devices,morningstar,,,,0,0.7119082823790994997220678155,50.81,50,60.5,43.09,19.91669060614765871875897731,39.19978294870567206102971688,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,189,0.03956101067615658,0.356655,-0.3674,19.48,0.40785,-0.2331,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
VCYT,"Veracyte, Inc.",107,0.62,C,low_quality+no_catalyst_data,,,C,0.667235,0.542308,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-25.8;smart_money_score:+15.3;financial_score:+8.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 315573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",early|none|nonpos,0.03956101067615658,53.411322,-2.103,,0,,0.0,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,583.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.164162,price_history,,2,1.2659,price_history,,-0.31036,,37.8522,0.6453,-0.163728,-0.146632,early,mid,sev1,platform_diagnostics,morningstar,,,,0,0.6976690923317683881064162754,42.97,50,61.0,57.88,19.91669060614765871875897731,54.57627118644067796610169492,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,196,0.03956101067615658,0.332765,-0.4323,19.30,0.397611,-0.2595,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
PRVA,"Privia Health Group, Inc.",108,1.03,C,low_quality+no_catalyst_data,,,C,0.636519,0.419231,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,clinical_score:-29.2;momentum_score:+18.7;smart_money_score:+6.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 441352000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.03956101067615658,49.945568,-2.103,,0,,0.0,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,754.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.176652,price_history,,1,0.3013,price_history,,-0.091475,,43.9637,0.2771,-0.163728,0.072253,early,mid,sev1,platform_services,morningstar,,,,0,0.7247679982146842222718143272,67.86,50,55.5,36.37,19.91669060614765871875897731,52.54237288135593220338983051,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,187,0.03956101067615658,0.363481,-0.3492,18.79,0.366894,-0.3401,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
AVTR,"Avantor, Inc.",109,0.36,C,low_quality+no_catalyst_data,,,C,0.575085,0.326923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,S,momentum_headwind,clinical_score:-21.6;smart_money_score:+11.0;catalyst_score:+8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 365400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.03956101067615658,46.676046,-2.103,,0,,0.0,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,310.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.193573,price_history,,1,0.5842,price_history,,-0.402888,,43.2086,0.5928,-0.163728,-0.23916,early,mid,sev1,platform_devices,morningstar,,,,0,0.6823523640004449883190566248,37.94,50,52.5,51.28,19.91669060614765871875897731,46.97787991956334386670496984,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,169,0.03956101067615658,0.424915,-0.1893,18.79,0.370307,-0.331,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
OPCH,"Option Care Health, Inc.",110,1.03,C,low_quality+no_catalyst_data,,,C,0.622867,0.480769,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,momentum_score:+30.2;clinical_score:-27.8;financial_score:-4.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 232624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.03956101067615658,51.064492,-2.103,,0,,0.0,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,411.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.514271,price_history,,0,0.1073,price_history,,-0.000578,,65.7004,0.3048,-0.163728,0.16315,early,mid,sev1,platform_services,morningstar,,,,0,0.7335904344897271808689794544,77.90,50,,46.05,19.91669060614765871875897731,43.03776054135146350027131411,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,183,0.03956101067615658,0.377133,-0.313,17.29,0.302048,-0.5185,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
FLGT,"Fulgent Genetics, Inc.",111,0.26,C,mod_quality+no_catalyst_data,,,C,0.595563,0.842308,1,,0,,,0,no_upcoming,9,neutral,,S,cost_haircut_<=2000bps,clinical_score:-22.5;financial_score:+8.6;catalyst_score:+7.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 23495000.0, ""cash_total"": 117641000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.08478399659502, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.03956101067615658,62.739929,-2.103,,0,,0.0,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1631.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.033294,price_history,,0,0.7655,price_history,,-0.318037,,51.3415,0.4849,-0.163728,-0.154309,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.7149474967061923583662714097,48.74,50,,85.88,19.91669060614765871875897731,50.96428571428571428571428571,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,175,0.03956101067615658,0.404437,-0.2419,19.22,0.390785,-0.2773,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
CSTL,"Castle Biosciences, Inc.",112,0.31,B,high_quality+no_catalyst_data,,,B,0.585324,0.934615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,S,momentum_headwind,financial_score:+30.2;clinical_score:-25.6;momentum_score:-9.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 287542000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.03956101067615658,68.658929,-2.103,,0,,0.0,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,918.38,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.227643,price_history,,0,0.5926,price_history,,-0.408134,,39.2694,0.5471,-0.163728,-0.244406,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6982840481980986071191686933,36.42,50,,78.01,19.91669060614765871875897731,75.71428571428571428571428572,20.0917,-1.0021,,,,,,,,,,,,-1.6921,unknown,1.0,172,0.03956101067615658,0.414676,-0.2155,19.95,0.418089,-0.2068,0.001978,0.0,0.0,0.0,0.0,0.001978,0.0
VTYX,"Ventyx Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.906143,,0,0.996933,1,0.003067,,0,no_upcoming,9,headwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+34.0;clinical_score:-33.0;momentum_score:-11.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 64503000.0, ""cash_total"": 192638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.8379610250686, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,-0.08185119298245615,,-0.0754,0,1,-1.5468,-1.5477,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,449.97,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.324871,price_history,,4,1.8849,price_history,,-0.824,,32.2195,1.2298,-0.163728,-0.660272,mid,small,none,drug_developer,morningstar,,,,0,0.7407662748643761301989150090,26.97,41.25000000000000000000000000,72.0,61.11,5,45.00262984878369493754109138,3.3381,-1.7141,2.0,,3,0.6667,0.0,0,0,0.0,0.4,0.6,autoimmune,0.6858,highly_crowded,1.0,266,-0.08185119298245615,0.093857,-1.3174,15.25,0.226962,-0.7489,-0.004093,0.0,0.0,0.0,0.0,-0.004093,0.0
VOR,Vor Biopharma Inc.,,,D,ineligible,D,ineligible,,0.216724,,0,0.990798,1,0.009202,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-28.2;momentum_score:+21.4;catalyst_score:+8.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 119912000.0, ""cash_total"": 170462000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.05870972046167, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.08036317367458867,,0.4813,0,1,-1.5468,-1.5477,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,610.22,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.060284,price_history,,0,1.2477,price_history,,-0.632911,,36.9604,1.6831,-0.163728,-0.469183,late,small,sev1,drug_developer,morningstar,,,,0,0.8026202697863196848513787752,54.55,41.25000000000000000000000000,,49.59,5,31.93777777777777777777777778,4.0837,-1.6824,3.0,771,5,1.0,0.2861,2,0,0.0,0.4,0.6,autoimmune,0.6858,highly_crowded,1.0,64,0.08036317367458867,0.783276,0.7833,5.82,0.018771,-2.0798,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
VERA,"Vera Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.213311,,0,0.984663,1,0.015337,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-37.7;smart_money_score:+28.8;financial_score:+20.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.08036317367458867,,-0.0675,55,1,-1.5468,-1.5477,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.322552,price_history,,5,0.9171,price_history,,-0.455678,,36.1729,0.7858,-0.163728,-0.29195,late,mid,none,drug_developer,morningstar,,,,0,0.8240574462949553463673666425,32.55,41.25000000000000000000000000,71.5,55.44,5,63.30188679245283018867924528,4.6856,-1.6568,3.0,55,3,0.6667,1.0239,1,1,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,63,0.08036317367458867,0.786689,0.795,17.76,0.332765,-0.4323,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
TSHA,"Taysha Gene Therapies, Inc.",,,D,ineligible,D,ineligible,,0.564846,,0,0.978528,1,0.021472,721,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-42.8;smart_money_score:+37.2;financial_score:+8.9,tier=D;reason=ineligible;cat_days=721;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 66368000.0, ""cash_total"": 297344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.76277724204436, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|far_271_540|nonpos,0.04223288135593221,,-0.8305,721,1,-1.5468,-1.5477,9,9,buying,2.2865,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,881.38,0.85,1,0,1.0,0,1.0,0,721,False,specific_days,-0.069752,price_history,,9,0.9609,price_history,,-0.606715,,45.4529,0.7836,-0.163728,-0.442987,late,small,none,drug_developer,morningstar,,,,0,0.8339053047929269427640763146,46.80,45.56250000000000000000000000,85,66.44,5,56.72000000000000000000000000,3.459,-1.7089,3.0,1322,3,0.6667,0.0006,0,0,0.0,0.3,0.5,other,-1.2165,uncrowded,1.0,166,0.04223288135593221,0.435154,-0.1633,20.01,0.424915,-0.1893,0.002112,0.0,0.0,0.0,0.0,0.002112,0.0
