ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
STRO,"Sutro Biopharma, Inc.",14,0.6,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.991409,,0,0.667702,1,0.332298,887,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short|cost_haircut_<=2000bps,financial_score:-34.9;smart_money_score:+26.2;momentum_score:+13.8,tier=B;reason=high_opt+catalyst_far;cat_days=887;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150796000.0, ""cash_total"": 167594000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.336746332793973, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|far_271_540|pos,-0.022982555555555555,,0.146,0,1,-0.5312,1.295,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=2000bps,1967.55,0.7,1,0,1.0,0,1.0,0,887,False,specific_days,0.005141,price_history,,3,1.5659,price_history,,-0.20531,,67.2752,1.0735,-0.011891,-0.193419,mid,small,sev2,drug_developer,morningstar,,,,0,0.7778256456524190819893988948,54.10,45.56250000000000000000000000,66.5,65.48,29.98866213151927437641723356,5.401111111111111111111111112,28.8232,-0.6297,2.0,396,5,1.0,0.0559,0,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,289,-0.022982555555555555,0.008591,-2.3828,7.72,0.049828,-1.6465,1.293851,1.295,0.0,0.0,0.0,-0.001149,0.0
PRAX,"Praxis Precision Medicines, Inc",15,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.176976,,0,0.717391,1,0.282609,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+24.7;clinical_score:-23.4;momentum_score:+8.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 249068000.0, ""cash_total"": 599331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.875535998201293, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|pos,0.09789205095541402,,0.6744,0,1,-0.8286,0.6171,8,8,buying,1.9082,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,221.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.031703,price_history,,8,0.4125,price_history,,-0.07221,,72.9054,0.9863,-0.011891,-0.060319,late,mid,none,drug_developer,morningstar,,,,0,0.8088860789980732177263969171,54.92,41.25000000000000000000000000,71.0,10.00,22.92425129780359440799040641,41.42357351103706788837984174,21.3396,-0.9463,3.0,402,8,1.0,0.0832,0,0,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,52,0.09789205095541402,0.823024,0.927,15.84,0.256014,-0.6557,0.930545,0.92565,0.0,0.0,0.0,0.004895,0.0
ZBIO,"Zenas BioPharma, Inc.",16,0.44,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.221649,,0,0.729814,1,0.270186,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,clinical_score:-24.1;smart_money_score:+20.1;financial_score:+5.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119919000.0, ""cash_total"": 290884000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.10804793235434, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.09789205095541402,,0.6727,0,1,-0.8533,0.561,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,681.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,1.5048,-0.011891,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089584306398879028491359178,50,41.25000000000000000000000000,66.5,38.08,22.33955243206202365727626584,52.08333333333333333333333333,20.7549,-0.971,3.0,475,5,1.0,0.0476,0,0,0.0,0.4,0.6,autoimmune,0.6892,highly_crowded,1.0,65,0.09789205095541402,0.778351,0.7666,16.25,0.290378,-0.5523,0.846395,0.8415,0.0,0.0,0.0,0.004895,0.0
SMMT,Summit Therapeutics Inc.,17,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.197595,,0,0.736025,1,0.263975,,0,no_upcoming,9,tailwind,high_beta|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+41.1;clinical_score:-33.7;smart_money_score:+16.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|pos,0.09789205095541402,,0.6717,0,1,-0.8778,0.5052,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.044824,price_history,,5,4.4384,price_history,,0.0,,71.0596,0.5984,-0.011891,0.011891,late,large,none,drug_developer,morningstar,,,,0,0.8151449643947100712105798576,96.55,41.25000000000000000000000000,71.5,10.00,21.75804080461830829359245581,46.16623041342464771056689016,20.6744,-0.9744,3.0,523,8,1.0,0.0234,0,0,0.0,0.4,0.75,rare_disease,0.6892,highly_crowded,1.0,58,0.09789205095541402,0.802405,0.8502,16.18,0.283505,-0.5725,0.762695,0.7578,0.0,0.0,0.0,0.004895,0.0
WVE,Wave Life Sciences Ltd.,18,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.616838,,0,0.71118,1,0.28882,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-30.4;smart_money_score:+22.6;catalyst_score:-13.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|pos,0.05942571428571429,,0.1347,0,1,-0.7607,0.772,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.020679,price_history,,5,1.5084,price_history,,-0.04949,,64.2142,3.1359,-0.011891,-0.037599,mid,mid,none,drug_developer,morningstar,,,,0,0.7964720782959124928036845135,64.21,41.25000000000000000000000000,77.5,32.14,24.53798185941043083900226758,67.14285714285714285714285714,23.4544,-0.8568,2.0,,8,1.0,0.0476,0,0,0.0,0.4,0.75,rare_disease,0.6892,highly_crowded,1.0,180,0.05942571428571429,0.383162,-0.2972,24.71,0.517182,0.0431,0.774971,0.772,0.0,0.0,0.0,0.002971,0.0
IMVT,"Immunovant, Inc.",19,0.44,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.12543,,0,0.76087,1,0.23913,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,clinical_score:-28.5;financial_score:+28.4;smart_money_score:+15.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|pos,0.09789205095541402,,-0.5123,218,1,-1.0218,0.1768,6,6,selling,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.063818,price_history,,6,0.6171,price_history,,-0.34148,,55.6068,0.5723,-0.011891,-0.329589,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,37.29,41.25000000000000000000000000,62.0,14.90,18.33590304421097923912653735,75.22448979591836734693877551,16.9815,-1.1306,3.0,218,7,1.0,0.351,0,0,0.0,0.4,0.6,autoimmune,0.2145,moderate,1.0,37,0.09789205095541402,0.87457,1.1483,28.90,0.59622,0.2436,0.270095,0.2652,0.0,0.0,0.0,0.004895,0.0
VERA,"Vera Therapeutics, Inc.",20,0.44,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.445017,,0,0.984472,1,0.015528,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-40.4;financial_score:+31.2;smart_money_score:+26.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.08225284251968504,,-0.6232,293,1,-1.5833,-1.1028,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.293318,price_history,,5,1.103,price_history,,-0.253154,,52.8496,0.7858,-0.011891,-0.241263,late,mid,none,drug_developer,morningstar,,,,0,0.7847545752030056962792388801,32.51,41.25000000000000000000000000,71.5,10.00,5,76.57142857142857142857142857,3.4153,-1.7045,3.0,293,3,0.6667,0.1409,0,0,0.0,0.4,0.55,infectious_disease,0.6892,highly_crowded,1.0,130,0.08225284251968504,0.554983,0.1383,18.10,0.352234,-0.3793,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
TRDA,"Entrada Therapeutics, Inc.",21,0.14,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.747423,,0,0.97205,1,0.02795,,0,no_upcoming,9,tailwind,,S,momentum_tailwind|runway_short|cost_haircut_>2000bps,clinical_score:-26.6;financial_score:-26.2;momentum_score:+25.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.05211243037974684,,-1.9245,,0,-1.5833,-1.1028,1,1,selling,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.154981,price_history,,1,1.4802,price_history,,-0.035834,,59.3393,0.5606,-0.011891,-0.023943,early,small,sev2,drug_developer,morningstar,,,,0,0.7763785017638514214567337622,56.81,41.25000000000000000000000000,49.5,50,5,5.401111111111111111111111112,3.4845,-1.7016,0.0,190,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4975,uncrowded,1.0,218,0.05211243037974684,0.252577,-0.6664,4.87,0.012027,-2.2562,0.002606,0.0,0.0,0.0,0.0,0.002606,0.0
CNTA,Centessa Pharmaceuticals plc,22,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.324742,,0,0.953416,1,0.046584,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+40.3;clinical_score:-31.7;financial_score:-31.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.08225284251968504,,0.589,0,1,-1.5833,-1.1028,7,7,buying,1.5218,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.029678,price_history,,7,0.7306,price_history,,-0.116393,,67.783,0.5724,-0.011891,-0.104502,late,mid,sev1,drug_developer,morningstar,,,,0,0.8882535922099513121957012231,55.07,41.25000000000000000000000000,77.0,27.48,5,5.401111111111111111111111112,5.5259,-1.6152,3.0,,7,1.0,0.997,1,2,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,95,0.08225284251968504,0.675258,0.4545,12.86,0.128866,-1.1318,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
AVBP,"ArriVent BioPharma, Inc.",23,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.300687,,0,0.947205,1,0.052795,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-38.9;financial_score:+20.1;momentum_score:+11.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.08225284251968504,,-0.6327,312,1,-1.5833,-1.1028,4,4,selling,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.181919,price_history,,4,0.8578,price_history,,-0.016264,,73.1822,0.6474,-0.011891,-0.004373,late,small,none,drug_developer,morningstar,,,,0,0.8371014743589743589743589744,55.13,41.25000000000000000000000000,54.0,50,5,64.00000000000000000000000000,3.8345,-1.6868,3.0,385,2,0.3333,0.0792,0,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,88,0.08225284251968504,0.699313,0.5224,19.42,0.393471,-0.2703,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
APGE,"Apogee Therapeutics, Inc.",24,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.819588,,0,0.940994,1,0.059006,,0,no_upcoming,9,neutral,deep_drawdown_rel_xbi,L,sponsor_confirmed,clinical_score:-39.4;smart_money_score:+26.6;financial_score:+8.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 164761000.0, ""cash_total"": 527289000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.403918403020135, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",mid|none|nonpos,0.009199273885350318,,-1.205,828,1,-1.5833,-1.1028,6,6,buying,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,387.44,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.298655,price_history,,6,1.448,price_history,,-0.284384,,62.0261,0.4778,-0.011891,-0.272493,mid,mid,none,drug_developer,morningstar,,,,0,0.8076609600679694137638062872,51.96,41.25000000000000000000000000,71.0,50,5,53.0000,3.4153,-1.7045,2.0,828,1,0.0,0.001,0,0,0.0,0.4,0.5,dermatology,0.6892,highly_crowded,1.0,239,0.009199273885350318,0.180412,-0.9138,21.46,0.448454,-0.1296,0.00046,0.0,0.0,0.0,0.0,0.00046,0.0
ACRV,"Acrivon Therapeutics, Inc.",25,0.47,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.812715,,0,0.934783,1,0.065217,,0,no_upcoming,9,tailwind,deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,clinical_score:-46.0;momentum_score:+27.9;financial_score:+17.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48428000.0, ""cash_total"": 129254000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.02791773354258, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",mid|none|nonpos,0.009199273885350318,,-1.205,827,1,-1.5833,-1.1028,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.196977,price_history,,2,0.8522,price_history,,-0.290633,,69.5411,,-0.011891,-0.278742,mid,micro,none,drug_developer,morningstar,,,,0,0.7221632865314612584503380135,78.88,41.25000000000000000000000000,61.0,50,5,68.91071428571428571428571429,3.8345,-1.6868,2.0,827,1,0.0,0.001,0,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,237,0.009199273885350318,0.187285,-0.8879,15.87,0.262887,-0.6345,0.00046,0.0,0.0,0.0,0.0,0.00046,0.0
ACLX,"Arcellx, Inc.",26,0.86,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.001718,,0,0.928571,1,0.071429,431,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+39.7;clinical_score:-35.3;financial_score:-20.0,tier=B;reason=high_opt+catalyst_far;cat_days=431;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|far_271_540|nonpos,0.1,,-0.0763,69,1,-1.5833,-1.1028,7,7,buying,1.5218,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,431,False,specific_days,0.060532,price_history,,7,1.1276,price_history,,-0.123554,,65.9562,0.5575,-0.011891,-0.111663,late,mid,none,drug_developer,morningstar,,,,0,0.8816242164223572875700154928,50.49,45.56250000000000000000000000,80.0,10.00,5,20.31236984589754269054560599,4.2913,-1.6675,3.0,1436,4,1.0,0.1484,1,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,1,0.1,0.998282,2.9257,14.04,0.166667,-0.9674,0.005,0.0,0.0,0.0,0.0,0.005,0.0
NTLA,"Intellia Therapeutics, Inc.",27,0.22,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.393471,,0,0.916149,1,0.083851,,0,no_upcoming,9,neutral,high_vol|deep_drawdown|deep_drawdown_rel_xbi,S,high_risk,clinical_score:-33.8;smart_money_score:+14.9;momentum_score:+9.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.08225284251968504,,0.6356,0,1,-1.5294,-0.9799,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.046872,price_history,,1,1.4157,price_history,,-0.37441,,58.4755,1.2984,-0.011891,-0.362519,late,small,sev1,drug_developer,morningstar,,,,0,0.8137023572182479183769203706,49.44,41.25000000000000000000000000,55.0,70.29,6.280652268317656104955757154,48.67215363511659807956104252,5.1971,-1.6291,3.0,413,6,1.0,0.0096,0,0,0.0,0.4,0.75,rare_disease,0.6892,highly_crowded,1.0,115,0.08225284251968504,0.606529,0.2703,13.85,0.159794,-0.9953,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
DNTH,"Dianthus Therapeutics, Inc.",28,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.843643,,0,0.909938,1,0.090062,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-43.6;smart_money_score:+34.7;momentum_score:+10.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82077000.0, ""cash_total"": 402613000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.86370115866808, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.009199273885350318,,-1.1808,367,1,-1.5103,-0.9364,8,8,buying,1.9082,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,501.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.068395,price_history,,8,1.4322,price_history,,-0.092987,,60.003,,-0.011891,-0.081096,mid,mid,none,drug_developer,morningstar,,,,0,0.8042192295447309773957338427,60.74,41.25000000000000000000000000,85,50,6.734693877551020408163265306,57.71428571428571428571428571,5.15,-1.6311,2.0,367,1,0.0,0.047,0,0,0.0,0.4,0.6,autoimmune,0.6892,highly_crowded,1.0,246,0.009199273885350318,0.156357,-1.0095,25.93,0.54811,0.1209,0.00046,0.0,0.0,0.0,0.0,0.00046,0.0
ADCT,ADC Therapeutics SA,29,0.36,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.005155,,0,0.903727,1,0.096273,432,0,specific_days,9,headwind,deep_drawdown_rel_xbi,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,clinical_score:-35.4;smart_money_score:+24.4;financial_score:+17.3,tier=B;reason=high_opt+catalyst_far;cat_days=432;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 110051000.0, ""cash_total"": 234738000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.035925450397038, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|far_271_540|nonpos,0.1,,0.6399,0,1,-1.5088,-0.933,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1472.59,0.7,1,0,1.0,0,1.0,0,432,False,specific_days,-0.472315,price_history,,3,1.4666,price_history,,-0.3138,,51.9443,0.7505,-0.011891,-0.301909,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,32.50,45.56250000000000000000000000,66.5,90.00,6.769733985123565244759981032,59.41666666666666666666666666,6.0779,-1.5919,3.0,582,19,1.0,0.232,1,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,2,0.1,0.994845,2.5653,14.28,0.180412,-0.9138,0.005,0.0,0.0,0.0,0.0,0.005,0.0
FULC,"Fulcrum Therapeutics, Inc.",30,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.352234,,0,0.897516,1,0.102484,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-41.8;financial_score:+25.7;smart_money_score:+17.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 60065000.0, ""cash_total"": 197533000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 39.463847498543245, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.08225284251968504,,0.6404,0,1,-1.4777,-0.862,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,919.56,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.083422,price_history,,3,1.6325,price_history,,-0.26,,65.4165,1.1313,-0.011891,-0.248109,late,small,none,drug_developer,morningstar,,,,0,0.8089227523150861563708826632,56.34,41.25000000000000000000000000,66.5,65.23,7.509332632140907805148186657,75.00000000000000000000000000,7.3247,-1.5391,3.0,97,4,1.0,1.4392,0,3,0.0,0.4,0.55,infectious_disease,-0.4975,uncrowded,1.0,103,0.08225284251968504,0.647766,0.3793,16.88,0.30756,-0.5028,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
