ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ROIV,Roivant Sciences Ltd.,59,0.61,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.855212,,0,0.313953,1,0.686047,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,momentum_score:-22.1;smart_money_score:+19.0;catalyst_score:-17.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|nonpos,-0.019119375,,0.4316,0,1,0.7389,-0.0529,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.234151,price_history,,5,0.3589,price_history,,-0.269122,,50.93,0.3407,-0.245036,-0.024086,mid,large,none,drug_developer,morningstar,,,,0,0.8264631782529279037283764908,36.37,41.25000000000000000000000000,77.5,50,63.46938775510204081632653061,73.87755102040816326530612245,62.2604,0.7773,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,222,-0.019119375,0.144788,-1.0591,47.71,0.916988,1.3851
NAMS,NewAmsterdam Pharma Company N.V,60,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.839768,,0,0.306202,1,0.693798,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+18.8;catalyst_score:-17.5;momentum_score:-11.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 147783000.0, ""cash_total"": 636241000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.66285702685695, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,-0.019119375,,-0.7405,,0,0.7389,-0.0529,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,596.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.016157,price_history,,5,-0.0185,price_history,,-0.082166,,54.426,0.4954,-0.245036,0.16287,mid,mid,none,drug_developer,morningstar,,,,0,0.7925894067796610169491525424,47.28,41.25000000000000000000000000,77.5,50,63.46938775510204081632653061,64.08163265306122448979591837,62.3654,0.7817,2.0,,1,0.0,0.0,0,0,0.0,0.6,0.55,metabolic,0.7214,highly_crowded,1.0,218,-0.019119375,0.160232,-0.9935,50.70,0.959459,1.7444
RNA,"Avidity Biosciences, Inc.",61,1.02,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.971042,,0,0.282946,1,0.717054,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-45.2;smart_money_score:+31.8;momentum_score:+14.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 650441000.0, ""cash_total"": 382517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.0570643609489565, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 11}",early|none|pos,-0.09509291534391534,,-1.2482,466,1,0.7718,0.0245,11,11,buying,3.1401,elite_11,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,298.2,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.28297,price_history,,11,0.8926,price_history,,-0.256834,,68.0335,0.7513,-0.245036,-0.011798,early,mid,sev2,drug_developer,morningstar,,,,0,0.7805883667740929410541636345,67.68,41.25000000000000000000000000,85,50,64.25000000000000000000000000,8.062499999999999999999999999,63.391,0.8251,1.0,466,2,0.0,0.0051,0,0,0.0,0.4,0.5,other,-0.4642,uncrowded,1.0,252,-0.09509291534391534,0.028958,-1.8963,19.95,0.399614,-0.2543
EYPT,"EyePoint, Inc.",62,0.86,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.121622,,0,0.290698,1,0.709302,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-45.4;momentum_score:+26.7;smart_money_score:+19.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|nonpos,0.06322867924528303,,0.1301,187,1,0.7487,-0.03,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.341055,price_history,,4,0.8447,price_history,,-0.05429,,76.0158,0.7147,-0.245036,0.190746,late,small,sev2,drug_developer,morningstar,,,,0,0.9,79.46,41.25000000000000000000000000,72.0,51.80,63.70078740157480314960629921,7.310436157033619548037079757,62.5432,0.7892,3.0,523,7,1.0,0.0718,0,0,0.0,0.4,0.55,ophthalmology,0.2472,moderate,1.0,32,0.06322867924528303,0.878378,1.1669,13.90,0.164093,-0.9778
LBRX,LB Pharmaceuticals Inc,63,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.936293,,0,0.236434,1,0.763566,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-17.2;financial_score:+16.7;clinical_score:+8.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,-0.09509291534391534,,-0.063,0,1,0.8984,0.3219,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.245036,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7506446301454658000619003405,50,41.25000000000000000000000000,,50,67.25000000000000000000000000,75.13513513513513513513513513,66.2065,0.9442,1.0,10,1,0.0,0.23,1,0,0.0,0.3,0.6,cns,0.7214,highly_crowded,1.0,243,-0.09509291534391534,0.063707,-1.5244,50.97,0.96332,1.7906
CTNM,"Contineum Therapeutics, Inc.",64,0.43,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.893822,,0,0.182171,1,0.817829,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-19.6;smart_money_score:+19.1;momentum_score:-10.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,-0.09509291534391534,,-0.0506,0,1,1.0566,0.6938,7,7,buying,1.5858,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.783,-0.245036,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7203131680205215904232578025,50,41.25000000000000000000000000,80.0,36.46,71.00000000000000000000000000,62.16216216216216216216216216,70.4265,1.1227,1.0,5,2,0.3333,0.2398,1,0,0.0,0.4,0.6,autoimmune,0.7214,highly_crowded,1.0,232,-0.09509291534391534,0.106178,-1.2471,46.59,0.897683,1.2685
SLN,Silence Therapeutics Plc - Amer,65,0.08,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.978764,,0,0.127907,1,0.872093,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:+21.3;catalyst_score:-12.2;momentum_score:-11.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 44984000.0, ""cash_total"": 102192000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.26089276187089, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",early|none|pos,-0.09509291534391534,,-0.0459,0,1,1.2148,1.0656,1,1,selling,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.095991,price_history,,1,-0.4145,price_history,,-0.192945,,56.921,0.6409,-0.245036,0.052091,early,micro,none,drug_developer,morningstar,,,,0,0.7416032953105196451204055767,41.82,41.25000000000000000000000000,49.5,79.79,74.75000000000000000000000000,59.75000000000000000000000000,74.241,1.284,1.0,564,5,1.0,0.0033,0,0,0.0,0.4,0.85,oncology,0.7214,highly_crowded,1.0,254,-0.09509291534391534,0.021236,-2.0289,47.99,0.920849,1.4108
ABOS,"Acumen Pharmaceuticals, Inc.",66,0.08,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.874517,,0,0.244186,1,0.755814,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_>2000bps,financial_score:-29.8;clinical_score:+20.6;smart_money_score:+10.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96442000.0, ""cash_total"": 126609000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.753592832998072, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|pos,-0.09509291534391534,,-1.2347,584,1,0.8509,0.2104,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.015519,price_history,,1,0.3968,price_history,,,series_too_short,53.0359,,-0.245036,,early,micro,sev2,drug_developer,morningstar,,,drawdown,1,0.6942586880526424018095825622,48.90,41.25000000000000000000000000,55.5,50,66.12500000000000000000000000,15.69444444444444444444444444,64.916,0.8896,1.0,584,1,0.0,0.0019,0,0,0.0,0.4,0.6,cns,0.7214,highly_crowded,1.0,227,-0.09509291534391534,0.125483,-1.148,17.30,0.318533,-0.4718
LXEO,"Lexeo Therapeutics, Inc.",67,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.947876,,0,0.213178,1,0.786822,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-27.3;clinical_score:+21.5;smart_money_score:+8.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,-0.09509291534391534,,-1.232,1098,1,0.9459,0.4335,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.245036,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7159460572369775581634753963,50,41.25000000000000000000000000,55.0,50,68.37500000000000000000000000,19.52520087655222790357925492,67.0585,0.9802,1.0,1098,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,-0.4642,uncrowded,1.0,246,-0.09509291534391534,0.052124,-1.6246,28.70,0.581081,0.2047
OLMA,"Olema Pharmaceuticals, Inc.",68,0.52,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.959459,,0,0.158915,1,0.841085,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,M,sponsor_confirmed|high_risk,clinical_score:+18.3;financial_score:-14.8;smart_money_score:+12.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,-0.09509291534391534,,-1.2222,998,1,1.1041,0.8053,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.011356,price_history,,3,0.9018,price_history,,-0.488257,,49.3728,2.891,-0.245036,-0.243221,early,small,none,drug_developer,morningstar,,,,0,0.7111135258201386732898685708,50.26,41.25000000000000000000000000,66.5,50,72.12500000000000000000000000,39.04634364093823553283012743,71.1585,1.1536,1.0,998,1,0.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,249,-0.09509291534391534,0.040541,-1.7444,37.73,0.766409,0.7271
LRMR,"Larimar Therapeutics, Inc.",69,0.86,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.944015,,0,0.151163,1,0.848837,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-43.9;clinical_score:+22.9;smart_money_score:+22.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",early|none|pos,-0.09509291534391534,,-0.05,0,1,1.1041,0.8053,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.01199,price_history,,5,0.6806,price_history,,-0.475658,,55.9736,0.7621,-0.245036,-0.230622,early,small,sev2,drug_developer,morningstar,,,,0,0.7652535105584735770179011684,56.16,41.25000000000000000000000000,71.5,47.29,72.12500000000000000000000000,5.325054784514243973703433158,70.9674,1.1456,1.0,,2,0.0,0.0,0,0,0.0,0.4,0.5,other,0.2472,crowded,1.0,245,-0.09509291534391534,0.055985,-1.5894,17.76,0.337838,-0.4184
KYMR,"Kymera Therapeutics, Inc.",70,1.02,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.932432,,0,0.135659,1,0.864341,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-33.7;clinical_score:+19.2;smart_money_score:+17.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 232891000.0, ""cash_total"": 357011000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.39543820929104, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",early|none|pos,-0.09509291534391534,,-1.1963,349,1,1.1515,0.9169,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,334.94,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.145368,price_history,,5,1.0077,price_history,,-0.260617,,64.6041,0.8541,-0.245036,-0.015581,early,mid,none,drug_developer,morningstar,,,,0,0.7549515416666666666666666667,64.32,41.25000000000000000000000000,71.0,50,73.25000000000000000000000000,20.36111111111111111111111111,72.041,1.191,1.0,349,2,0.0,0.0136,0,0,0.0,0.4,0.5,dermatology,0.7214,crowded,1.0,242,-0.09509291534391534,0.067568,-1.4942,42.71,0.835907,0.9778
BCYC,Bicycle Therapeutics plc,71,0.56,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.882239,,0,0.089147,1,0.910853,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,momentum_score:+27.5;catalyst_score:-22.9;clinical_score:+12.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,-0.09509291534391534,,-1.2168,745,1,1.2781,1.2144,2,2,neutral,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.917055,price_history,,2,1.4218,price_history,,-0.045599,,63.3045,0.6162,-0.245036,0.199437,early,small,none,drug_developer,morningstar,,,,0,0.7744054143418061582971688365,91.67,41.25000000000000000000000000,57.5,50,76.25000000000000000000000000,54.05405405405405405405405406,75.2835,1.3281,1.0,745,1,0.0,0.0005,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,229,-0.09509291534391534,0.117761,-1.1863,52.38,0.971042,1.8963
STRO,"Sutro Biopharma, Inc.",72,0.43,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.986486,,0,0.042636,1,0.957364,,0,no_upcoming,9,tailwind,overbought_rsi,M,sponsor_confirmed|momentum_tailwind|runway_short|cost_haircut_<=2000bps,financial_score:-43.8;clinical_score:+25.6;smart_money_score:+15.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150796000.0, ""cash_total"": 167594000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.336746332793973, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",early|none|pos,-0.09509291534391534,,-1.2012,832,1,1.3098,1.2887,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1967.55,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.222872,price_history,,3,1.0609,price_history,,-0.150327,,76.1575,1.0735,-0.245036,0.094709,early,small,sev2,drug_developer,morningstar,,,,0,0.7111031770671634068094794577,64.59,41.25000000000000000000000000,66.5,50,77.000,7.529421313205096988880772665,76.0335,1.3598,1.0,832,2,0.3333,0.0003,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,256,-0.09509291534391534,0.013514,-2.2111,16.46,0.256757,-0.6534
LCTX,"Lineage Cell Therapeutics, Inc.",73,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.940154,,0,0.027132,1,0.972868,,0,no_upcoming,9,neutral,,S,cost_haircut_>2000bps,clinical_score:+29.7;financial_score:-25.2;catalyst_score:-6.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,-0.09509291534391534,,-0.0353,0,1,1.3098,1.2887,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.078922,price_history,,0,1.4583,price_history,,-0.180645,,56.2697,0.5717,-0.245036,0.064391,early,small,none,drug_developer,morningstar,,,,0,0.7438271453771920722216457404,48.73,41.25000000000000000000000000,,50,77.000,22.11914617320022725428130833,75.6835,1.345,1.0,,2,0.3333,0.0,0,0,0.0,0.3,0.5,other,-2.3611,uncrowded,1.0,244,-0.09509291534391534,0.059846,-1.5561,41.97,0.828185,0.947
DNLI,Denali Therapeutics Inc.,74,0.86,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.897683,,0,0.011628,1,0.988372,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,catalyst_score:-19.2;clinical_score:+16.5;financial_score:+13.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 314062000.0, ""cash_total"": 848204000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.40904025319841, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,-0.09509291534391534,,-0.0429,0,1,1.3098,1.2887,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.000778,price_history,,3,1.0834,price_history,,-0.411928,,67.5437,0.5691,-0.245036,-0.166892,early,mid,none,drug_developer,morningstar,,,,0,0.8322260869565217391304347826,49.73,41.25000000000000000000000000,60.5,25.63,77.000,74.00000000000000000000000000,76.141,1.3644,1.0,405,7,1.0,0.0086,0,0,0.0,0.4,0.6,cns,-0.4642,uncrowded,1.0,233,-0.09509291534391534,0.102317,-1.2685,60.36,0.998069,2.8893
VNDA,Vanda Pharmaceuticals Inc.,75,0.26,C,low_quality+no_catalyst_data,,,C,0.488417,0.573077,1,,0,,,0,no_upcoming,9,neutral,,S,runway_short,financial_score:-30.0;clinical_score:+29.4;catalyst_score:-6.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.019750851851851853,49.357602,1.1727,0,1,1.4853,1.7217,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.06907,price_history,,1,1.0212,price_history,,-0.167364,,48.0023,1.0382,-0.245036,0.077672,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8782537849566055930568948891,49.61,41.25000000000000000000000000,52.5,90.00,77.000,17.63467042590456661967619292,77.5778,1.4252,3.0,298,36,1.0,3.0865,4,4,0.0,0.4,0.6,cns,0.2472,moderate,1.0,127,0.019750851851851853,0.511583,0.029,16.77,0.279923,-0.5831
VRTX,Vertex Pharmaceuticals Incorporated,76,0.61,C,low_quality+no_catalyst_data,,,C,0.492278,0.334615,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:+21.1;catalyst_score:-14.6;momentum_score:-10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.019750851851851853,42.13539,1.1727,0,1,1.4853,1.7217,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.021305,price_history,,3,0.3147,price_history,,-0.20082,,62.1901,0.2519,-0.245036,0.044216,late,large,none,commercial_biotech,morningstar,,,,0,0.9,44.98,41.25000000000000000000000000,63.0,26.45,77.000,53.07086614173228346456692913,78.3314,1.457,3.0,55,66,1.0,3.04,2,3,0.0,0.9,0.95,oncology,0.7214,highly_crowded,1.0,128,0.019750851851851853,0.507722,0.0194,50.19,0.944015,1.5894
