ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ANNX,"Annexon, Inc.",46,0.54,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.879913,,0,0.277778,1,0.722222,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|runway_short,financial_score:-41.7;smart_money_score:+24.6;clinical_score:+19.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|none|pos,0.023322922839506172,,-0.0513,0,1,0.8296,-0.0959,4,4,buying,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.9497,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7816335993098986413629501833,50,41.25000000000000000000000000,71.5,59.17,66.40000000000000000000000000,5.121314151617181920212223240,64.9,0.9071,1.0,414,3,0.6667,0.0079,0,0,0.0,0.3,0.55,ophthalmology,-0.1499,uncrowded,1.0,202,0.023322922839506172,0.120087,-1.1746,17.43,0.29476,-0.5395
AURA,"Aura Biosciences, Inc.",47,0.17,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.665939,,0,0.308081,1,0.691919,,0,no_upcoming,9,neutral,drawdown_data_missing,S,sponsor_confirmed|runway_short|cost_haircut_>2000bps,financial_score:-37.5;clinical_score:+21.5;smart_money_score:+9.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64273000.0, ""cash_total"": 47553000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.878315933595756, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",early|none|nonpos,0.06969944897959185,,-1.1908,301,1,0.7313,0.1486,2,2,selling,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,0.5411,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.8049258640255854740534406273,50,41.25000000000000000000000000,52.0,50,64.00000000000000000000000000,5,62.25,0.7935,1.0,301,2,0.0,0.0204,0,0,0.0,0.3,0.55,ophthalmology,0.8198,highly_crowded,1.0,153,0.06969944897959185,0.334061,-0.4287,17.35,0.286026,-0.565
NUVB,Nuvation Bio Inc.,48,0.54,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.945415,,0,0.237374,1,0.762626,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,clinical_score:+13.4;catalyst_score:-13.4;financial_score:+6.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",early|none|pos,0.023322922839506172,,-0.0477,0,1,0.8951,-0.2588,6,6,selling,1.2913,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,6,,,series_too_short,,no_price_series,,1.2485,,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7220301926080166579906298803,50,41.25000000000000000000000000,53.0,50,68.00000000000000000000000000,60.80000000000000000000000000,66.95,0.995,1.0,,2,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.8198,highly_crowded,1.0,217,0.023322922839506172,0.054585,-1.6019,44.50,0.879913,1.1746
PGEN,"Precigen, Inc.",49,0.13,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.949782,,0,0.166667,1,0.833333,,0,no_upcoming,9,headwind,high_beta|deep_drawdown,XS,momentum_headwind|high_risk,financial_score:-33.0;clinical_score:+28.2;smart_money_score:+10.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64371000.0, ""cash_total"": 121135000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 22.581908002050614, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,0.023322922839506172,,-0.0388,0,1,1.0917,-0.7478,1,1,buying,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,775.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.07755,price_history,,1,2.0585,price_history,,-0.3633,,53.3594,0.8424,,,early,small,sev1,drug_developer,morningstar,,,,0,0.7475287231736397138521569478,41.67,41.25000000000000000000000000,55.5,46.94,72.80000000000000000000000000,11.57892051831445770839710234,72.0002,1.2116,1.0,134,4,1.0,0.0842,0,0,0.0,0.4,0.85,oncology,0.8198,highly_crowded,1.0,218,0.023322922839506172,0.050218,-1.6427,28.95,0.604803,0.2658
LBRX,LB Pharmaceuticals Inc,50,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.927948,,0,0.227273,1,0.772727,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-15.0;clinical_score:+12.6;financial_score:+8.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.023322922839506172,,-0.7904,92,1,0.9278,-0.3403,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,68.80000000000000000000000000,64.81818181818181818181818182,67.05,0.9993,1.0,92,1,0.0,0.1161,0,0,0.0,0.3,0.6,cns,0.8198,highly_crowded,1.0,213,0.023322922839506172,0.072052,-1.4607,51.50,0.971616,1.9051
LRMR,"Larimar Therapeutics, Inc.",51,0.27,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.936681,,0,0.156566,1,0.843434,,0,no_upcoming,9,headwind,drawdown_data_missing,S,sponsor_confirmed|momentum_headwind|runway_short,financial_score:-39.0;clinical_score:+27.4;smart_money_score:+25.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",early|none|pos,0.023322922839506172,,-1.094,214,1,1.1244,-0.8292,5,5,buying,0.8896,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.200668,price_history,,5,0.6915,price_history,,,series_too_short,37.2781,0.7621,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7276010362694300518134715026,37.61,41.25000000000000000000000000,71.5,50,73.60000000000000000000000000,7.214876033057851239669421491,72.4502,1.2309,1.0,214,2,0.0,0.042,0,0,0.0,0.4,0.5,other,-2.2833,uncrowded,1.0,215,0.023322922839506172,0.063319,-1.5275,17.66,0.299127,-0.5269
SABS,"SAB Biotherapeutics, Inc.",52,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.967249,,0,0.207071,1,0.792929,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,catalyst_score:-14.8;clinical_score:+13.5;financial_score:+7.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 27998784.0, ""cash_total"": 110880633.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 47.52233511283919, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|pos,0.023322922839506172,,-1.2086,,0,0.9606,-0.4218,1,1,buying,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,,,,early,micro,none,drug_developer,morningstar,,,drawdown,1,0.7092676923076923076923076923,50,41.25000000000000000000000000,55.5,50,69.60000000000000000000000000,64.00000000000000000000000000,68.2,1.0486,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.5,respiratory,-2.6712,uncrowded,1.0,222,0.023322922839506172,0.032751,-1.8418,48.18,0.927948,1.4607
LXEO,"Lexeo Therapeutics, Inc.",53,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.941048,,0,0.136364,1,0.863636,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-27.3;clinical_score:+26.1;catalyst_score:-7.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,0.023322922839506172,,-1.2017,1682,1,1.1572,-0.9107,1,1,neutral,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7256330749354005167958656331,50,41.25000000000000000000000000,55.0,50,74.40000000000000000000000000,21.01469237832874196510560147,72.65,1.2395,1.0,1682,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.8198,highly_crowded,1.0,216,0.023322922839506172,0.058952,-1.5636,28.59,0.587336,0.2207
VIR,"Vir Biotechnology, Inc.",54,0.9,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.980349,,0,0.116162,1,0.883838,,0,no_upcoming,9,tailwind,drawdown_data_missing,L,sponsor_confirmed|momentum_tailwind,momentum_score:+30.9;financial_score:-26.6;catalyst_score:-19.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 391781000.0, ""cash_total"": 460938000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.118234421781557, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",early|none|pos,0.023322922839506172,,-0.9941,156,1,1.2063,-1.0329,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,599.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.692193,price_history,,2,-0.904,price_history,,,series_too_short,48.8167,0.7493,,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7801133098737321465535085904,91.65,41.25000000000000000000000000,61.0,50,75.60000000000000000000000000,34.13631262116110600959085807,74.1002,1.3016,1.0,156,2,0.3333,0.0701,0,0,0.0,0.4,0.55,infectious_disease,0.8198,highly_crowded,1.0,225,0.023322922839506172,0.019651,-2.061,36.37,0.735808,0.6305
LCTX,"Lineage Cell Therapeutics, Inc.",55,0.35,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.932314,,0,0.075758,1,0.924242,,0,no_upcoming,9,tailwind,drawdown_data_missing,M,momentum_tailwind|cost_haircut_>2000bps,clinical_score:+27.1;financial_score:-26.2;catalyst_score:-8.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.023322922839506172,,-0.0294,0,1,1.2555,-1.1552,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.25974,price_history,,0,1.5232,price_history,,,series_too_short,46.7266,0.5717,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7569642203742203742203742204,57.25,41.25000000000000000000000000,,50,76.80000000000000000000000000,23.52106927864503622079379655,75.4,1.3574,1.0,,2,0.3333,0.0,0,0,0.0,0.3,0.5,other,-2.0893,uncrowded,1.0,214,0.023322922839506172,0.067686,-1.4933,41.33,0.836245,0.9791
VYGR,"Voyager Therapeutics, Inc.",56,0.09,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.984716,,0,0.055556,1,0.944444,,0,no_upcoming,9,headwind,drawdown_data_missing,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:+24.5;catalyst_score:-11.3;momentum_score:-10.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|pos,0.023322922839506172,,-0.0106,0,1,1.2637,-1.1755,1,1,selling,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.106792,price_history,,1,1.2217,price_history,,,series_too_short,47.833,0.56,,,early,micro,none,drug_developer,morningstar,,,drawdown,1,0.8078632795927025880356385235,42.12,41.25000000000000000000000000,49.5,77.50,77.000,52.64000000000000000000000000,75.5002,1.3617,1.0,497,4,1.0,0.004,0,0,0.0,0.4,0.6,cns,0.8198,highly_crowded,1.0,226,0.023322922839506172,0.015284,-2.1627,51.29,0.967249,1.8418
STRO,"Sutro Biopharma, Inc.",57,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.975983,,0,0.035354,1,0.964646,,0,no_upcoming,9,tailwind,high_beta|drawdown_data_missing,S,sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-40.5;clinical_score:+27.1;smart_money_score:+16.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150796000.0, ""cash_total"": 167594000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.336746332793973, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",early|none|pos,0.023322922839506172,,-1.1712,1416,1,1.2637,-1.1755,3,3,buying,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1967.55,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.199136,price_history,,3,1.924,price_history,,,series_too_short,53.7673,1.0735,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7218227979274611398963730570,55.45,41.25000000000000000000000000,66.5,50,77.000,9.367411488623609835731047848,75.95,1.381,1.0,1416,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.8198,highly_crowded,1.0,224,0.023322922839506172,0.024017,-1.9771,16.05,0.237991,-0.7128
PRLD,Prelude Therapeutics Incorporated,58,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.954148,,0,0.025253,1,0.974747,,0,no_upcoming,9,neutral,drawdown_data_missing,S,sponsor_confirmed|runway_short|cost_haircut_>2000bps,financial_score:-39.2;clinical_score:+29.5;smart_money_score:+13.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",early|none|pos,0.023322922839506172,,-1.1719,960,1,1.2637,-1.1755,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,,,,early,micro,sev2,drug_developer,morningstar,,,drawdown,1,0.7142139267767408470926058866,50,41.25000000000000000000000000,61.0,50,77.000,8.326834567901234567901234566,75.95,1.381,1.0,960,2,0.3333,0.0001,0,0,0.0,0.3,0.85,oncology,0.8198,highly_crowded,1.0,219,0.023322922839506172,0.045852,-1.6865,14.12,0.172489,-0.9444
CNTX,Context Therapeutics Inc.,59,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.587336,,0,0.267677,1,0.732323,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-14.3;clinical_score:+11.1;financial_score:+8.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17442425.0, ""cash_total"": 76938183.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.93175667947548, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",mid|none|pos,0.08701244092219021,,-0.7025,1617,1,0.8405,-0.123,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1735.81,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7199146277980218636127017179,50,41.25000000000000000000000000,,50,66.66666666666666666666666667,64.20000000000000000000000000,65.6167,0.9379,2.0,1617,1,0.0,0.0,0,0,0.0,0.3,0.95,oncology,0.8198,highly_crowded,1.0,135,0.08701244092219021,0.412664,-0.2207,37.47,0.757642,0.6987
BCYC,Bicycle Therapeutics plc,60,0.58,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.888646,,0,0.005051,1,0.994949,,0,no_upcoming,9,tailwind,drawdown_data_missing,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,catalyst_score:-19.2;momentum_score:+17.1;clinical_score:+16.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.023322922839506172,,-1.1869,1329,1,1.2637,-1.1755,2,2,neutral,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.518373,price_history,,2,0.843,price_history,,,series_too_short,51.7232,0.6162,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7868349891338093759701955914,77.52,41.25000000000000000000000000,57.5,50,77.000,48.73227221712070196918681767,75.95,1.381,1.0,1329,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.8198,highly_crowded,1.0,204,0.023322922839506172,0.111354,-1.2194,51.77,0.975983,1.9771
GOSS,"Gossamer Bio, Inc.",61,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.604803,,0,0.217172,1,0.782828,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,smart_money_score:+29.6;financial_score:-19.5;clinical_score:+15.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 122952000.0, ""cash_total"": 180224000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.589693538942026, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",mid|none|pos,0.08701244092219021,,0.4667,0,1,0.9497,-0.3947,6,6,buying,1.2913,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1384.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.175085,price_history,,6,0.9649,price_history,,-0.303,,42.2456,0.8648,,,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7866666666666666666666666667,39.65,41.25000000000000000000000000,83.0,90.00,69.33333333333333333333333333,33.95165980795610425240054870,68.5563,1.0639,2.0,100,6,1.0,0.8308,0,2,0.0,0.4,0.5,respiratory,0.8198,highly_crowded,1.0,139,0.08701244092219021,0.395197,-0.2658,30.13,0.617904,0.3
HRTX,"Heron Therapeutics, Inc.",62,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.246725,,0,0.19697,1,0.80303,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,financial_score:-28.4;clinical_score:+27.3;smart_money_score:+15.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 27591000.0, ""cash_total"": 28647000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.459280200065239, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|pos,0.1,,1.1805,0,1,0.9809,-0.4722,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.294117,price_history,,2,1.1331,price_history,,-0.2429,,37.3807,0.4900,,,late,micro,sev1,drug_developer,morningstar,,,,0,0.8826012682010333489901362142,30.26,41.25000000000000000000000000,58.0,90.00,70.09433962264150943396226415,14.37166251334994660021359914,69.6772,1.112,3.0,251,11,1.0,0.5233,0,1,0.0,0.4,0.95,oncology,0.8198,highly_crowded,1.0,57,0.1,0.753275,0.6848,25.32,0.530568,0.0767
TRVI,"Trevi Therapeutics, Inc.",63,0.54,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.644105,,0,0.126263,1,0.873737,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,clinical_score:+18.1;catalyst_score:-15.3;smart_money_score:+14.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.08701244092219021,,0.4749,0,1,1.1681,-0.9379,4,4,buying,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.324722,price_history,,4,-0.5436,price_history,,,series_too_short,47.9512,0.6685,,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.8441731483553367643768180801,43.64,41.25000000000000000000000000,71.5,56.90,74.66666666666666666666666667,51.73333333333333333333333333,74.099,1.3016,2.0,770,5,1.0,0.1926,1,0,0.0,0.4,0.5,respiratory,-1.7014,uncrowded,1.0,148,0.08701244092219021,0.355895,-0.3695,50.23,0.949782,1.6427
