ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
LQDA,Liquidia Corporation,20,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.207447,,0,0.858553,1,0.141447,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+29.9;financial_score:-26.9;clinical_score:-22.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,,0.8035,0,1,-1.3832,-0.6894,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.093889,price_history,,3,0.5223,price_history,,-0.34565,,64.8817,0.5778,-0.275419,-0.070231,late,mid,sev1,drug_developer,morningstar,,,,0,0.8688328621061459206900682880,49.48,41.25000000000000000000000000,65.5,22.87,12.89818811117366193365442756,8.710002519526329050138573940,11.0797,-1.3801,3.0,839,4,1.0,0.0021,0,0,0.0,0.3,0.5,respiratory,0.701,highly_crowded,1.0,59,0.1,0.792553,0.8153,11.19,0.090426,-1.3381
INBX,"Inhibrx Biosciences, Inc.",21,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.179078,,0,0.746711,1,0.253289,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+24.0;clinical_score:-16.2;financial_score:-14.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 99672000.0, ""cash_total"": 153088000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.431013725018058, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",mid|none|pos,0.1,,0.3284,0,1,-0.8016,0.4931,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,811.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.7023,-0.275419,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7778532089468360121389232326,50,41.25000000000000000000000000,66.5,38.57,26.32653061224489795918367346,28.40529409042528576056272850,25.6189,-0.7671,2.0,1033,5,1.0,0.0011,0,0,0.0,0.4,0.95,oncology,0.701,highly_crowded,1.0,51,0.1,0.820922,0.9189,16.11,0.260638,-0.6414
IMVT,"Immunovant, Inc.",22,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.175532,,0,0.884868,1,0.115132,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-45.3;momentum_score:+40.8;catalyst_score:-14.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|nonpos,0.1,,-0.3913,820,1,-1.4865,-0.8996,6,6,selling,1.1798,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.902961,price_history,,6,0.6555,price_history,,0.0,,71.0508,0.5723,-0.275419,0.275419,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,96.55,41.25000000000000000000000000,62.0,14.34,10.51124872292070640728925585,68.57142857142857142857142857,9.1635,-1.4609,3.0,820,6,1.0,0.002,0,0,0.0,0.4,0.6,autoimmune,0.2303,moderate,1.0,50,0.1,0.824468,0.9325,23.00,0.47695,-0.0578
CRSP,CRISPR Therapeutics AG,23,0.61,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.10461,,0,0.891447,1,0.108553,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-35.7;financial_score:+31.4;smart_money_score:+20.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,,0.3067,48,1,-1.5119,-0.9512,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.152906,price_history,,3,1.2269,price_history,,-0.349487,,47.0862,0.5582,-0.275419,-0.074068,late,mid,none,drug_developer,morningstar,,,,0,0.8829781999041227229146692234,33.72,41.25000000000000000000000000,66.0,60.88,9.924939012948020266466504033,77.000,9.4101,-1.4505,3.0,948,7,1.0,0.1804,1,0,0.0,0.3,0.95,oncology,0.2303,moderate,1.0,30,0.1,0.89539,1.2557,25.02,0.526596,0.0667
COGT,"Cogent Biosciences, Inc.",24,0.61,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.093972,,0,0.924342,1,0.075658,,0,no_upcoming,9,neutral,high_vol,M,sponsor_confirmed|high_risk,smart_money_score:+47.7;financial_score:-32.3;clinical_score:-30.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 264444000.0, ""cash_total"": 312012000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.158551526977357, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.1,,0.7856,0,1,-1.6605,-1.2533,7,7,buying,1.5708,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,346.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.206693,price_history,,7,1.0519,price_history,,-0.240141,,56.1527,2.489,-0.275419,0.035278,late,mid,sev1,drug_developer,morningstar,,,,0,0.8131084337349397590361445783,48.72,41.25000000000000000000000000,85,11.24,6.494651904672546443985738414,5,6.4262,-1.5763,3.0,1033,5,1.0,0.0011,0,0,0.0,0.5,0.95,oncology,-0.4757,uncrowded,1.0,27,0.1,0.906028,1.3167,9.84,0.062057,-1.5377
CMPX,"Compass Therapeutics, Inc.",25,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.086879,,0,0.628289,1,0.371711,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,momentum_score:+29.2;clinical_score:-20.9;catalyst_score:-16.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35889000.0, ""cash_total"": 219895000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 73.5250355262058, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|pos,0.1,,-0.8317,402,1,-0.3354,1.4409,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.658988,price_history,,0,0.612,price_history,,0.0,,67.9316,,-0.275419,0.275419,mid,small,none,drug_developer,morningstar,,,,0,0.8411800818553888130968622101,87.19,41.25000000000000000000000000,,35.71,37.09056411680318385857744459,66.53061224489795918367346939,35.9721,-0.3305,2.0,878,4,1.0,0.01,0,0,0.0,0.3,0.95,oncology,0.701,highly_crowded,1.0,25,0.1,0.913121,1.3602,27.46,0.565603,0.1652
CGON,"CG Oncology, Inc.",26,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.079787,,0,0.9375,1,0.0625,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-43.4;smart_money_score:+34.2;financial_score:+15.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|none|nonpos,0.1,,0.7822,0,1,-1.7086,-1.351,6,6,buying,1.1798,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,6,,,series_too_short,,no_price_series,,0.7795,-0.275419,,late,mid,none,drug_developer,morningstar,,,drawdown,1,0.8569030382461575122125580841,50,41.25000000000000000000000000,83.0,10.00,5.384583307270490606951481413,64.28571428571428571428571429,4.6512,-1.6511,3.0,1848,6,1.0,0.4535,0,1,0.0,0.3,0.95,oncology,0.701,highly_crowded,1.0,23,0.1,0.920213,1.4065,16.48,0.278369,-0.5877
CELC,Celcuity Inc.,27,0.61,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.072695,,0,0.957237,1,0.042763,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-39.3;smart_money_score:+38.7;financial_score:+8.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|none|nonpos,0.1,,0.7802,0,1,-1.7252,-1.3849,6,6,buying,1.1798,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.147604,price_history,,6,0.1369,price_history,,-0.414894,,32.3885,,-0.275419,-0.139475,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,39.32,41.25000000000000000000000000,83.0,15.12,5,52.85714285714285714285714286,4.2315,-1.6688,3.0,1306,7,1.0,0.0758,0,0,0.0,0.3,0.95,oncology,-0.4757,uncrowded,1.0,21,0.1,0.927305,1.456,13.67,0.150709,-1.0334
BMEA,"Biomea Fusion, Inc.",28,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.062057,,0,0.667763,1,0.332237,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|runway_short|cost_haircut_>2000bps,smart_money_score:+23.5;financial_score:-20.2;momentum_score:-13.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.4359,775,1,-0.507,1.0919,1,1,buying,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.411261,price_history,,1,0.482,price_history,,-0.488611,,29.699,,-0.275419,-0.213192,early,micro,sev2,drug_developer,morningstar,,,,0,0.7051857186953390266488321844,18.22,41.25000000000000000000000000,55.5,50,33.12704711514235323759133283,11.76744771982867220962459058,32.0086,-0.4976,1.0,775,2,0.3333,0.0007,0,0,0.0,0.3,0.85,oncology,0.701,highly_crowded,1.0,18,0.1,0.937943,1.5377,9.31,0.047872,-1.6658
AVBP,"ArriVent BioPharma, Inc.",29,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.047872,,0,0.950658,1,0.049342,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-36.6;financial_score:+16.4;smart_money_score:+12.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,,-0.4233,914,1,-1.7252,-1.3849,4,4,selling,0.3979,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6474,-0.275419,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8370803742292153944290878163,50,41.25000000000000000000000000,54.0,50,5,58.00000000000000000000000000,3.8815,-1.6836,3.0,987,2,0.3333,0.0005,0,0,0.0,0.3,0.95,oncology,0.701,highly_crowded,1.0,14,0.1,0.952128,1.6658,18.14,0.363475,-0.3492
AURA,"Aura Biosciences, Inc.",30,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.044326,,0,0.713816,1,0.286184,,0,no_upcoming,9,headwind,deep_drawdown,XS,sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_>2000bps,financial_score:-22.1;smart_money_score:+17.1;catalyst_score:+6.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64273000.0, ""cash_total"": 47553000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.878315933595756, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|pos,0.1,,-0.8485,507,1,-0.6199,0.8624,2,2,selling,-0.384,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.147497,price_history,,2,0.8626,price_history,,-0.437875,,46.5978,0.5411,-0.275419,-0.162456,mid,small,sev2,drug_developer,morningstar,,,,0,0.8473825268817204301075268817,37.75,41.25000000000000000000000000,52.0,67.14,30.52107917997130825119163312,12.81179138321995464852607710,29.4026,-0.6075,2.0,507,5,1.0,0.0146,0,0,0.0,0.3,0.95,oncology,0.701,highly_crowded,1.0,13,0.1,0.955674,1.7025,9.40,0.054965,-1.5985
ABCL,AbCellera Biologics Inc.,31,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.005319,,0,0.799342,1,0.200658,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-30.5;momentum_score:+23.4;smart_money_score:+22.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,,0.1194,81,1,-1.084,-0.0811,2,2,buying,-0.384,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.141334,price_history,,2,0.8223,price_history,,-0.192503,,48.0167,0.7022,-0.275419,0.082916,late,small,sev2,drug_developer,morningstar,,,,0,0.8628528396501457725947521866,61.63,41.25000000000000000000000000,60.5,47.67,19.80630095285753007652050624,7.716049382716049382716049384,19.3854,-1.0299,3.0,,3,0.6667,0.5092,1,1,0.0,0.4,0.55,infectious_disease,0.701,highly_crowded,1.0,2,0.1,0.994681,2.5544,8.31,0.037234,-1.7837
ERAS,"Erasca, Inc.",32,0.61,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.994681,,0,0.325658,1,0.674342,820,0,specific_days,9,headwind,high_vol|deep_drawdown,M,catalyst_far_lift|sponsor_confirmed|momentum_headwind|high_risk,smart_money_score:+15.0;financial_score:-12.5;clinical_score:+8.5,tier=C;reason=mod_opt+catalyst_far;cat_days=820;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 73744000.0, ""cash_total"": 288400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.92991972228249, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",early|far_271_540|nonpos,-0.029306320754716984,,-1.1285,146,1,0.6568,-0.3999,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,374.33,1.0,0,0,1.0,0,1.0,0,820,False,specific_days,-0.057796,price_history,,3,1.4769,price_history,,-0.511553,,52.0528,1.2457,-0.275419,-0.236134,early,mid,none,drug_developer,morningstar,,,,0,0.7635127949484878697241608508,46.39,45.56250000000000000000000000,66.5,12.50,60.00000000000000000000000000,38.97455278407659360040312422,58.8815,0.6354,1.0,146,5,1.0,0.0747,0,0,0.0,0.3,0.85,oncology,0.701,highly_crowded,1.0,281,-0.029306320754716984,0.005319,-2.5544,36.16,0.73227,0.6197
TBPH,"Theravance Biopharma, Inc.",33,0.42,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.66844,,0,0.042763,1,0.957237,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:+21.8;catalyst_score:-13.9;financial_score:-9.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.04530182432432433,,1.1219,0,1,1.3931,1.0968,1,1,buying,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.181746,price_history,,1,0.343,price_history,,-0.149691,,59.0174,0.5264,-0.275419,0.125728,late,small,none,drug_developer,morningstar,,,,0,0.9,56.12,41.25000000000000000000000000,55.5,90.00,77.000,46.04938271604938271604938272,75.8815,1.3522,3.0,346,43,1.0,0.0018,0,0,0.0,0.9,0.5,respiratory,0.701,highly_crowded,1.0,189,0.04530182432432433,0.33156,-0.4356,46.25,0.898936,1.2755
LXEO,"Lexeo Therapeutics, Inc.",34,0.21,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.87766,,0,0.3125,1,0.6875,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-25.5;clinical_score:+15.4;smart_money_score:+9.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,-0.014428350148367951,,-1.3585,706,1,0.6878,-0.337,1,1,neutral,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.275419,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,52.50,60.71428571428571428571428572,19.83805935620331813074228304,59.2458,0.6508,1.0,706,2,0.3333,0.0007,0,0,0.0,0.3,0.6,cns,-0.4757,uncrowded,1.0,248,-0.014428350148367951,0.12234,-1.1634,25.68,0.537234,0.0935
VYGR,"Voyager Therapeutics, Inc.",35,0.33,C,low_opt,C,low_opt,,0.689716,,0,0.108553,1,0.891447,759,0,specific_days,9,neutral,deep_drawdown,M,catalyst_far_lift|cost_haircut_>2000bps,clinical_score:+19.1;catalyst_score:-9.6;momentum_score:-6.5,tier=C;reason=low_opt;cat_days=759;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|far_271_540|pos,0.012836689655172413,,-0.1274,0,1,1.2756,0.8578,1,1,selling,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,759,False,specific_days,-0.05902,price_history,,1,1.2312,price_history,,-0.360753,,67.4583,0.56,-0.275419,-0.085334,early,micro,none,drug_developer,morningstar,,,,0,0.8078380536626916524701873935,48.67,45.56250000000000000000000000,49.5,82.50,74.28571428571428571428571429,57.85714285714285714285714286,72.8781,1.2256,1.0,698,5,1.0,0.0012,0,0,0.0,0.4,0.6,cns,0.701,highly_crowded,1.0,195,0.012836689655172413,0.310284,-0.495,52.20,0.980496,2.0641
DYN,"Dyne Therapeutics, Inc.",36,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.838652,,0,0.384868,1,0.615132,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+24.2;financial_score:-22.0;catalyst_score:-14.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,-0.014428350148367951,,-1.3819,2403,1,0.4712,-0.7772,8,8,buying,1.9618,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.190528,price_history,,8,0.5105,price_history,,-0.215557,,62.0853,0.7655,-0.275419,0.059862,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,68.06,41.25000000000000000000000000,80.0,22.50,55.71428571428571428571428571,33.76417233560090702947845804,54.6801,0.4583,1.0,2403,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4757,uncrowded,1.0,237,-0.014428350148367951,0.161348,-0.9889,33.49,0.682624,0.475
NUVL,"Nuvalent, Inc.",37,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.89539,,0,0.490132,1,0.509868,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+31.6;catalyst_score:-23.7;clinical_score:-14.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,-0.014428350148367951,,-1.3978,1825,1,0.2237,-1.2802,5,5,buying,0.7889,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.126984,price_history,,5,1.3577,price_history,,0.0,,67.9249,0.5143,-0.275419,0.275419,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,96.55,41.25000000000000000000000000,74.0,50,50,62.85714285714285714285714286,48.8815,0.2138,1.0,1825,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.701,highly_crowded,1.0,253,-0.014428350148367951,0.10461,-1.2557,43.74,0.845745,1.0184
