ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.935088,,0,0.854839,1,0.145161,60,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:+20.9;financial_score:-18.3;clinical_score:-11.8,tier=D;reason=ineligible;cat_days=60;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|near_31_90|nonpos,0.00031880246913580245,,0.7214,0,1,-1.3731,1.5799,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,60,True,specific_days,0.031977,price_history,,0,1.3367,price_history,,-0.835878,,35.726,0.7585,-0.117834,-0.718044,late,small,sev2,drug_developer,morningstar,,,,0,0.8569526884272997032640949555,32.94,44.66680177777777777777777778,,70.57,11.93843579198490270433869216,5.401111111111111111111111112,12.3226,-1.3261,3.0,,9,1.0,1.0003,1,1,0.0,0.4,0.55,ophthalmology,-0.4844,uncrowded,1.0,267,0.00031880246913580245,0.064912,-1.5148,4.26,0.001754,-2.9192,1.6e-05,0.0,0.0,0.0,0.0,1.6e-05,0.0
TENX,"Tenax Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.191228,,0,0.835484,1,0.164516,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-31.6;financial_score:+27.3;smart_money_score:+9.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 22385000.0, ""cash_total"": 99400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.28568237659147, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.057520273504273495,,0.7241,0,1,-1.2771,1.4766,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1850.21,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.038467,price_history,,1,0.6219,price_history,,-0.933462,,52.4032,,-0.117834,-0.815628,late,micro,none,drug_developer,morningstar,,,,0,0.8539473778574630210667861945,44.99,41.25000000000000000000000000,55.5,90.00,14.17881749719596218554718795,73.05063291139240506329113924,13.593,-1.2725,3.0,1126,5,1.0,0.2796,0,1,-0.1429,0.4,0.85,cardiovascular,-0.4844,uncrowded,1.0,55,0.057520273504273495,0.808772,0.8734,23.72,0.492982,-0.0176,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
IVVD,"Invivyd, Inc.",,,D,ineligible,D,ineligible,,0.492982,,0,0.925806,1,0.074194,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-36.2;momentum_score:+26.1;smart_money_score:+23.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 42680000.0, ""cash_total"": 84967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.88950328022493, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|none|nonpos,0.014475529411764708,,-1.0023,250,1,-1.6273,1.8531,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1286.76,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.37778,price_history,,3,0.6443,price_history,,-0.621118,,65.0599,1.2594,-0.117834,-0.503284,mid,small,sev1,drug_developer,morningstar,,,,0,0.7967240215924426450742240216,68.30,41.25000000000000000000000000,65.5,55.41,6.006944444444444444444444442,29.92669753086419753086419754,4.5424,-1.6544,2.0,,2,0.3333,0.0311,0,0,0.0,0.4,0.55,infectious_disease,0.6955,highly_crowded,1.0,141,0.014475529411764708,0.507018,0.0176,11.83,0.103509,-1.2618,0.000724,0.0,0.0,0.0,0.0,0.000724,0.0
ACRV,"Acrivon Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.461404,,0,0.893548,1,0.106452,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-36.9;financial_score:+28.3;smart_money_score:+16.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 48428000.0, ""cash_total"": 129254000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.02791773354258, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",mid|none|nonpos,0.014475529411764708,,-1.0736,1156,1,-1.554,1.7744,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.040896,price_history,,2,0.2499,price_history,,-0.495259,,47.6447,,-0.117834,-0.377425,mid,micro,none,drug_developer,morningstar,,,,0,0.7221661813643926788685524126,40.12,41.25000000000000000000000000,61.0,50,7.716049382716049382716049384,72.93750000000000000000000000,6.5962,-1.5677,2.0,1156,1,0.0,0.0001,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,132,0.014475529411764708,0.538596,0.0969,16.10,0.247368,-0.6828,0.000724,0.0,0.0,0.0,0.0,0.000724,0.0
PHVS,Pharvaris N.V.,,,D,ineligible,D,ineligible,,0.170175,,0,0.783871,1,0.216129,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+47.1;financial_score:-44.4;smart_money_score:+35.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 9}",late|none|nonpos,0.057520273504273495,,-0.5112,668,1,-1.0522,1.2348,9,9,buying,2.3324,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1159.38,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.568958,price_history,,9,-0.2296,price_history,,0.0,,65.3762,0.7535,-0.117834,0.117834,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7979579396762031492570414726,96.55,41.25000000000000000000000000,85,50,19.42797628585162634193238263,5,17.9634,-1.0881,3.0,884,3,0.6667,0.0048,0,0,0.0,0.4,0.5,other,0.6955,highly_crowded,1.0,49,0.057520273504273495,0.829825,0.9535,7.09,0.036842,-1.7886,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
SMMT,Summit Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.184211,,0,0.777419,1,0.222581,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+26.5;clinical_score:-25.0;catalyst_score:-3.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.057520273504273495,,0.7354,0,1,-1.0265,1.2071,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.024313,price_history,,5,1.3544,price_history,,-0.698706,,37.9423,0.5984,-0.117834,-0.580872,late,large,none,drug_developer,morningstar,,,,0,0.8150565653997711961357569595,46.28,41.25000000000000000000000000,71.5,10.00,20.02901956595274973739963324,46.02469333618187968452349160,18.735,-1.0556,3.0,1948,7,1.0,0.0003,0,0,0.0,0.3,0.75,rare_disease,0.6955,highly_crowded,1.0,53,0.057520273504273495,0.815789,0.8994,15.78,0.233333,-0.7279,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
CNTX,Context Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.475439,,0,0.867742,1,0.132258,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-33.0;financial_score:+30.7;momentum_score:+5.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 17442425.0, ""cash_total"": 76938183.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.93175667947548, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",mid|none|nonpos,0.014475529411764708,,0.1915,0,1,-1.4026,1.6116,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1735.81,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.226174,price_history,,0,0.7421,price_history,,-0.473684,,43.9075,,-0.117834,-0.35585,mid,micro,none,drug_developer,morningstar,,,,0,0.7678587220871103250055273049,49.57,41.25000000000000000000000000,,82.43,11.25000000000000000000000000,75.00000000000000000000000000,10.1302,-1.4186,2.0,368,5,1.0,0.0474,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,136,0.014475529411764708,0.524561,0.0616,15.29,0.205263,-0.823,0.000724,0.0,0.0,0.0,0.0,0.000724,0.0
ABCL,AbCellera Biologics Inc.,,,D,ineligible,D,ineligible,,0.022807,,0,0.758065,1,0.241935,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+26.5;financial_score:-23.6;clinical_score:-11.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.057520273504273495,,-0.4993,,0,-0.9219,1.0947,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.122978,price_history,,2,1.3999,price_history,,-0.615014,,39.7807,0.7022,-0.117834,-0.49718,late,small,sev2,drug_developer,morningstar,,,,0,0.8628528396501457725947521866,35.42,41.25000000000000000000000000,60.5,45.74,22.46879951574712029767309370,10.38137669859656939184673647,21.0042,-0.9599,3.0,,3,0.6667,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6955,highly_crowded,1.0,7,0.057520273504273495,0.977193,1.9989,9.26,0.061404,-1.5431,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
CTMX,"CytomX Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.478947,,0,0.803226,1,0.196774,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+40.8;clinical_score:-25.4;financial_score:-13.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 52344000.0, ""cash_total"": 34185000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.837001375515818, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 6}",mid|none|nonpos,0.014475529411764708,,0.2017,0,1,-1.1631,1.354,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,786.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.046424,price_history,,6,1.0156,price_history,,-0.479167,,40.1718,0.9241,-0.117834,-0.361333,mid,small,none,drug_developer,morningstar,,,,0,0.7856791095120305824151113110,40.94,41.25000000000000000000000000,83.0,50.00,16.84027777777777777777777778,29.06250000000000000000000000,15.7205,-1.1828,2.0,,7,1.0,0.0012,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,137,0.014475529411764708,0.521053,0.0528,16.46,0.261404,-0.639,0.000724,0.0,0.0,0.0,0.0,0.000724,0.0
ZVRA,"Zevra Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.219298,,0,0.719355,1,0.280645,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+20.2;clinical_score:-12.3;financial_score:-10.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7114000.0, ""cash_total"": 54439000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 91.8285071689626, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,,-0.3246,180,1,-0.7331,0.8917,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1120.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.129212,price_history,,0,1.6796,price_history,,-0.214599,,58.749,0.4964,-0.117834,-0.096765,late,small,none,drug_developer,morningstar,,,,0,0.8486085822664770033191085823,59.35,41.25000000000000000000000000,,47.16,26.87550072103829514500881269,29.15893170961114823890497760,26.143,-0.7431,3.0,,2,0.3333,0.2231,0,1,0.0,0.6,0.6,cns,-0.9563,moderate,1.0,63,0.057520273504273495,0.780702,0.7746,20.55,0.415789,-0.2127,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
SRRK,Scholar Rock Holding Corporatio,,,D,ineligible,D,ineligible,,0.187719,,0,0.706452,1,0.293548,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.6;financial_score:-31.4;clinical_score:-8.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 7}",late|none|nonpos,0.057520273504273495,,-0.486,474,1,-0.7055,0.862,7,7,buying,1.5549,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,460.05,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.070068,price_history,,7,1.7399,price_history,,-0.505503,,44.3303,0.7098,-0.117834,-0.387669,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8183920407937035805343088349,40.44,41.25000000000000000000000000,68.0,50,27.51927219640727091456141288,5,26.6569,-0.7214,3.0,474,3,0.6667,0.2539,0,1,0.0,0.4,0.75,rare_disease,0.6955,highly_crowded,1.0,54,0.057520273504273495,0.812281,0.8863,10.98,0.096491,-1.3018,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
ELDN,"Eledon Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.52807,,0,0.764516,1,0.235484,274,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-19.1;smart_money_score:+12.7;catalyst_score:+5.7,tier=D;reason=ineligible;cat_days=274;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 48250000.0, ""cash_total"": 93401000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.229264248704663, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|far_271_540|nonpos,0.009478031746031746,,0.2052,0,1,-0.9951,1.1734,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,274,False,specific_days,-0.246836,price_history,,1,0.0889,price_history,,-0.628947,,49.7129,,-0.117834,-0.511113,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7592705599300087489063867017,35.28,45.56250000000000000000000000,52.5,85.14,20.76003086419753086419753086,45.07716049382716049382716050,19.2902,-1.0322,2.0,274,6,1.0,0.1194,0,0,0.0,0.3,0.55,metabolic,-0.4844,uncrowded,1.0,151,0.009478031746031746,0.47193,-0.0704,19.67,0.394737,-0.267,0.000474,0.0,0.0,0.0,0.0,0.000474,0.0
LEGN,Legend Biotech Corporation,,,D,ineligible,D,ineligible,,0.945614,,0,0.751613,1,0.248387,121,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-34.3;momentum_score:+28.5;clinical_score:-16.7,tier=D;reason=ineligible;cat_days=121;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",mid|near_91_180|nonpos,-0.0009114901960784313,,0.2103,0,1,-0.9087,1.0805,4,4,selling,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,critical,<=1000bps,455.48,0.85,1,0,1.0,0,1.0,0,121,False,specific_days,0.072902,price_history,,4,0.2891,price_history,,-0.064183,,55.7094,0.3634,-0.117834,0.053651,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7872667745764540843854537607,68.03,45.56250000000000000000000000,56.0,50,22.77777777777777777777777778,5.166859567901234567901234570,22.4402,-0.8993,2.0,678,17,1.0,0.4351,1,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,270,-0.0009114901960784313,0.054386,-1.6037,10.30,0.082456,-1.3887,-4.6e-05,0.0,0.0,0.0,0.0,-4.6e-05,0.0
GOSS,"Gossamer Bio, Inc.",,,D,ineligible,D,ineligible,,0.121053,,0,0.7,1,0.3,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+37.6;clinical_score:-15.3;financial_score:-12.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 122952000.0, ""cash_total"": 180224000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.589693538942026, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",late|none|nonpos,0.057520273504273495,,0.7559,0,1,-0.5937,0.7417,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1384.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.026807,price_history,,6,1.314,price_history,,-0.929054,,41.049,0.8648,-0.117834,-0.81122,late,micro,sev1,drug_developer,morningstar,,,,0,0.8153980015717974626698102616,39.80,41.25000000000000000000000000,83.0,90.00,30.12996492727305097117627160,32.79762858516263419323826310,29.3654,-0.6071,3.0,818,7,1.0,0.0016,0,0,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,35,0.057520273504273495,0.878947,1.1697,17.27,0.296491,-0.5345,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
ABSI,Absci Corporation,,,D,ineligible,D,ineligible,,0.029825,,0,0.687097,1,0.312903,,0,no_upcoming,9,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-17.6;smart_money_score:+16.1;catalyst_score:-9.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 63743000.0, ""cash_total"": 152475000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.70432831840359, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.057520273504273495,,-0.4855,,0,-0.4794,0.6188,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1036.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.239866,price_history,,3,2.5765,price_history,,-0.56713,,54.6328,0.9218,-0.117834,-0.449296,late,small,none,drug_developer,morningstar,,,,0,0.8089242139840450492726419521,52.20,41.25000000000000000000000000,66.5,79.79,32.79762858516263419323826310,59.40298507462686567164179104,32.0331,-0.4946,3.0,,11,1.0,0.0,0,0,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,9,0.057520273504273495,0.970175,1.8834,21.53,0.454386,-0.1146,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
PVLA,"Palvella Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.959649,,0,0.674194,1,0.325806,30,1,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+34.5;momentum_score:-17.4;financial_score:-8.5,tier=D;reason=ineligible;cat_days=30;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|near_0_30|nonpos,-0.001234657894736842,,0.7608,0,1,-0.4504,0.5877,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,30,True,specific_days,-0.456307,price_history,,4,1.831,price_history,,-0.824365,,56.3751,,-0.117834,-0.706531,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,20.15,33.00000000000000000000000000,72.0,36.52,33.47344620698249924335487546,29.00467810202717754511026954,34.2297,-0.4019,3.0,30,4,1.0,1.1682,1,1,0.0,0.7,0.5,other,-3.552,uncrowded,1.0,274,-0.001234657894736842,0.040351,-1.7466,23.92,0.496491,-0.0088,-6.2e-05,0.0,0.0,0.0,0.0,-6.2e-05,0.0
MCRB,"Seres Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.149123,,0,0.667742,1,0.332258,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+20.2;momentum_score:-13.2;clinical_score:-7.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 47638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,,0.7613,0,1,-0.4213,0.5564,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.22865,price_history,,0,1.173,price_history,,-0.598895,,38.2759,1.1067,-0.117834,-0.481061,late,micro,none,drug_developer,morningstar,,,,0,0.8030069610863859408878238046,28.06,41.25000000000000000000000000,,90.00,34.15282451174135199131193363,61.39240506329113924050632911,33.7383,-0.4226,3.0,,5,1.0,0.0165,0,0,0.0,0.4,0.95,oncology,-0.4844,uncrowded,1.0,43,0.057520273504273495,0.850877,1.0402,19.63,0.391228,-0.2761,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
