ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,corr_xbi,beta_xbi,vol_blended,vol_63d,vol_252d,max_drawdown_blended,max_drawdown_252d,max_drawdown_2y,risk_data_state_vol,risk_data_state_drawdown,risk_data_state_beta,confidence_risk,defensive_multiplier,defensive_bucket,defensive_notes,rank_driver,fundamental_red_flag,fundamental_red_flag_reasons,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,valuation_raw_metric,valuation_mcap_mm,valuation_denom_trials_total,valuation_denom_trials_p1,valuation_denom_trials_p2,valuation_denom_trials_p3,valuation_denom_trials_reg,valuation_denom_trials_other,valuation_phase_weighted_trials,valuation_metric_pw,valuation_pct_overall,valuation_pct_in_size_bucket,valuation_size_bucket,valuation_applicable,valuation_notes,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos,pit_trials_total,pit_trials_eligible,pit_trials_filtered,pit_trials_no_date,clinical_lead_phase,clinical_lead_nct_id,clinical_recency_days,clinical_score_raw,catalyst_event_count_upcoming,catalyst_confidence_m3,catalyst_window_days_m3,catalyst_window_bucket_m3,catalyst_next_date,catalyst_top_event_type,catalyst_top_event_date
ROIV,101,44.37,0.4466,0.0357,0.3407,-0.4372,3,0.3790,,0.3407,0.3407,,-0.4372,-0.4372,-0.4372,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_good_1.10; def_mult_drawdown_penalty_0.92; def_boost_gated_below_51_in_3,alpha,False,,none,mid,large,True,57.51,60,0.1042,50.00,50.00,0,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,48.00,LOW,LOW,50,neutral,0.2,7612.155392,15224.310784,2,1,1,0,0,0,1.5,10149.54,0.0556,,large,True,trial_count_low; trial_count_2,50,unknown,,50,,100.0,highly_crowded,49.0,concentrated,0.74000,0.95,0.85,0.45,0.53,2,2,0,0,phase 2,NCT04351243,1512,57.08,0,MED,,UNKNOWN,,,
CADL,102,44.16,0.4293,0.0343,0.6596,,2,0.4585,,0.6596,0.6596,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,small,True,35.65,60,-0.1888,50.00,37.97,9.90,50.00,0,,67.00,MEDIUM,HIGH,89.80,mcap_per_trial,0.8000,24.24,315.116256,13,7,5,1,0,0,10.5,30.01,0.8568,0.8935,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,79.0,diversified,0.80500,0.95,0.95,0.30,0.70,13,13,0,0,phase 3,NCT01436968,22,69.07,2,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
ARQT,103,44.09,0.4379,0.035,0.727,,2,0.4021,,0.727,0.727,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,mid,True,48.13,60,-0.0260,50.00,39.34,14.46,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,65.00,MEDIUM,MODERATE,22.69,ev_revenue,0.8000,12.39,3189.696768,26,5,12,9,0,0,32.5,98.14,0.3,0.2083,mid,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.77,26,26,0,0,phase 3,NCT04773587,20,70.96,3,LOW,101,91_180,2026-05-15,CT_PRIMARY_COMPLETION,2026-05-15
KNSA,104,43.76,0.4207,0.0337,0.3477,,2,0.4817,,0.3477,0.3477,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,mid,True,46.61,60,-0.0470,50.00,50.00,0,75.60,2,Tier1_Holder_1; Tier1_Holder_2,58.00,LOW,LOW,37.01,ev_cfo,0.8000,36.19,3369.121536,15,1,12,1,0,1,14.75,228.42,0.3701,0.537,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,75.0,uncrowded,88.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.77,15,15,0,0,phase 3,NCT03737110,8,70.25,0,MED,,UNKNOWN,,CT_RESULTS_POSTED,2026-01-13
TENX,105,43.50,0.4036,0.0323,,,2,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,micro,True,93.80,60,0.7537,50.00,35.90,3.00,67.60,1,Tier1_Holder_1,75.00,LOW,LOW,90.00,mcap_per_trial,0.8000,10.12,80.979168,8,0,4,3,0,1,10.25,7.9,0.9661,0.8088,micro,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,75.0,diversified,0.80500,0.95,0.95,0.30,0.72,8,8,0,0,phase 3,NCT05983250,47,66.67,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
TEM,106,43.27,0.4121,0.033,0.5816,,2,0.4642,,0.5816,0.5816,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,mid,True,27.00,60,-0.3026,80.00,86.00,100.00,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,50.00,MEDIUM,LOW,23.61,ev_revenue,0.8000,12.15,9776.893952,236,27,20,16,9,164,133.5,73.24,0.3286,0.2917,mid,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,100.0,highly_crowded,88.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.87,236,236,0,0,approved,NCT05071781,4,73.55,26,HIGH,25,0_30,2026-02-28,CT_PRIMARY_COMPLETION,2026-03-01
HALO,107,43.09,0.3951,0.0316,0.2835,-0.2096,2,0.1622,,0.2835,0.2835,,-0.2096,-0.2096,-0.2096,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_mult_rsi_overbought_0.98; def_boost_gated_below_51_in_2,alpha,False,,none,late,mid,True,39.68,60,-0.1434,50.00,35.90,3.00,64.40,0,,68.00,MEDIUM,MODERATE,56.49,ev_cfo,0.8000,22.18,9037.329408,47,21,11,3,11,1,60.75,148.76,0.5649,0.7963,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,71.0,BTD; ODD,75.0,uncrowded,88.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.87,47,47,0,0,approved,NCT03662334,50,74.51,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
MAZE,108,42.94,0.3866,0.0309,0.5761,,3,0.3475,,0.5761,0.5761,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,mid,mid,True,88.26,60,0.5911,50.00,36.07,3.57,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,55.00,LOW,LOW,50,neutral,0.2,1127.197952,2254.395904,2,1,1,0,0,0,1.5,1502.93,0.1667,,mid,True,trial_count_low; trial_count_2,50,unknown,,50,,75.0,uncrowded,46.0,concentrated,0.71500,0.95,0.85,0.30,0.58,2,2,0,0,phase 2,NCT06830629,83,55.83,1,LOW,210,181_365,2026-09-01,CT_PRIMARY_COMPLETION,2026-09-01
IMTX,109,42.91,0.3781,0.0302,,,2,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,small,True,44.67,60,-0.0741,50.00,50.00,0,54.80,0,,69.00,LOW,LOW,62.94,mcap_per_trial,0.8000,73.40,1321.198976,18,13,2,2,0,1,12.75,103.62,0.5339,0.4861,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.70,18,18,0,0,phase 3,NCT01265901,26,68.94,0,MED,,UNKNOWN,,,
CABA,110,42.81,0.3446,0.0276,1.3399,,1,0.3873,,1.3399,1.3399,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_1; def_missing_drawdown,alpha,False,,sev1,early,micro,True,58.69,60,0.1207,50.00,50.00,0,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,73.00,MEDIUM,MODERATE,80.36,mcap_per_trial,0.8000,34.59,242.106992,7,7,0,0,0,0,3.5,69.17,0.7682,0.3088,micro,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,66.0,focused,0.83000,0.95,0.95,0.45,0.47,7,7,0,0,phase 1,NCT06359041,19,48.27,0,MED,,UNKNOWN,,,
MEDP,111,42.77,0.3529,0.0282,0.2643,,1,0.2101,,0.2643,0.2643,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_boost_gated_below_51_in_1; def_missing_drawdown,alpha,False,,none,early,large,True,41.59,60,-0.1168,50.00,50.00,0,80.00,2,Tier1_Holder_1; Tier1_Holder_2,61.00,LOW,LOW,43.51,ev_cfo,0.8000,31.55,16104.900608,7,0,0,0,0,7,1.75,9202.8,0.4351,0.3056,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,10.0,uncrowded,68.0,diversified,0.83000,0.95,0.95,0.45,0.30,7,7,0,0,preclinical,,648,45.00,0,MED,,UNKNOWN,,,
ALNY,112,42.72,0.3697,0.0296,0.3472,-0.2136,2,0.1563,0.4081,0.3472,0.3472,,-0.2136,-0.2136,-0.2136,live,live,live,0.9,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_boost_gated_below_51_in_2,alpha,False,,none,late,large,True,19.73,60,-0.4163,91.25,81.11,57.45,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,48.00,LOW,LOW,13.64,ev_cfo,0.8000,50.00,46150.00064,88,35,20,15,0,18,72.0,640.97,0.1364,0.0833,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,67.83,exceptional,Regeneron; Roche,75.8,BTD; FT; ODD,75.0,uncrowded,88.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.80,88,88,0,0,phase 3,NCT07223203,12,68.37,3,HIGH,16,0_30,2026-02-19,CT_PRIMARY_COMPLETION,2026-02-19
NTRA,113,42.72,0.3613,0.0289,0.3255,-0.3449,2,0.3870,,0.3255,0.3255,,-0.3449,-0.3449,-0.3449,live,live,missing,0.72,1.00,neutral,def_not_applied; def_mult_good_1.10; def_warn_drawdown_gt_30pct; def_boost_gated_below_51_in_2,alpha,False,,none,late,large,True,52.49,60,0.0345,65.00,67.98,74.93,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,60.00,LOW,LOW,13.64,ev_cfo,0.8000,50.00,31502.9504,79,3,11,22,12,31,100.25,314.24,0.1364,0.0833,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,highly_crowded,88.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.87,79,79,0,0,approved,NCT00617175,14,74.66,10,MED,55,31_90,2026-03-30,CT_PRIMARY_COMPLETION,2026-05-01
AMRX,114,42.58,0.3363,0.0269,0.3236,,2,0.3463,,0.3236,0.3236,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_good_1.10; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,mid,True,58.81,60,0.1223,50.00,38.70,12.33,69.20,0,,41.00,LOW,LOW,39.61,ev_cfo,0.8000,33.43,4432.51712,17,3,2,7,2,3,24.25,182.78,0.3961,0.5741,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,highly_crowded,88.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.94,17,17,0,0,approved,NCT07138560,5,74.49,3,LOW,101,91_180,2026-05-15,CT_PRIMARY_COMPLETION,2026-10-31
ACIU,115,42.40,0.328,0.0262,0.7916,,3,0.3132,,0.7916,0.7916,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_3; def_missing_drawdown,alpha,False,,none,mid,small,True,51.42,60,0.0198,82.67,70.02,40.49,54.80,0,,57.00,LOW,LOW,70.19,mcap_per_trial,0.8000,36.55,328.961984,9,6,2,0,0,1,5.25,62.66,0.7474,0.7824,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.78000,0.65,0.95,0.65,0.50,9,9,0,0,phase 2,NCT06015841,50,59.63,2,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
OCUL,116,42.00,0.3197,0.0256,0.7517,,2,0.3569,,0.7517,0.7517,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,late,small,True,25.09,60,-0.3291,56.50,43.96,14.69,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,48.00,LOW,LOW,69.90,mcap_per_trial,0.8000,60.19,1805.577344,57,8,8,13,24,4,111.0,16.27,0.5964,0.588,small,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,83.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.95,57,57,0,0,approved,NCT04168112,76,73.38,1,MED,85,31_90,2026-04-29,CT_PRIMARY_COMPLETION,2026-04-29
IRON,117,41.88,0.3032,0.0243,0.4392,,2,0.3231,,0.4392,0.4392,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_good_1.10; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,mid,True,40.01,60,-0.1388,50.00,39.50,15.01,80.00,8,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8,57.00,LOW,MODERATE,33.08,mcap_per_trial,0.8000,298.72,2987.170048,10,5,4,1,0,0,8.5,351.43,0.2109,0.6556,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,76.0,diversified,0.80000,0.95,0.95,0.30,0.77,10,10,0,0,phase 3,NCT06910358,7,66.25,4,LOW,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-09-01
CRL,118,41.64,0.3114,0.0249,0.3443,,2,0.3502,,0.3443,0.3443,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_good_1.10; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,mid,True,52.14,60,0.0298,65.00,75.50,100.00,50.00,0,,54.00,LOW,LOW,59.09,ev_cfo,0.8000,21.97,9977.698304,119,14,15,4,1,85,54.25,183.92,0.5909,0.8704,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,90.0,moderate,88.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.87,119,119,0,0,approved,NCT06896617,4,72.56,17,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
PCVX,119,41.54,0.2786,0.0223,0.4931,-0.3853,2,0.7099,,0.4931,0.4931,,-0.3853,-0.3853,-0.3853,live,live,missing,0.72,1.00,neutral,def_not_applied; def_warn_drawdown_gt_30pct,alpha,False,,none,late,mid,True,56.38,60,0.0886,50.00,50.00,0,80.00,10,Tier1_Holder_1; Tier1_Holder_10; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8; Tier1_Holder_9,67.00,LOW,MODERATE,10.00,mcap_per_trial,0.8000,1033.04,7231.262208,7,2,3,2,0,0,8.0,903.91,0.0182,0.0556,mid,True,valuation_mcap_per_trial,52.75,exceptional,Merck,69.8,BTD; FT,10.0,uncrowded,76.0,diversified,0.83000,0.95,0.95,0.45,0.78,7,7,0,0,phase 3,NCT07284654,8,64.93,0,MED,,UNKNOWN,,,
EPRX,120,41.54,0.2868,0.0229,0.6009,-0.0272,3,0.2846,0.8122,0.6009,0.6009,,-0.0272,-0.0272,-0.0272,live,live,live,0.9,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_mult_momentum_bonus_1.05; def_mult_rsi_overbought_0.98; def_boost_gated_below_51_in_3,alpha,False,,none,mid,small,True,65.82,60,0.2082,50.00,50.00,0,78.80,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,44.00,LOW,LOW,37.50,mcap_per_trial,0.8000,151.49,454.472384,3,2,1,0,0,0,2.0,227.24,0.3724,0.2361,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,crowded,64.0,focused,0.80500,0.95,0.85,0.45,0.63,3,3,0,0,phase 2,NCT04120402,55,58.06,0,MED,,UNKNOWN,,,
AUPH,121,41.29,0.295,0.0236,0.4141,,2,0.2705,,0.4141,0.4141,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,late,small,True,41.57,60,-0.1171,50.00,50.00,0,77.20,1,Tier1_Holder_1,59.00,LOW,LOW,65.58,ev_cfo,0.8000,19.26,1999.362048,18,2,7,8,0,1,24.25,82.45,0.6558,0.5,small,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,highly_crowded,86.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.77,18,18,0,0,phase 3,NCT00244842,224,68.66,0,MED,,UNKNOWN,,,
TYRA,122,41.25,0.2623,0.021,0.7452,,3,0.4128,,0.7452,0.7452,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_3; def_missing_drawdown,alpha,False,,none,mid,small,True,96.55,60,0.8774,50.00,36.07,3.57,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,65.00,LOW,MODERATE,20.19,mcap_per_trial,0.8000,235.14,1645.995392,7,4,3,0,0,0,5.0,329.2,0.2839,0.1157,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.80500,0.95,0.95,0.30,0.53,7,7,0,0,phase 2,NCT07265947,18,57.08,1,LOW,210,181_365,2026-09-01,CT_PRIMARY_COMPLETION,2026-09-01
PTGX,123,41.18,0.2461,0.0197,0.6429,-0.4107,2,0.1962,,0.6429,0.6429,,-0.4107,-0.4107,-0.4107,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_rsi_oversold_1.03; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,mid,True,48.36,60,-0.0228,65.90,52.99,22.87,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,59.00,MEDIUM,MODERATE,30.52,ev_cfo,0.8000,48.88,5366.344192,14,5,7,2,0,0,13.5,397.51,0.3052,0.463,mid,True,commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,90.0,moderate,80.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.77,14,14,0,0,phase 3,NCT06033586,49,68.81,2,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
FATE,124,41.08,0.2542,0.0203,0.8890,-0.4242,3,0.3655,,0.8890,0.8890,,-0.4242,-0.4242,-0.4242,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_rsi_oversold_1.03; def_mult_drawdown_penalty_0.92,alpha,False,,none,mid,micro,True,43.04,60,-0.0967,50.00,50.00,0,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,59.00,LOW,MODERATE,90.00,mcap_per_trial,0.8000,5.67,130.348088,23,20,1,0,0,2,11.5,11.33,0.9922,0.9559,micro,True,valuation_mcap_per_trial,50,unknown,,67.2,ODD; RMAT,100.0,highly_crowded,84.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.53,23,23,0,0,phase 2,NCT01627314,6,57.39,0,MED,,UNKNOWN,,,
SGMT,125,40.99,0.2218,0.0177,0.6734,,2,0.3405,,0.6734,0.6734,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,late,micro,True,16.83,60,-0.4727,50.00,50.00,0,80.00,2,Tier1_Holder_1; Tier1_Holder_2,59.00,LOW,MODERATE,90.00,mcap_per_trial,0.8000,18.00,215.943424,12,7,3,2,0,0,10.5,20.57,0.888,0.6029,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,84.0,diversified,0.83500,0.95,0.95,0.45,0.75,12,12,0,0,phase 3,NCT06594523,11,68.33,0,MED,,UNKNOWN,,,
RCKT,126,40.93,0.238,0.019,0.6262,,3,0.4280,,0.6262,0.6262,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,sev1,mid,small,True,35.94,60,-0.1850,50.00,37.93,9.77,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,63.00,MEDIUM,MODERATE,83.65,mcap_per_trial,0.8000,20.47,368.496672,18,8,4,0,0,6,9.5,38.79,0.8776,0.9213,small,True,valuation_mcap_per_trial,52.75,exceptional,Roche,83.0,BTD; FT; ODD; RMAT,50.0,uncrowded,79.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.63,18,18,0,0,phase 2,NCT06422351,26,58.56,2,LOW,91,91_180,2026-05-05,CT_PRIMARY_COMPLETION,2026-05-05
SERA,127,40.85,0.2138,0.0171,,,1,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,early,micro,True,32.78,60,-0.2265,50.00,50.00,0,62.80,1,Tier1_Holder_1,57.00,LOW,LOW,90.00,mcap_per_trial,0.8000,26.73,106.907576,4,0,0,0,0,4,1.0,106.91,0.8307,0.4559,micro,True,valuation_mcap_per_trial,50,unknown,,50,,45.0,uncrowded,50.0,focused,0.83500,0.95,0.95,0.45,0.32,4,4,0,0,preclinical,,424,37.92,0,MED,,UNKNOWN,,,
CYTK,128,40.82,0.2299,0.0184,0.4492,-0.3021,2,0.6491,,0.4492,0.4492,,-0.3021,-0.3021,-0.3021,live,live,missing,0.72,1.00,neutral,def_not_applied; def_warn_drawdown_gt_30pct,alpha,False,,none,late,mid,True,55.00,60,0.0694,80.00,82.21,87.38,80.00,8,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8,69.00,LOW,MODERATE,35.57,mcap_per_trial,0.8000,263.52,7905.650688,45,12,21,11,0,1,49.25,160.52,0.2422,0.7444,mid,True,valuation_mcap_per_trial,40.75,strong,Novartis,50,,75.0,uncrowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.72,45,45,0,0,phase 3,NCT02929329,11,69.22,6,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
ARWR,129,40.11,0.1977,0.0158,0.7267,-0.6164,2,0.4776,,0.7267,0.7267,,-0.6164,-0.6164,-0.6164,live,live,missing,0.72,1.00,penalty,def_not_applied; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,mid,True,96.55,60,1.0073,80.00,82.65,88.82,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,57.00,LOW,LOW,13.64,ev_cfo,0.8000,50.00,9940.059136,50,26,16,7,0,1,43.25,229.83,0.1364,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,51.05,exceptional,Janssen; Takeda,64.0,FT; ODD,75.0,uncrowded,88.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.80,50,50,0,0,phase 3,NCT06822790,21,66.43,11,MED,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-05-01
TWST,130,40.11,0.2057,0.0165,0.6351,,1,0.4094,,0.6351,0.6351,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_1; def_missing_drawdown,alpha,False,,none,early,mid,True,65.18,60,0.1998,50.00,50.00,0,77.20,1,Tier1_Holder_1,84.00,MEDIUM,HIGH,10.00,mcap_per_trial,0.8000,564.27,2821.34528,5,0,0,0,0,5,1.25,2257.08,0.0807,0.2556,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,71.0,diversified,0.83500,0.95,0.95,0.45,0.40,5,5,0,0,preclinical,,188,43.33,0,MED,,UNKNOWN,,,
VIR,131,39.89,0.1897,0.0152,0.7493,,2,0.6380,,0.7493,0.7493,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,sev1,late,small,True,69.21,60,0.2528,80.00,72.47,54.90,80.00,2,Tier1_Holder_1; Tier1_Holder_2,66.00,LOW,MODERATE,82.84,mcap_per_trial,0.8000,35.15,1054.56768,35,14,14,5,0,2,31.5,33.48,0.763,0.8009,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,86.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.78,35,35,0,0,phase 3,NCT07128550,5,68.10,3,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
CLYM,132,39.87,0.1737,0.0139,,,3,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,mid,small,True,96.55,60,1.1803,65.90,55.01,29.60,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,61.00,LOW,LOW,52.88,mcap_per_trial,0.8000,67.23,336.149248,5,4,1,0,0,0,3.0,112.05,0.5651,0.5417,small,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,67.0,focused,0.83500,0.95,0.95,0.45,0.60,5,5,0,0,phase 2,NCT07096843,25,55.00,4,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
