ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,corr_xbi,beta_xbi,vol_blended,vol_63d,vol_252d,max_drawdown_blended,max_drawdown_252d,max_drawdown_2y,risk_data_state_vol,risk_data_state_drawdown,risk_data_state_beta,confidence_risk,defensive_multiplier,defensive_bucket,defensive_notes,rank_driver,fundamental_red_flag,fundamental_red_flag_reasons,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,valuation_raw_metric,valuation_mcap_mm,valuation_denom_trials_total,valuation_denom_trials_p1,valuation_denom_trials_p2,valuation_denom_trials_p3,valuation_denom_trials_reg,valuation_denom_trials_other,valuation_phase_weighted_trials,valuation_metric_pw,valuation_pct_overall,valuation_pct_in_size_bucket,valuation_size_bucket,valuation_applicable,valuation_notes,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos,pit_trials_total,pit_trials_eligible,pit_trials_filtered,pit_trials_no_date,clinical_lead_phase,clinical_lead_nct_id,clinical_recency_days,clinical_score_raw,catalyst_event_count_upcoming,catalyst_confidence_m3,catalyst_window_days_m3,catalyst_window_bucket_m3,catalyst_next_date,catalyst_top_event_type,catalyst_top_event_date
ORKA,200,29.35,-0.3951,-0.0316,0.647,-0.06244865674510189,3,0.5496,,0.647,0.647,0.63238848912432,-0.06244865674510189,-0.06244865674510189,-0.06244865674510189,live,live,missing,0.72,1.00,neutral,def_missing_drawdown,alpha,False,,none,mid,small,True,81.57,60,0.4408,50.00,37.89,9.64,80.00,7,Cormorant Asset Management; Great Point Partners; Palo Alto Investors; Perceptive Advisors; RTW Investments,79.00,MEDIUM,MODERATE,10.00,mcap_per_trial,0.8000,414.26,1657.047936,4,2,2,0,0,0,3.0,552.35,0.1276,0.0139,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.80500,0.95,0.95,0.30,0.60,4,4,0,0,phase 2,NCT07290569,5,52.92,2,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-09-01
CMPS,201,29.21,-0.3697,-0.0296,0.7735,-0.18414633448530981,2,0.3456,1.934,0.7735,0.7735,0.7702412937514275,-0.18414633448530981,-0.18414633448530981,-0.18414633448530981,live,live,live,0.9,1.00,neutral,def_skip_vol_too_high; def_missing_drawdown,alpha,False,,sev1,late,small,True,49.54,60,-0.0064,65.00,52.56,23.53,80.00,8,Deep Track Capital; EcoR1 Capital; RTW Investments; Tang Capital Partners,60.00,LOW,LOW,78.36,mcap_per_trial,0.8000,42.82,642.353984,15,0,11,3,0,1,17.25,37.24,0.6953,0.7269,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,76.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.67,15,15,0,0,phase 3,NCT05711940,22,67.75,3,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-06-30
VTRS,202,29.03,-0.3781,-0.0302,0.337,-0.029651582461979954,1,0.2793,0.792,0.337,0.337,0.33622652123292696,-0.029651582461979954,-0.029651582461979954,-0.029651582461979954,live,live,live,0.9,1.0,neutral,def_mult_elite_1.40; def_boost_gated_below_51_in_1; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,large,True,53.01,60,0.0418,50.00,50.00,0,80.00,4,Deerfield Management; Sectoral Asset Management; Tang Capital Partners,64.00,LOW,LOW,62.99,ev_cfo,0.8000,19.12,15111.975936,0,0,0,0,0,0,,,0.6299,0.6389,large,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.37,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
ADMA,203,29.02,-0.3866,-0.0309,0.4754,-0.3260615801690477,2,0.5207,0.464,0.4754,0.4754,0.48528457331719455,-0.3260615801690477,-0.3260615801690477,-0.3260615801690477,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,mid,True,32.23,60,-0.2338,50.00,50.00,0,70.00,5,Perceptive Advisors; Tang Capital Partners,63.00,LOW,LOW,12.99,ev_cfo,0.8000,50.00,4128.311296,7,0,2,2,2,1,12.25,337.01,0.1299,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,75.0,uncrowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.95,7,7,0,0,approved,NCT03164967,1098,68.39,0,MED,,UNKNOWN,,,
LBRX,204,29.00,-0.4207,-0.0337,0.8221517857267723,-0.1229863127426832,2,,,0.8221517857267723,0.8221517857267723,0.8221517857267723,-0.1229863127426832,-0.1229863127426832,-0.1229863127426832,live,live,missing,0.72,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,small,True,55.88,60,0.0918,50.00,50.00,0,80.00,3,Acuta Capital Partners; Baker Bros Advisors; RA Capital Management,48.00,LOW,LOW,54.48,mcap_per_trial,0.8000,108.53,542.665728,5,2,1,2,0,0,6.0,90.44,0.4557,0.3657,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.82000,0.95,0.95,0.45,0.67,5,5,0,0,phase 3,NCT07369154,7,63.92,0,MED,,UNKNOWN,,,
FTRE,205,28.92,-0.2868,-0.0229,0.8315,-0.09962509555745146,1,0.3907,1.567,0.8315,0.8315,0.820180450224228,-0.09962509555745146,-0.09962509555745146,-0.09962509555745146,live,live,live,0.9,0.9700,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_missing_drawdown,suppressed,True,survivability_critical; single_asset_early_stage,sev1,early,small,True,85.70,60,0.5283,50.00,50.00,0,65.71,4,Tang Capital Partners,77.00,LOW,MODERATE,90.00,ev_revenue,0.8000,1.27,1553.243904,0,0,0,0,0,0,,,0.8143,0.6538,small,False,denom<2 (trial_count=0); commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,50,unknown,35,single_asset,0.74500,0.95,0.65,0.45,0.37,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
DRUG,206,28.90,-0.4379,-0.035,0.775125731560312,-0.3717171717171717,3,,-0.53,0.775125731560312,0.775125731560312,0.775125731560312,-0.3717171717171717,-0.3717171717171717,-0.3717171717171717,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,mid,small,True,84.27,60,0.4962,50.00,50.00,0,80.00,3,Acuta Capital Partners; Cormorant Asset Management; Perceptive Advisors,44.00,LOW,LOW,16.35,mcap_per_trial,0.8000,257.31,771.936384,3,1,2,0,0,0,2.5,308.77,0.2474,0.0787,small,True,valuation_mcap_per_trial,50,unknown,,50,,90.0,moderate,67.0,focused,0.80500,0.95,0.85,0.45,0.50,3,3,0,0,phase 2,NCT07266324,60,56.53,0,MED,,UNKNOWN,,,
BRKR,207,28.88,-0.4036,-0.0323,0.4312,-0.2353245698286025,1,0.2697,1.168,0.4312,0.4312,0.4254959219774918,-0.2353245698286025,-0.2353245698286025,-0.2353245698286025,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,mid,True,52.64,60,0.0366,50.00,50.00,0,50.00,3,,68.00,LOW,LOW,75.46,ev_revenue,0.8000,3.47,6729.473536,0,0,0,0,0,0,,,0.6429,0.8636,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
PEPG,208,28.58,-0.3613,-0.0289,0.9917,-0.34230767763577974,3,0.0667,1.915,0.9917,0.9917,0.9709942227831042,-0.34230767763577974,-0.34230767763577974,-0.34230767763577974,live,live,live,0.9,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,mid,small,True,96.55,60,0.9484,50.00,36.28,4.27,80.00,9,EcoR1 Capital; Logos Global Management; Opaleye Management; Perceptive Advisors; RA Capital Management; RTW Investments; Suvretta Capital Management,57.00,LOW,LOW,49.04,mcap_per_trial,0.8000,70.54,352.6784,5,1,4,0,0,0,4.5,78.37,0.5391,0.4954,small,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,64.0,focused,0.80500,0.95,0.95,0.30,0.53,5,5,0,0,phase 2,NCT07220603,22,50.25,1,LOW,179,91_180,2026-08-01,CT_PRIMARY_COMPLETION,2026-08-01
IDYA,209,28.55,-0.4816,-0.0385,0.3864,-0.18049901663164503,2,0.6555,0.05,0.3864,0.3864,0.38638193367954043,-0.18049901663164503,-0.18049901663164503,-0.18049901663164503,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,mid,True,45.73,60,-0.0593,50.00,35.90,3.00,80.00,9,Baker Bros Advisors; Boxer Capital; Deerfield Management; Logos Global Management; Redmile Group; Sofinnova Investments; Tang Capital Partners,59.00,LOW,MODERATE,12.99,ev_cfo,0.8000,50.00,2821.98144,9,6,2,1,0,0,7.0,403.14,0.1299,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.80000,0.95,0.95,0.30,0.70,9,9,0,0,phase 3,NCT07015190,7,63.75,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
TXG,210,28.46,-0.4728,-0.0378,0.7498,-0.1426145686358466,2,0.2850,2.181,0.7498,0.7498,0.7298879004721768,-0.1426145686358466,-0.1426145686358466,-0.1426145686358466,live,live,live,0.9,1.0,neutral,def_skip_not_elite_vol; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,mid,True,74.59,60,0.3245,50.00,35.78,2.60,64.29,4,Deerfield Management,75.00,MEDIUM,HIGH,53.90,ev_cfo,0.8000,22.69,2556.371712,4,0,2,2,0,0,6.0,426.06,0.539,0.7222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,crowded,75.0,diversified,0.80500,0.95,0.95,0.30,0.73,4,4,0,0,phase 3,NCT06003426,48,60.42,1,LOW,265,181_365,2026-10-26,CT_PRIMARY_COMPLETION,2026-10-26
TNGX,211,28.31,-0.4904,-0.0392,0.8943,-0.13744430485310213,1,0.4193,1.754,0.8943,0.8943,0.9065347990787168,-0.13744430485310213,-0.13744430485310213,-0.13744430485310213,live,live,live,0.9,1.0,neutral,def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_1; def_missing_drawdown,alpha,False,,sev1,early,small,True,73.26,60,0.3061,55.90,45.66,21.75,80.00,10,Bain Capital Life Sciences; Boxer Capital; EcoR1 Capital; Logos Global Management; RA Capital Management; Samsara BioCapital,68.00,HIGH,HIGH,33.93,mcap_per_trial,0.8000,223.37,1563.600896,7,7,0,0,0,0,3.5,446.74,0.2891,0.125,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,60.0,focused,0.83500,0.95,0.95,0.45,0.40,7,7,0,0,phase 1,NCT06188702,20,46.13,3,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
MRVI,212,28.28,-0.4466,-0.0357,0.6854,-0.3562,1,0.3789,0.333,0.6854,0.6854,0.677546213508956,-0.3562,-0.3562,-0.3562,live,live,live,0.9,1.00,neutral,def_skip_vol_too_high; def_warn_drawdown_gt_30pct,suppressed,True,single_asset_early_stage,sev1,early,small,True,53.83,60,0.0531,50.00,50.00,0,50.00,2,,73.00,LOW,MODERATE,50,neutral,0.2,,1231.073408,0,0,0,0,0,0,,,,,small,False,denom<2 (trial_count=0); trial_count_low; trial_count_0,50,unknown,,50,,50,unknown,35,single_asset,0.68000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
LXEO,213,28.25,-0.2542,-0.0203,0.8592,-0.325750696322829,1,0.3715,1.766,0.8592,0.8592,0.8207256013470567,-0.325750696322829,-0.325750696322829,-0.325750696322829,live,live,live,0.9,0.921500,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,sev1,early,small,True,35.62,60,-0.1892,50.00,50.00,0,60.00,4,Perceptive Advisors,57.00,MEDIUM,MODERATE,48.21,mcap_per_trial,0.8000,77.26,540.836096,7,4,0,0,0,3,2.75,196.67,0.5078,0.4583,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,crowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.50,7,7,0,0,phase 1,NCT05445323,25,47.44,0,MED,,UNKNOWN,,,
PVLA,214,28.22,-0.5262,-0.0421,0.8522253448657543,-0.33132790616962027,2,,,0.8522253448657543,0.8522253448657543,0.8522253448657543,-0.33132790616962027,-0.33132790616962027,-0.33132790616962027,live,live,missing,0.72,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,small,True,57.36,60,0.1022,80.96,62.47,19.32,61.00,1,Perceptive Advisors,48.00,LOW,LOW,52.99,mcap_per_trial,0.8000,113.47,907.740416,8,0,4,4,0,0,12.0,75.65,0.4349,0.3287,small,True,valuation_mcap_per_trial,50,unknown,,50,,10.0,uncrowded,72.0,diversified,0.83000,0.95,0.95,0.45,0.72,8,8,0,0,phase 3,NCT06239480,175,67.29,2,MED,26,0_30,2026-03-01,CT_STUDY_COMPLETION,2026-03-01
IMVT,215,28.19,-0.2623,-0.021,0.5723,-0.4633,2,0.5483,0.573,0.5723,0.5723,0.4103319562858167,-0.4633,-0.4633,-0.4633,live,live,live,0.9,0.9200,penalty,def_mult_drawdown_penalty_0.92,alpha,False,,none,late,mid,True,52.04,60,0.0283,82.67,69.48,38.69,80.00,11,Baker Bros Advisors; Boxer Capital; Ghost Tree Capital; Great Point Partners; Logos Global Management; Perceptive Advisors; Rock Springs Capital Management,58.00,MEDIUM,MODERATE,34.08,mcap_per_trial,0.8000,275.70,5238.38976,19,0,14,5,0,0,24.0,218.27,0.2266,0.7,mid,True,valuation_mcap_per_trial,50.75,strong,Roche,69.8,BTD; FT,90.0,moderate,79.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.77,19,19,0,0,phase 3,NCT07039916,4,65.20,2,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
DNTH,216,28.13,-0.5443,-0.0435,0.6663719791428871,-0.071478271484375,2,,1.265,0.6663719791428871,0.6663719791428871,0.6663719791428871,-0.071478271484375,-0.071478271484375,-0.071478271484375,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,mid,True,85.17,60,0.5160,50.00,36.54,5.13,80.00,8,Acuta Capital Partners; Baker Bros Advisors; Great Point Partners; Logos Global Management; RA Capital Management; Tang Capital Partners,59.00,MEDIUM,MODERATE,10.00,mcap_per_trial,0.8000,769.23,2307.680768,3,0,2,1,0,0,4.0,576.92,0.0495,0.1444,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,64.0,focused,0.77500,0.95,0.85,0.30,0.80,3,3,0,0,phase 3,NCT06858579,20,60.83,1,LOW,147,91_180,2026-06-30,CT_PRIMARY_COMPLETION,2026-06-30
PSNL,217,28.12,-0.5172,-0.0414,1.0777,-0.185217401255732,1,0.4216,1.97,1.0777,1.0777,1.0776995353082806,-0.185217401255732,-0.185217401255732,-0.185217401255732,live,live,live,0.9,1.0,neutral,def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_1; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,small,True,70.29,60,0.2669,50.00,50.00,0,50.00,0,,62.00,LOW,MODERATE,50,neutral,0.2,,832.096768,0,0,0,0,0,0,,,,,small,False,denom<2 (trial_count=0); trial_count_low; trial_count_0,50,unknown,,50,,50,unknown,35,single_asset,0.68500,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
CLLS,218,27.96,-0.4293,-0.0343,0.8122,-0.30839416754506804,1,0.2548,2.977,0.8122,0.8122,0.830882402928209,-0.30839416754506804,-0.30839416754506804,-0.30839416754506804,live,live,live,0.9,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,early,small,True,51.30,60,0.0181,50.00,36.54,5.13,50.00,0,,39.00,LOW,LOW,58.93,mcap_per_trial,0.8000,64.52,387.108704,6,6,0,0,0,0,3.0,129.04,0.5703,0.5509,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,63.0,focused,0.71000,0.65,0.95,0.30,0.40,6,6,0,0,phase 1,NCT03203369,147,42.08,1,LOW,147,91_180,2026-06-30,CT_PRIMARY_COMPLETION,2026-06-30
LGND,219,27.87,-0.5627,-0.045,0.2960,-0.2097,1,0.3493,0.835,0.2960,0.2960,0.39022611425731796,-0.2097,-0.2097,-0.2097,live,live,live,0.9,1.0,neutral,def_mult_good_1.10; def_boost_gated_below_51_in_1,suppressed,True,single_asset_early_stage,sev1,early,mid,True,39.92,60,-0.1399,50.00,50.00,0,50.00,1,,55.00,LOW,LOW,12.99,ev_cfo,0.8000,50.00,3780.858624,0,0,0,0,0,0,,,0.1299,0.2222,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
HUMA,220,27.84,-0.5535,-0.0443,0.7852,-0.7782222165001763,2,0.2938,1.925,0.7852,0.7852,0.7812250817859803,-0.7782222165001763,-0.7782222165001763,-0.7782222165001763,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,sev1,late,micro,True,11.44,60,-0.5989,50.00,35.90,3.00,50.00,0,,56.00,MEDIUM,MODERATE,90.00,mcap_per_trial,0.8000,16.05,192.552608,12,1,3,3,0,5,10.75,17.91,0.9036,0.6324,micro,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,80.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.72,12,12,0,0,phase 3,NCT05908084,75,69.72,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
ZBIO,221,27.76,-0.295,-0.0236,1.5048,-0.5881165731113588,2,0.4474,,1.5048,1.5048,1.5165791919735205,-0.5881165731113588,-0.5881165731113588,-0.5881165731113588,live,live,missing,0.72,0.921500,penalty,def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,none,late,small,True,20.69,60,-0.3992,50.00,39.97,16.57,80.00,4,Deerfield Management; Rock Springs Capital Management; Sectoral Asset Management,53.00,MEDIUM,MODERATE,56.47,mcap_per_trial,0.8000,98.61,986.086336,10,4,2,4,0,0,12.0,82.17,0.4766,0.4028,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,82.0,diversified,0.80500,0.95,0.95,0.30,0.70,10,10,0,0,phase 3,NCT07299019,22,66.25,4,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-30
DAWN,222,27.72,-0.4553,-0.0364,0.8040,-0.3552,2,0.3713,-1.272,0.8040,0.8040,1.1104299397538269,-0.3552,-0.3552,-0.3552,live,live,live,0.9,0.9700,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_warn_drawdown_gt_30pct,alpha,False,,none,late,small,True,83.22,60,0.4738,50.00,50.00,0,80.00,6,Boxer Capital; Deerfield Management; EcoR1 Capital,48.00,MEDIUM,LOW,47.51,mcap_per_trial,0.8000,143.23,1145.85856,8,3,3,1,0,1,6.75,169.76,0.3776,0.2454,small,True,valuation_mcap_per_trial,50,unknown,,69.8,BTD; FT,100.0,highly_crowded,79.0,diversified,0.83500,0.95,0.95,0.45,0.70,8,8,0,0,phase 3,NCT05566795,32,61.67,0,MED,,UNKNOWN,,,
ALVO,223,27.13,-0.5353,-0.0428,0.9498,-0.5894495500337094,2,0.2702,0.114,0.9498,0.9498,0.635431785444632,-0.5894495500337094,-0.5894495500337094,-0.5894495500337094,live,live,live,0.9,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,late,small,True,25.74,60,-0.3198,50.00,50.00,0,50.00,2,,38.00,LOW,LOW,19.91,ev_revenue,0.8000,13.92,1673.298176,18,9,0,9,0,0,22.5,74.37,0.2429,0.1154,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,100.0,highly_crowded,79.0,broad_portfolio,0.74500,0.65,0.95,0.45,0.77,18,18,0,0,phase 3,NCT05986786,14,72.08,0,MED,,UNKNOWN,,,
BDTX,224,26.71,-0.4121,-0.033,0.7908,-0.5010,3,0.3557,3.405,0.7908,0.7908,0.7913277715090754,-0.5010,-0.5010,-0.5010,live,live,live,0.9,0.9200,penalty,def_skip_vol_too_high; def_mult_drawdown_penalty_0.92,alpha,False,,none,mid,micro,True,22.19,60,-0.3738,50.00,36.37,4.55,78.60,4,Boxer Capital; Tang Capital Partners,75.00,LOW,LOW,90.00,ev_cfo,0.8000,2.00,141.867536,3,2,1,0,0,0,2.0,70.93,0.9805,0.6667,micro,True,commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,highly_crowded,64.0,focused,0.77500,0.95,0.85,0.30,0.53,3,3,0,0,phase 2,NCT07326566,26,53.61,1,LOW,118,91_180,2026-06-01,CT_STUDY_COMPLETION,2026-06-01
AVBP,225,26.69,-0.5812,-0.0465,0.6474,-0.2394318643517699,2,0.6390,1.044,0.6474,0.6474,0.627870452420459,-0.2394318643517699,-0.2394318643517699,-0.2394318643517699,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,small,True,48.35,60,-0.0230,50.00,50.00,0,80.00,5,Orbimed Advisors; Sectoral Asset Management; Sofinnova Investments; Suvretta Capital Management,80.00,MEDIUM,HIGH,44.03,mcap_per_trial,0.8000,185.68,928.417792,5,2,0,3,0,0,7.0,132.63,0.3359,0.1898,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.83000,0.95,0.95,0.45,0.67,5,5,0,0,phase 3,NCT05607550,54,62.08,0,MED,,UNKNOWN,,,
VCYT,226,26.44,-0.5905,-0.0472,0.6453,-0.3759,1,0.2925,1.877,0.6453,0.6453,0.7352085456918136,-0.3759,-0.3759,-0.3759,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_warn_drawdown_gt_30pct,suppressed,True,single_asset_early_stage,sev1,early,mid,True,43.71,60,-0.0874,50.00,50.00,0,72.86,6,Casdin Capital; Deerfield Management,63.00,LOW,LOW,42.21,ev_cfo,0.8000,32.06,3010.19264,0,0,0,0,0,0,,,0.4221,0.6111,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
VTYX,227,26.29,-0.6188,-0.0495,1.2298,-0.4420000076293945,3,0.3215,1.242,1.2298,1.2298,1.166112970707528,-0.4420000076293945,-0.4420000076293945,-0.4420000076293945,live,live,live,0.9,1.0,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_3; def_missing_drawdown,alpha,False,,none,mid,small,True,96.55,60,1.4108,50.00,50.00,0,61.00,1,Baker Bros Advisors,75.00,LOW,LOW,12.50,mcap_per_trial,0.8000,333.64,1000.914496,3,0,3,0,0,0,3.0,333.64,0.1849,0.0324,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,63.0,focused,0.80500,0.95,0.85,0.45,0.53,3,3,0,0,phase 2,NCT05715125,215,44.58,0,MED,,UNKNOWN,,,
MRSN,228,26.26,-0.3363,-0.0269,3.7130,-0.7581,2,-0.1047,0.43,3.7130,3.7130,5.081336556550332,-0.7581,-0.7581,-0.7581,live,live,live,0.9,0.892400,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,defensive_penalty,False,,none,late,micro,True,96.55,60,1.5039,50.00,50.00,0,50.00,0,,71.00,LOW,LOW,90.00,mcap_per_trial,0.8000,13.21,145.363648,11,10,0,1,0,0,7.0,20.77,0.9401,0.75,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.70,11,11,0,0,phase 3,NCT05329545,98,65.72,0,MED,,UNKNOWN,,,
ELDN,229,26.25,-0.6093,-0.0487,1.272887147879448,-0.5568982784121418,3,,0.895,1.272887147879448,1.272887147879448,1.272887147879448,-0.5568982784121418,-0.5568982784121418,-0.5568982784121418,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,sev1,mid,micro,True,17.93,60,-0.4504,50.00,50.00,0,61.00,1,RA Capital Management,53.00,LOW,LOW,79.81,mcap_per_trial,0.8000,21.90,175.186656,8,3,5,0,0,0,6.5,26.95,0.862,0.5441,micro,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.58,8,8,0,0,phase 2,NCT06126380,55,56.25,0,MED,,UNKNOWN,,,
NUVB,230,25.96,-0.5082,-0.0407,1.2485,-0.46256412603916264,2,0.3108,1.55,1.2485,1.2485,1.2473501208435154,-0.46256412603916264,-0.46256412603916264,-0.46256412603916264,live,live,live,0.9,0.921500,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,none,late,small,True,60.45,60,0.1452,50.00,50.00,0,61.00,1,Palo Alto Investors,74.00,MEDIUM,HIGH,53.48,mcap_per_trial,0.8000,112.28,1796.447104,16,9,2,3,0,2,13.0,138.19,0.4401,0.338,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.70,16,16,0,0,phase 3,NCT05303519,6,64.58,0,MED,,UNKNOWN,,,
SANA,231,25.80,-0.4993,-0.0399,1.1156,-0.5084,1,0.5864,1.965,1.1156,1.1156,0.915415867262115,-0.5084,-0.5084,-0.5084,live,live,live,0.9,0.91917200,penalty,def_mult_high_vol_0.97; def_mult_rsi_oversold_1.03; def_mult_drawdown_penalty_0.92,alpha,False,,sev1,early,small,True,51.32,60,0.0184,50.00,50.00,0,80.00,5,Baker Bros Advisors; Boxer Capital; Great Point Partners,80.00,HIGH,HIGH,30.36,mcap_per_trial,0.8000,236.00,1180.001792,5,4,0,0,0,1,2.25,524.45,0.2734,0.1065,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,72.0,focused,0.83000,0.95,0.95,0.45,0.40,5,5,0,0,phase 1,NCT06294236,67,45.42,0,MED,,UNKNOWN,,,
