ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
PRLD,Prelude Therapeutics Incorporated,72,0.28,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.267677,,0,0.110778,1,0.889222,,0,no_upcoming,9,tailwind,,M,sponsor_confirmed|momentum_tailwind|runway_short|cost_haircut_>2000bps,financial_score:-39.9;momentum_score:+30.1;clinical_score:+17.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|pos,0.1,,0.0326,0,1,1.3281,0.8239,2,2,buying,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.784617,price_history,,2,1.1001,price_history,,-0.012195,,61.7849,,-0.016157,0.003962,mid,micro,sev2,drug_developer,morningstar,,,,0,0.7645960424182792172296927955,85.00,41.25000000000000000000000000,61.0,76.81,72.22222222222222222222222222,14.93827160493827160493827160,71.8544,1.1943,2.0,91,11,1.0,0.6999,1,1,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,80,0.1,0.732323,0.6199,11.75,0.106061,-1.2478,1.18719,0.8239,0.0,0.0,0.35829,0.005,0.0
LBRX,LB Pharmaceuticals Inc,73,0.18,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.200337,,0,0.050898,1,0.949102,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-19.7;clinical_score:+15.7;financial_score:+14.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",mid|none|pos,0.1,,0.0375,0,1,1.5185,1.1547,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.17023,price_history,,0,0.7023,price_history,,,series_too_short,47.6744,,-0.016157,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.7621790983606557377049180328,50,41.25000000000000000000000000,,55.44,76.66666666666666666666666666,75.86206896551724137931034483,75.4776,1.3479,2.0,,1,0.0,0.0,0,0,0.0,0.8,0.6,cns,0.679,highly_crowded,1.0,60,0.1,0.799663,0.8404,51.21,0.968013,1.8524,1.56407,1.1547,0.0,0.0,0.40437,0.005,0.0
KYMR,"Kymera Therapeutics, Inc.",74,0.84,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.19697,,0,0.098802,1,0.901198,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-25.8;clinical_score:+19.4;smart_money_score:+15.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 232891000.0, ""cash_total"": 357011000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.39543820929104, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",mid|none|pos,0.1,,0.0347,0,1,1.4233,0.9893,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,334.94,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.044957,price_history,,5,1.4432,price_history,,-0.06885,,56.6225,0.8541,-0.016157,-0.052693,mid,mid,none,drug_developer,morningstar,,,,0,0.8203899862511457378551787351,59.44,41.25000000000000000000000000,71.0,39.51,74.44444444444444444444444444,29.30193568053650358177107148,75.1588,1.3343,2.0,17,7,1.0,1.8767,3,2,0.0,0.4,0.95,oncology,0.679,crowded,1.0,59,0.1,0.80303,0.8525,43.27,0.843434,1.0087,1.39459,0.9893,0.0,0.0,0.40029,0.005,0.0
QURE,uniQure N.V.,75,0.71,C,low_opt,C,low_opt,,0.274411,,0,0.140719,1,0.859281,341,0,specific_days,9,tailwind,high_vol|high_beta,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-28.6;momentum_score:+22.3;smart_money_score:+8.8,tier=C;reason=low_opt;cat_days=341;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 100394000.0, ""cash_total"": 597056000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 71.36553977329322, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",mid|far_271_540|pos,0.1,,0.0149,0,1,1.1853,0.5758,9,9,buying,2.2528,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,501.73,0.85,1,0,1.0,0,1.0,0,341,False,specific_days,2.8547,price_history,,9,1.9879,price_history,,-0.045526,,64.4229,1.3016,-0.016157,-0.029369,mid,small,none,drug_developer,morningstar,,,,0,0.8014266472106858233247278033,96.55,45.56250000000000000000000000,83.0,29.36,68.88888888888888888888888889,77.000,67.8288,1.0238,2.0,,11,1.0,0.0238,0,0,0.0,0.3,0.75,rare_disease,-0.5143,uncrowded,1.0,82,0.1,0.725589,0.5995,38.82,0.759259,0.7039,0.88794,0.5758,0.0,0.0,0.30714,0.005,0.0
TNGX,"Tango Therapeutics, Inc.",76,0.71,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.335017,,0,0.224551,1,0.775449,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-49.8;momentum_score:+39.6;smart_money_score:+20.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109168000.0, ""cash_total"": 152811000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.79733987981826, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",early|none|pos,0.1,,-0.6188,0,1,0.9269,0.1268,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,564.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.056407,price_history,,5,1.1189,price_history,,-0.21271,,44.3036,0.8943,-0.016157,-0.196553,early,small,sev1,drug_developer,morningstar,,,,0,0.7737365503749592435604825562,96.55,41.25000000000000000000000000,77.0,55.10,62.85714285714285714285714286,7.186061801446416831032215646,62.4268,0.7949,1.0,38,7,1.0,0.3797,2,0,0.0,0.3,0.85,oncology,0.679,highly_crowded,1.0,100,0.1,0.664983,0.4261,24.47,0.510101,0.0253,0.24347,0.0,0.0,0.0,0.23847,0.005,0.0
LCTX,"Lineage Cell Therapeutics, Inc.",77,0.28,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.203704,,0,0.10479,1,0.89521,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,momentum_score:+37.0;financial_score:-34.2;catalyst_score:-17.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.1,,-0.5925,0,1,1.3859,0.9243,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.267679,price_history,,0,1.5016,price_history,,-0.060773,,56.8462,0.5717,-0.016157,-0.044616,early,small,none,drug_developer,morningstar,,,,0,0.8074065848581132902377561083,95.88,41.25000000000000000000000000,,36.84,73.57142857142857142857142857,24.67455621301775147928994082,72.0323,1.2019,1.0,655,3,0.6667,0.0011,0,0,0.0,0.3,0.5,other,-2.4234,uncrowded,1.0,61,0.1,0.796296,0.8285,38.95,0.762626,0.7148,0.36557,0.0,0.0,0.0,0.36057,0.005,0.0
UPB,"Upstream Bio, Inc.",78,0.35,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.348485,,0,0.248503,1,0.751497,,0,no_upcoming,9,tailwind,high_beta,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,catalyst_score:-24.5;momentum_score:+18.4;smart_money_score:+5.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,0.1,,-0.0012,0,1,0.8521,-0.0032,4,4,buying,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.213436,price_history,,4,2.4134,price_history,,-0.201898,,60.5824,0.6702,-0.016157,-0.185741,mid,small,none,drug_developer,morningstar,,,,0,0.8263208454810495626822157434,84.10,41.25000000000000000000000000,71.5,70.53,61.11111111111111111111111111,70.68965517241379310344827586,60.2036,0.7007,2.0,53,3,0.6667,0.6471,1,1,0.0,0.4,0.5,respiratory,0.2017,moderate,1.0,104,0.1,0.651515,0.3894,48.84,0.930976,1.4831,0.21521,0.0,0.0,0.0,0.21021,0.005,0.0
ENTA,"Enanta Pharmaceuticals, Inc.",79,0.18,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.119529,,0,0.01497,1,0.98503,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown_rel_xbi,S,momentum_tailwind|high_risk|cost_haircut_<=2000bps,financial_score:-31.0;clinical_score:+24.1;momentum_score:+15.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 11699000.0, ""cash_total"": 37437000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.40020514573895, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.1,,0.0977,0,1,1.5328,1.1795,1,1,buying,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1593.49,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.297338,price_history,,1,2.5738,price_history,,-0.306728,,50.962,0.5086,-0.016157,-0.290571,mid,small,none,drug_developer,morningstar,,,,0,0.7644078130292424071355989613,68.78,41.25000000000000000000000000,55.5,80.28,77.000,21.93816884661117717003567181,76.1609,1.3768,2.0,,23,1.0,0.0,0,0,0.0,0.8,0.55,infectious_disease,-0.5143,uncrowded,1.0,36,0.1,0.880471,1.1773,36.78,0.722222,0.5895,1.59754,1.1795,0.0,0.0,0.41304,0.005,0.0
ROIV,Roivant Sciences Ltd.,80,0.84,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.294613,,0,0.254491,1,0.745509,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-23.3;smart_money_score:+12.9;financial_score:+7.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.0031,0,1,0.8473,-0.0114,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.427894,price_history,,5,0.6623,price_history,,0.0,,87.8039,0.3407,-0.016157,0.016157,mid,large,none,drug_developer,morningstar,,,,0,0.8416273883976709079145999569,70.97,41.25000000000000000000000000,77.5,47.99,61.00000000000000000000000000,72.22222222222222222222222222,59.2644,0.6609,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.679,highly_crowded,1.0,88,0.1,0.705387,0.54,47.44,0.907407,1.325,0.20327,0.0,0.0,0.0,0.19827,0.005,0.0
MBX,"MBX Biosciences, Inc.",81,0.21,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.223906,,0,0.230539,1,0.769461,,0,no_upcoming,9,headwind,high_beta|deep_drawdown_rel_xbi,S,sponsor_confirmed|momentum_headwind|high_risk,smart_money_score:+25.2;catalyst_score:-18.5;momentum_score:-14.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.1,,0.0,0,1,0.8997,0.0795,8,8,buying,1.8698,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.446724,price_history,,8,2.7464,price_history,,-0.276596,,59.4731,0.9974,-0.016157,-0.260439,mid,small,none,drug_developer,morningstar,,,,0,0.7936148231330713082537900056,44.85,41.25000000000000000000000000,85,63.89,62.22222222222222222222222222,65.51724137931034482758620690,61.3314,0.7485,2.0,59,4,1.0,0.6602,1,1,0.0,0.4,0.55,metabolic,0.2017,moderate,1.0,67,0.1,0.776094,0.7591,42.39,0.823232,0.9278,0.30905,0.0795,0.0,0.0,0.22455,0.005,0.0
EYPT,"EyePoint, Inc.",82,0.43,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.132997,,0,0.176647,1,0.823353,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|runway_short,financial_score:-40.5;smart_money_score:+24.4;clinical_score:+17.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.1,,0.8682,0,1,1.0326,0.3106,4,4,buying,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.091797,price_history,,4,1.1733,price_history,,-0.158708,,43.764,0.7147,-0.016157,-0.142551,late,small,sev2,drug_developer,morningstar,,,,0,0.9,52.45,41.25000000000000000000000000,72.0,63.10,65.32608695652173913043478261,7.186061801446416831032215646,63.6646,0.8473,3.0,281,10,1.0,0.231,0,0,0.0,0.4,0.55,ophthalmology,0.2017,moderate,1.0,40,0.1,0.867003,1.1123,15.52,0.244108,-0.6931,0.72509,0.4659,0.0,0.0,0.25419,0.005,0.0
BBOT,BridgeBio Oncology Therapeutics,83,0.18,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.075758,,0,0.242515,1,0.757485,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,momentum_score:-23.6;smart_money_score:+16.5;financial_score:+15.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71660000.0, ""cash_total"": 468285000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 78.4178063075635, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.1,,-2.0128,646,1,0.881,0.047,4,4,buying,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1881.67,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.061533,price_history,,4,0.3594,price_history,,-0.125299,,46.7645,0.7251,-0.016157,-0.109142,early,small,none,drug_developer,morningstar,,,,0,0.7682304882026747852560617593,31.93,41.25000000000000000000000000,72.0,43.80,61.78571428571428571428571428,70.76923076923076923076923077,60.5966,0.7174,1.0,646,3,0.6667,0.0023,0,0,0.0,0.3,0.85,oncology,0.679,highly_crowded,1.0,23,0.1,0.924242,1.4342,46.34,0.893939,1.2478,0.22022,0.0,0.0,0.0,0.21522,0.005,0.0
RAPP,"Rapport Therapeutics, Inc.",84,0.71,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.277778,,0,0.55988,1,0.44012,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+24.1;clinical_score:-23.9;catalyst_score:-19.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 62772000.0, ""cash_total"": 513026000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 98.07417319824125, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,-0.0333,0,1,-0.1717,-1.7819,5,5,neutral,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,987.83,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.02314,price_history,,5,-0.8183,price_history,,-0.176041,,51.8732,0.613,-0.016157,-0.159884,mid,small,none,drug_developer,morningstar,,,,0,0.7400564015792442188381274676,85.18,41.25000000000000000000000000,65.0,51.42,37.21536351165980795610425240,77.000,35.8297,-0.332,2.0,342,3,0.6667,0.0588,0,0,0.0,0.4,0.6,cns,-0.5143,uncrowded,1.0,83,0.1,0.722222,0.5895,27.98,0.574074,0.1868,0.005,0.0,0.0,0.0,0.0,0.005,0.0
ALDX,"Aldeyra Therapeutics, Inc.",85,0.35,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.031987,,0,0.206587,1,0.793413,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-13.4;clinical_score:+9.1;smart_money_score:+6.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.1,,0.6257,0,1,0.9628,0.1892,2,2,buying,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.199028,price_history,,2,0.9376,price_history,,-0.249284,,46.99,,-0.016157,-0.233127,late,small,none,drug_developer,morningstar,,,,0,0.8101137162954279015240328253,53.27,41.25000000000000000000000000,61.0,66.07,63.69565217391304347826086957,53.84615384615384615384615385,62.5807,0.8014,3.0,,20,1.0,0.0,0,0,0.0,0.8,0.55,ophthalmology,0.2017,moderate,1.0,10,0.1,0.968013,1.8524,32.12,0.651515,0.3894,0.52922,0.2838,0.0,0.0,0.24042,0.005,0.0
MLYS,"Mineralys Therapeutics, Inc.",86,0.71,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.237374,,0,0.553892,1,0.446108,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+42.3;financial_score:-38.2;smart_money_score:+25.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 104528000.0, ""cash_total"": 217597000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.9805219654064, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|none|nonpos,0.1,,0.5686,0,1,-0.1603,-1.762,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,521.81,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.028454,price_history,,7,2.9782,price_history,,-0.096467,,52.6884,0.6287,-0.016157,-0.08031,late,mid,none,drug_developer,morningstar,,,,0,0.8306063522617901828681424447,96.55,41.25000000000000000000000000,80.0,16.07,37.48162150808653644192396555,16.02040816326530612244897959,38.196,-0.2317,3.0,54,3,0.6667,1.4959,2,2,0.0,0.4,0.85,cardiovascular,0.679,highly_crowded,1.0,71,0.1,0.762626,0.7148,19.26,0.392256,-0.2734,0.005,0.0,0.0,0.0,0.0,0.005,0.0
MAZE,"Maze Therapeutics, Inc.",87,0.71,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.220539,,0,0.535928,1,0.464072,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+35.8;clinical_score:-20.3;catalyst_score:-18.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",mid|none|nonpos,0.1,,-0.0318,0,1,-0.0837,-1.6289,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.537929,price_history,,3,1.9661,price_history,,0.0,,69.1162,0.5761,-0.016157,0.016157,mid,mid,none,drug_developer,morningstar,,,,0,0.7365364499946632511474010033,95.34,41.25000000000000000000000000,66.5,79.18,39.26992836457857033988721232,55.55555555555555555555555556,38.4308,-0.2218,2.0,312,2,0.3333,0.0743,0,0,0.0,0.6,0.5,other,-0.5143,uncrowded,1.0,66,0.1,0.779461,0.7704,33.29,0.675084,0.454,0.005,0.0,0.0,0.0,0.0,0.005,0.0
INBX,"Inhibrx Biosciences, Inc.",88,0.71,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.1633,,0,0.482036,1,0.517964,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+43.5;financial_score:-37.6;smart_money_score:+13.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 99672000.0, ""cash_total"": 153088000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.431013725018058, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",mid|none|nonpos,0.1,,-0.0252,0,1,0.1882,-1.1565,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,811.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.260999,price_history,,3,1.327,price_history,,0.0,,75.9049,0.7023,-0.016157,0.016157,mid,small,sev1,drug_developer,morningstar,,,,0,0.7778781038374717832957110609,96.55,41.25000000000000000000000000,66.5,62.42,45.61652187166590458771528731,15.45910952569692165411547100,44.5809,0.0388,2.0,403,7,1.0,0.0938,0,0,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,49,0.1,0.8367,0.981,16.29,0.26431,-0.6301,0.01664,0.0,0.0,0.0,0.01164,0.005,0.0
