ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
PCVX,"Vaxcyte, Inc.",71,0.95,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.1375,,0,0.403333,1,0.596667,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+25.8;catalyst_score:-17.9;momentum_score:-6.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.1,,-0.387,95,1,0.4577,-0.781,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.000354,price_history,,8,0.6003,price_history,,-0.155976,,42.0534,0.4931,-0.410362,0.254386,mid,mid,none,drug_developer,morningstar,,,,0,0.7523605789697743720732226479,52.43,41.25000000000000000000000000,85,50,55.51020408163265306122448980,61.63265306122448979591836734,54.4149,0.4474,2.0,95,1,0.0,0.4489,0,1,0.0,0.3,0.5,other,-3.5237,uncrowded,1.0,39,0.1,0.8625,1.0916,42.98,0.841071,0.9989
MBX,"MBX Biosciences, Inc.",72,0.81,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.1125,,0,0.196667,1,0.803333,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.6;catalyst_score:-21.2;momentum_score:-12.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.1,,-1.2284,256,1,1.0225,0.4509,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.410362,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,68.48837209302325581395348837,67.44186046511627906976744186,67.1499,0.9845,1.0,256,1,0.0,0.0296,0,0,0.0,0.4,0.5,other,0.2349,moderate,1.0,32,0.1,0.8875,1.2133,46.33,0.908929,1.3342
IRON,"Disc Medicine, Inc.",73,0.81,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.083929,,0,0.396667,1,0.603333,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-21.0;smart_money_score:+17.7;financial_score:+14.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 180393000.0, ""cash_total"": 791152000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.62856097520414, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.1,,0.3839,0,1,0.4577,-0.781,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.13,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.006467,price_history,,8,0.2369,price_history,,-0.581633,,57.5981,0.4392,-0.410362,-0.171271,mid,mid,none,drug_developer,morningstar,,,,0,0.8180548258138206739006282125,57.60,41.25000000000000000000000000,80.0,10.00,55.51020408163265306122448980,77.000,54.4642,0.4494,2.0,501,3,0.6667,0.0154,0,0,0.0,0.4,0.5,other,-0.4698,uncrowded,1.0,24,0.1,0.916071,1.3791,48.74,0.941071,1.5638
QURE,uniQure N.V.,74,0.49,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.148214,,0,0.356667,1,0.643333,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,M,sponsor_confirmed|high_risk,smart_money_score:+21.5;catalyst_score:-20.3;financial_score:+15.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 100394000.0, ""cash_total"": 597056000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 71.36553977329322, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",mid|none|nonpos,0.1,,0.3851,0,1,0.5643,-0.5485,9,9,buying,2.3434,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,501.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.129153,price_history,,9,0.758,price_history,,-0.464315,,49.1854,1.3016,-0.410362,-0.053953,mid,small,none,drug_developer,morningstar,,,,0,0.8014128605094826618785770396,48.49,41.25000000000000000000000000,83.0,52.86,57.95918367346938775510204081,77.000,57.0524,0.5586,2.0,,8,1.0,0.0,0,0,0.0,0.3,0.75,rare_disease,-0.4698,uncrowded,1.0,42,0.1,0.851786,1.0441,34.33,0.694643,0.5091
DYN,"Dyne Therapeutics, Inc.",75,0.81,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.741071,,0,0.383333,1,0.616667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+23.4;financial_score:-22.4;catalyst_score:-15.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,0.0033383283582089558,,-1.3519,2459,1,0.4608,-0.7742,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.3157,price_history,,8,0.8912,price_history,,-0.203008,,49.4027,0.7655,-0.410362,0.207354,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,71.84,41.25000000000000000000000000,80.0,21.43,55.58139534883720930232558140,34.12114656571119524067063277,54.5736,0.4541,1.0,2459,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4698,uncrowded,1.0,208,0.0033383283582089558,0.258929,-0.6467,30.32,0.616071,0.2952
ERAS,"Erasca, Inc.",76,0.95,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.948214,,0,0.33,1,0.67,876,0,specific_days,9,tailwind,high_vol|deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,financial_score:-15.1;smart_money_score:+12.1;catalyst_score:-8.8,tier=C;reason=mod_opt+catalyst_far;cat_days=876;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 73744000.0, ""cash_total"": 288400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.92991972228249, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",early|far_271_540|nonpos,-0.008380274509803921,,-1.2084,202,1,0.643,-0.3769,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,374.33,1.0,0,0,1.0,0,1.0,0,876,False,specific_days,0.175672,price_history,,3,1.1185,price_history,,-0.611139,,46.4546,1.2457,-0.410362,-0.200777,early,mid,none,drug_developer,morningstar,,,,0,0.7635127949484878697241608508,60.74,45.56250000000000000000000000,66.5,11.90,59.76744186046511627906976744,39.22180157442461390541433807,58.6443,0.6257,1.0,202,5,1.0,0.0468,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,266,-0.008380274509803921,0.051786,-1.6278,36.13,0.730357,0.6139
NTLA,"Intellia Therapeutics, Inc.",77,0.24,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.794643,,0,0.336667,1,0.663333,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,S,high_risk,financial_score:-18.2;clinical_score:+12.8;smart_money_score:+8.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,,-1.3388,545,1,0.6126,-0.4431,1,1,neutral,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.087024,price_history,,1,1.264,price_history,,-0.595114,,44.4511,1.2984,-0.410362,-0.184752,early,small,sev1,drug_developer,morningstar,,,,0,0.7256731712634906791671208983,47.91,41.25000000000000000000000000,55.0,64.42,59.06976744186046511627906977,28.01574424613905414338080644,57.9466,0.5963,1.0,545,3,0.6667,0.0027,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,223,0.0033383283582089558,0.205357,-0.8226,28.90,0.591071,0.2303
NKTX,"Nkarta, Inc.",78,0.52,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.791071,,0,0.343333,1,0.656667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,catalyst_score:-18.2;financial_score:+7.3;smart_money_score:+7.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.0033383283582089558,,-1.342,726,1,0.5823,-0.5093,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.000546,price_history,,3,1.1397,price_history,,-0.324544,,46.7564,,-0.410362,0.085818,early,micro,none,drug_developer,morningstar,,,,0,0.7691021479958890030832476876,64.14,41.25000000000000000000000000,66.5,50,58.37209302325581395348837209,66.74418604651162790697674419,57.2489,0.5669,1.0,726,2,0.3333,0.0008,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,222,0.0033383283582089558,0.208929,-0.8101,46.08,0.891071,1.2322
ALDX,"Aldeyra Therapeutics, Inc.",79,0.67,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.2125,,0,0.256667,1,0.743333,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-14.0;clinical_score:+8.3;smart_money_score:+5.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,0.8566,4,1,0.8063,-0.0206,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.028606,price_history,,2,0.8409,price_history,,-0.445483,,36.7736,,-0.410362,-0.035121,late,small,none,drug_developer,morningstar,,,,0,0.8101137162954279015240328253,57.14,41.25000000000000000000000000,61.0,90.00,63.52112676056338028169014085,53.21428571428571428571428572,64.017,0.8524,3.0,4,17,1.0,2.0656,1,1,0.0,0.8,0.55,ophthalmology,0.2349,moderate,1.0,60,0.09811690510948905,0.7875,0.7978,31.24,0.641071,0.3613
LXEO,"Lexeo Therapeutics, Inc.",80,0.2,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.776786,,0,0.316667,1,0.683333,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-24.5;clinical_score:+14.9;smart_money_score:+9.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,,-1.3289,762,1,0.6734,-0.3107,1,1,neutral,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.410362,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,50.00,60.46511627906976744186046512,21.08587224325461210263806261,58.992,0.6404,1.0,762,2,0.3333,0.0004,0,0,0.0,0.3,0.6,cns,-0.4698,uncrowded,1.0,218,0.0033383283582089558,0.223214,-0.7614,25.87,0.530357,0.0762
RNA,"Avidity Biosciences, Inc.",81,0.57,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.155357,,0,0.27,1,0.73,,0,no_upcoming,9,neutral,deep_drawdown,M,sponsor_confirmed|runway_short,smart_money_score:+34.5;financial_score:-34.0;clinical_score:+12.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 650441000.0, ""cash_total"": 382517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.0570643609489565, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 11}",mid|none|nonpos,0.1,,-0.5145,130,1,0.7774,-0.0836,11,11,buying,3.1236,elite_11,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,298.2,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.014985,price_history,,11,1.0549,price_history,,-0.428472,,39.2217,0.7513,-0.410362,-0.01811,mid,mid,sev2,drug_developer,morningstar,,,,0,0.8005952626158599382080329557,46.70,41.25000000000000000000000000,85,15.71,62.85714285714285714285714286,16.48803739182747929103614235,61.8111,0.7593,2.0,1064,3,0.6667,0.0848,0,0,0.0,0.4,0.5,other,-0.4698,uncrowded,1.0,44,0.1,0.844643,1.0137,19.33,0.3875,-0.2858
RYTM,"Rhythm Pharmaceuticals, Inc.",82,0.95,C,mod_quality+no_catalyst_data,,,C,0.569643,0.719231,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-28.5;momentum_score:+26.8;financial_score:-12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.07398378082191781,57.764286,1.1356,0,1,1.4314,1.4416,9,9,buying,2.3434,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,2.012902,price_history,,9,1.3827,price_history,,-0.223663,,50.8444,0.4754,-0.410362,0.186699,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,96.55,41.25000000000000000000000000,77.0,36.40,77.000,57.14285714285714285714285714,75.6788,1.3442,3.0,301,17,1.0,0.2313,0,0,0.0,0.4,0.55,metabolic,0.7047,highly_crowded,1.0,160,0.07398378082191781,0.430357,-0.1755,49.08,0.951786,1.6624
EBS,Emergent BioSolutions Inc.,83,0.1,B,high_quality+no_catalyst_data,,,B,0.4875,0.857692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,momentum_score:-27.4;clinical_score:+23.4;financial_score:+13.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 245500000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,65.480286,1.1356,0,1,1.1443,1.2253,1,1,buying,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1186.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.313085,price_history,,1,0.7459,price_history,,-0.629158,,29.8945,1.0204,-0.410362,-0.218796,late,small,none,commercial_pharma,morningstar,,,,0,0.9,25.83,41.25000000000000000000000000,55.5,86.00,76.61971830985915492957746479,67.14285714285714285714285714,76.3568,1.3728,3.0,178,47,1.0,0.5439,0,1,0.0,0.6,0.55,infectious_disease,-0.4698,uncrowded,1.0,137,0.07398378082191781,0.5125,0.0313,54.91,0.994643,2.5519
REGN,"Regeneron Pharmaceuticals, Inc.",84,0.95,B,mod_quality+catalyst_near,,,B,0.566071,0.711538,1,,0,,1,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-15.2;clinical_score:+10.4;smart_money_score:+5.3,tier=;reason=;cat_days=1;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_0_30|pos,0.07398378082191781,57.206176,1.1283,0,1,1.175,1.3038,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,1,True,specific_days,0.221587,price_history,,4,0.5621,price_history,,-0.03126,,59.5613,0.388,-0.410362,0.379102,late,large,none,commercial_biotech,morningstar,,,,0,0.9,62.91,45.56250000000000000000000000,66.0,52.89,71.12676056338028169014084507,58.02816901408450704225352113,72.537,1.2117,3.0,1,280,1.0,5.0874,10,10,0.0018,0.6,0.95,oncology,0.7047,highly_crowded,1.0,159,0.07398378082191781,0.433929,-0.1664,46.49,0.9125,1.3563
VRTX,Vertex Pharmaceuticals Incorporated,85,0.95,C,low_quality,,,C,0.898214,0.403846,1,,0,,755,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:+17.9;catalyst_score:-13.5;financial_score:-6.1,tier=;reason=;cat_days=755;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.0018683333333333332,44.595986,1.1356,0,1,1.4314,1.4416,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,755,False,specific_days,0.042725,price_history,,3,0.4027,price_history,,-0.033712,,54.2463,0.2519,-0.410362,0.37665,late,large,none,commercial_biotech,morningstar,,,,0,0.9,56.89,45.56250000000000000000000000,63.0,26.82,77.000,52.95774647887323943661971831,78.3269,1.4559,3.0,33,73,1.0,5.2864,7,7,0.0,0.9,0.95,oncology,0.7047,highly_crowded,1.0,252,0.0018683333333333332,0.101786,-1.2714,49.18,0.955357,1.6992
VNDA,Vanda Pharmaceuticals Inc.,86,0.24,C,low_quality+no_catalyst_data,,,C,0.594643,0.534615,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,S,runway_short,financial_score:-30.4;clinical_score:+29.0;smart_money_score:+6.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.07398378082191781,48.069184,1.1356,0,1,1.3595,1.37,1,1,neutral,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.121491,price_history,,1,0.4102,price_history,,-0.533113,,45.6086,1.0382,-0.410362,-0.122751,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8839970836435840158848349466,46.80,41.25000000000000000000000000,52.5,90.00,75.35211267605633802816901408,16.02040816326530612244897959,75.5751,1.3398,3.0,176,38,1.0,1.2009,1,2,0.0,0.4,0.6,cns,0.2349,moderate,1.0,167,0.07398378082191781,0.405357,-0.2395,15.50,0.230357,-0.7377
ALKS,Alkermes plc,87,0.49,C,mod_quality+no_catalyst_data,,,C,0.4125,0.796154,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:+20.9;momentum_score:-17.7;catalyst_score:-14.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.07398378082191781,62.385929,1.1356,0,1,1.1596,1.0935,6,6,buying,1.1731,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.244118,price_history,,6,0.3759,price_history,,-0.305617,,36.929,0.3674,-0.410362,0.104745,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,38.40,41.25000000000000000000000000,68.0,84.67,77.000,55.71428571428571428571428571,77.1919,1.408,3.0,334,52,1.0,0.3679,2,0,0.0,0.5,0.5,respiratory,-0.4698,uncrowded,1.0,116,0.07398378082191781,0.5875,0.2211,50.99,0.969643,1.8756
BMRN,BioMarin Pharmaceutical Inc.,88,0.95,B,high_quality+no_catalyst_data,,,B,0.466071,0.85,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-14.9;clinical_score:+10.7;financial_score:+3.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.07398378082191781,64.912099,1.1229,0,1,0.9906,1.1259,3,3,neutral,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.029703,price_history,,3,0.4797,price_history,,-0.090675,,50.7936,0.4294,-0.410362,0.319687,late,large,none,commercial_biotech,morningstar,,,,0,0.9,56.01,41.25000000000000000000000000,57.5,77.22,66.90140845070422535211267606,59.29577464788732394366197183,67.9061,1.0164,3.0,112,98,1.0,1.4323,1,2,0.0,0.6,0.75,rare_disease,0.7047,highly_crowded,1.0,131,0.07398378082191781,0.533929,0.0851,45.99,0.883929,1.1949
