ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
NUVL,"Nuvalent, Inc.",18,1.07,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.104452,,0,0.92284,1,0.07716,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,clinical_score:-40.9;smart_money_score:+27.4;financial_score:+17.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.07648335160680529,,-0.7631,335,1,-1.5205,-0.7631,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,-0.7314,-1,2,3,True,True,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.003716,price_history,,5,0.9829,price_history,,-0.367745,,36.7291,0.5143,-0.221469,-0.146276,late,mid,none,drug_developer,morningstar,,,,0,0.8880516029078774877845310452,47.68,41.25000000000000000000000000,74.0,50.91,5.722692140442424497468052570,64.26415094339622641509433962,4.6727,-1.6615,3.0,1706,5,1.0,0.0155,0,0,0.0,0.3,0.95,oncology,0.6994,highly_crowded,1.0,31,0.07648335160680529,0.895548,1.2566,17.76,0.337329,-0.4198
DNTH,"Dianthus Therapeutics, Inc.",19,0.32,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.070205,,0,0.953704,1,0.046296,,0,no_upcoming,9,headwind,high_beta|deep_drawdown,S,sponsor_confirmed|momentum_headwind|high_risk,clinical_score:-41.5;smart_money_score:+38.5;financial_score:+14.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82077000.0, ""cash_total"": 402613000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.86370115866808, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.07648335160680529,,-0.454,119,1,-1.5511,-0.454,8,8,buying,1.8976,elite_8,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,missing,0.0,adequate,<=1000bps,501.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.02649,price_history,,8,1.9548,price_history,,-0.395333,,36.9138,,-0.221469,-0.173864,late,mid,none,drug_developer,morningstar,,,,0,0.8412233086301697346402103753,39.82,41.25000000000000000000000000,85,57.22,5,61.37735849056603773584905660,3.5863,-1.7077,3.0,1371,3,0.6667,0.3933,0,1,0.0,0.4,0.6,autoimmune,0.6994,highly_crowded,1.0,21,0.07648335160680529,0.929795,1.4743,20.02,0.416096,-0.2119
HRTX,"Heron Therapeutics, Inc.",20,0.69,C,low_opt,C,low_opt,,0.748288,,0,0.064815,1,0.935185,215,0,specific_days,9,tailwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,financial_score:-38.3;clinical_score:+21.8;momentum_score:+21.1,tier=C;reason=low_opt;cat_days=215;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 27591000.0, ""cash_total"": 28647000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.459280200065239, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|near_181_270|pos,0.003727178571428571,,0.931,0,1,1.455,0.931,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,215,False,specific_days,0.571403,price_history,,2,1.3425,price_history,,-0.430052,,48.7915,0.4900,-0.221469,-0.208583,late,micro,sev1,drug_developer,morningstar,,,,0,0.8825854541181999765009987076,75.18,45.56250000000000000000000000,58.0,59.96,75.95505617977528089887640450,15.84812874356492586514048451,75.0773,1.3305,3.0,215,16,1.0,0.1667,0,0,0.0,0.4,0.95,oncology,0.6994,highly_crowded,1.0,219,0.003727178571428571,0.251712,-0.6691,24.47,0.518836,0.0472
PGEN,"Precigen, Inc.",21,0.64,C,low_opt,C,low_opt,,0.816781,,0,0.280864,1,0.719136,123,0,specific_days,9,tailwind,high_beta,M,momentum_tailwind|high_risk,financial_score:-37.2;momentum_score:+30.3;clinical_score:+8.7,tier=C;reason=low_opt;cat_days=123;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64371000.0, ""cash_total"": 121135000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 22.581908002050614, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",late|near_91_180|pos,-0.021128551724137933,,0.8854,0,1,0.7838,0.8854,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,mid,0.7,adequate,<=1000bps,775.44,0.85,1,0,1.0,0,1.0,0,123,False,specific_days,0.509673,price_history,,1,1.8033,price_history,,-0.26601,,37.3008,0.8424,-0.221469,-0.044541,late,small,sev1,drug_developer,morningstar,,,,0,0.8246065162907268170426065163,81.75,45.56250000000000000000000000,55.5,72.79,60.11235955056179775280898877,14.21815308641975308641975309,59.2346,0.6572,2.0,1035,8,1.0,0.0968,0,0,0.0,0.4,0.95,oncology,0.6994,highly_crowded,1.0,239,-0.021128551724137933,0.183219,-0.9032,18.24,0.347603,-0.3918
TBPH,"Theravance Biopharma, Inc.",22,0.53,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.361301,,0,0.021605,1,0.978395,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:+20.6;catalyst_score:-15.2;financial_score:-7.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.0638178034682081,,0.931,0,1,1.4993,0.931,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.038623,price_history,,1,0.9014,price_history,,-0.147087,,39.1112,0.5264,-0.221469,0.074382,late,small,none,drug_developer,morningstar,,,,0,0.9,59.09,41.25000000000000000000000000,55.5,92.62,77.000,49.20197530864197530864197531,75.95,1.3676,3.0,276,42,1.0,0.1504,0,0,0.0,0.9,0.5,respiratory,0.6994,highly_crowded,1.0,106,0.0638178034682081,0.638699,0.355,47.56,0.933219,1.5002
OCUL,"Ocular Therapeutix, Inc.",23,1.07,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.333904,,0,0.16358,1,0.83642,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,catalyst_score:-18.7;smart_money_score:+14.6;momentum_score:-8.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 204883000.0, ""cash_total"": 737060000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.169613877188446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.0638178034682081,,0.9115,0,1,1.098,0.9115,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,2.5927,3,3,0,True,True,True,missing,0.0,adequate,<=1000bps,442.9,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.014301,price_history,,5,1.5687,price_history,,-0.360942,,46.1953,0.7517,-0.221469,-0.139473,late,small,none,drug_developer,morningstar,,,,0,0.9,51.53,41.25000000000000000000000000,74.5,77.19,67.52808988764044943820224719,64.88000000000000000000000000,66.3003,0.9575,3.0,394,38,1.0,0.063,0,0,0.0,0.4,0.55,ophthalmology,-0.4963,uncrowded,1.0,98,0.0638178034682081,0.666096,0.4292,49.95,0.960616,1.7579
SPRY,"ARS Pharmaceuticals, Inc.",24,1.07,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.354452,,0,0.287037,1,0.712963,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-12.9;momentum_score:+11.3;clinical_score:+5.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 127381000.0, ""cash_total"": 288209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.150893775366814, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",late|none|pos,0.0638178034682081,,0.8846,0,1,0.7695,0.8846,6,6,selling,1.1248,elite_6,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,missing,0.0,adequate,<=1000bps,859.01,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.285063,price_history,,6,0.9317,price_history,,-0.280732,,54.171,0.7229,-0.221469,-0.059263,late,small,none,drug_developer,morningstar,,,,0,0.9,65.47,41.25000000000000000000000000,53.0,46.77,59.77528089887640449438202247,51.28000000000000000000000000,58.1975,0.6132,2.0,,4,1.0,0.0,0,0,0.0,0.4,0.5,respiratory,0.6994,highly_crowded,1.0,104,0.0638178034682081,0.645548,0.3733,38.92,0.744863,0.6584
XENE,Xenon Pharmaceuticals Inc.,25,1.07,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.511986,,0,0.484568,1,0.515432,1280,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+24.8;financial_score:-8.2;catalyst_score:-6.6,tier=C;reason=mod_opt+catalyst_far;cat_days=1280;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|far_271_540|nonpos,0.028703867724867726,,0.6258,0,1,0.1861,0.6258,8,8,buying,1.8976,elite_8,0.0,0.0,0.0,,,0.9306,1,2,1,True,True,True,far,0.3,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,1280,False,specific_days,-0.083943,price_history,,8,0.6053,price_history,,-0.266506,,34.8051,0.341,-0.221469,-0.045037,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,48.27,45.56250000000000000000000000,77.0,56.25,46.00555485418507764171190507,44.00213599145603417586329655,44.9556,0.0504,3.0,245,13,1.0,0.2394,0,0,0.0,0.6,0.6,cns,0.6994,highly_crowded,1.0,150,0.028703867724867726,0.488014,-0.03,33.13,0.683219,0.4767
ALDX,"Aldeyra Therapeutics, Inc.",26,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.214041,,0,0.243827,1,0.756173,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-14.0;clinical_score:+7.6;momentum_score:+7.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.0638178034682081,,0.671,0,1,0.8981,0.671,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,1.7617,2,2,0,True,True,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.170522,price_history,,2,0.1832,price_history,,-0.176218,,40.9535,,-0.221469,0.045251,late,small,none,drug_developer,morningstar,,,,0,0.8101043621013133208255159475,62.68,41.25000000000000000000000000,61.0,60.50,62.80898876404494382022471910,48.48713086419753086419753086,62.5287,0.7972,3.0,,19,1.0,0.5177,1,1,0.0,0.8,0.55,ophthalmology,0.6994,highly_crowded,1.0,63,0.0638178034682081,0.785959,0.7925,29.88,0.621575,0.3096
NAMS,NewAmsterdam Pharma Company N.V,27,1.07,C,low_opt,C,low_opt,,0.172945,,0,0.299383,1,0.700617,580,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+18.8;catalyst_score:-13.1;momentum_score:-4.2,tier=C;reason=low_opt;cat_days=580;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 147783000.0, ""cash_total"": 636241000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.66285702685695, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|far_271_540|pos,0.06770064367816092,,0.6497,0,1,0.7124,0.6497,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,-1.5625,-2,1,3,True,True,True,far,0.3,adequate,<=1000bps,596.34,0.85,1,0,1.0,0,1.0,0,580,False,specific_days,-0.13311,price_history,,5,0.7079,price_history,,-0.23074,,36.0723,0.4954,-0.221469,-0.009271,late,mid,none,drug_developer,morningstar,,,,0,0.8821962108534544585225914415,54.53,45.56250000000000000000000000,77.5,60.29,58.42696629213483146067415731,57.52830188679245283018867925,57.727,0.5932,3.0,580,11,1.0,0.1879,0,0,0.0,0.6,0.55,metabolic,-0.4963,uncrowded,1.0,51,0.06770064367816092,0.827055,0.9426,45.66,0.878425,1.1671
QURE,uniQure N.V.,28,1.07,C,low_opt,C,low_opt,,0.840753,,0,0.138889,1,0.861111,1431,0,specific_days,9,tailwind,high_vol|high_beta|deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-20.4;smart_money_score:+17.0;clinical_score:+3.6,tier=C;reason=low_opt;cat_days=1431;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 100394000.0, ""cash_total"": 597056000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 71.36553977329322, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",mid|far_271_540|pos,-0.03622473913043479,,0.0833,0,1,1.1864,0.0833,9,9,buying,2.284,elite_9,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,far,0.3,adequate,<=1000bps,501.73,0.85,1,0,1.0,0,1.0,0,1431,False,specific_days,-0.130746,price_history,,9,2.7055,price_history,,-0.413717,,35.6401,1.3016,-0.221469,-0.192248,mid,small,none,drug_developer,morningstar,,,,0,0.8014266472106858233247278033,63.36,45.56250000000000000000000000,83.0,75.00,69.61538461538461538461538461,68.450,68.6842,1.0588,2.0,,11,1.0,0.0042,0,0,0.0,0.3,0.75,rare_disease,-0.4963,uncrowded,1.0,246,-0.03622473913043479,0.159247,-0.9976,38.77,0.738014,0.6372
ELVN,"Enliven Therapeutics, Inc.",29,0.32,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.953767,,0,0.219136,1,0.780864,,0,no_upcoming,9,headwind,high_vol,S,sponsor_confirmed|momentum_headwind|high_risk,catalyst_score:-13.0;clinical_score:+10.5;momentum_score:-9.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54463000.0, ""cash_total"": 477565000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 105.22336264987239, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|pos,-0.09808114942528737,,-1.8595,457,1,0.9801,-1.8595,6,6,selling,1.1248,elite_6,0.0,0.0,0.0,,,0.9306,1,2,1,True,True,True,missing,0.0,adequate,<=1000bps,575.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.051894,price_history,,6,1.7823,price_history,,-0.33401,,42.1998,1.2673,-0.221469,-0.112541,early,small,none,drug_developer,morningstar,,,,0,0.8150123118570655116404981050,45.09,41.25000000000000000000000000,62.0,54.63,64.74576271186440677966101695,58.25000000000000000000000000,63.6958,0.8468,1.0,457,4,1.0,0.0084,0,0,0.0,0.3,0.85,oncology,0.6994,highly_crowded,1.0,279,-0.09808114942528737,0.046233,-1.6825,47.40,0.929795,1.4743
TRVI,"Trevi Therapeutics, Inc.",30,1.07,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.601027,,0,0.027778,1,0.972222,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+29.4;financial_score:-28.1;catalyst_score:-22.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.022962125748502992,,0.1242,0,1,1.4993,0.1242,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.565688,price_history,,4,0.3921,price_history,,-0.076358,,60.6781,0.6685,-0.221469,0.145111,mid,small,none,drug_developer,morningstar,,,,0,0.8441542319749216300940438871,93.09,41.25000000000000000000000000,71.5,63.71,77.000,35.58560000000000000000000000,76.9289,1.4092,2.0,24,6,1.0,0.8187,1,1,0.0,0.4,0.5,respiratory,-0.4963,uncrowded,1.0,176,0.022962125748502992,0.398973,-0.256,44.05,0.861301,1.0862
BBOT,BridgeBio Oncology Therapeutics,31,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.933219,,0,0.268519,1,0.731481,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-18.7;smart_money_score:+12.1;financial_score:+2.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71660000.0, ""cash_total"": 468285000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 78.4178063075635, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,-0.09808114942528737,,-1.878,853,1,0.8078,-1.878,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1881.67,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.08342,price_history,,4,0.0727,price_history,,0.0,,74.8159,0.7251,-0.221469,0.221469,early,small,none,drug_developer,morningstar,,,,0,0.7674987782149513356802650652,62.78,41.25000000000000000000000000,72.0,50,60.67796610169491525423728814,62.80357142857142857142857143,59.628,0.674,1.0,853,2,0.3333,0.0002,0,0,0.0,0.3,0.85,oncology,0.6994,highly_crowded,1.0,273,-0.09808114942528737,0.066781,-1.5002,46.83,0.916096,1.3793
ROIV,Roivant Sciences Ltd.,32,1.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.919521,,0,0.354938,1,0.645062,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+20.1;catalyst_score:-16.2;momentum_score:-6.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|nonpos,-0.07912527710843374,,0.0719,0,1,0.5803,0.0719,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,-1.5625,-2,0,2,True,True,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.070974,price_history,,5,0.7654,price_history,,-0.206137,,36.3985,0.3407,-0.221469,0.015332,mid,large,none,drug_developer,morningstar,,,,0,0.8415994827028774652440995797,50.86,41.25000000000000000000000000,77.5,83.31,55.30769230769230769230769230,62.17307692307692307692307692,53.7299,0.4233,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6994,highly_crowded,1.0,269,-0.07912527710843374,0.080479,-1.4019,43.93,0.847603,1.0262
PTGX,"Protagonist Therapeutics, Inc.",33,1.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.114726,,0,0.453704,1,0.546296,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+17.4;smart_money_score:+15.4;catalyst_score:-14.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.07648335160680529,,0.6289,0,1,0.3554,0.6289,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,1.7617,2,2,0,True,True,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.274378,price_history,,5,0.2165,price_history,,-0.190763,,51.5224,0.6429,-0.221469,0.030706,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,73.53,41.25000000000000000000000000,71.5,52.03,50,44.43851113484434951149084292,48.4867,0.2005,3.0,366,9,1.0,0.0731,0,0,0.0,0.4,0.6,autoimmune,0.2211,moderate,1.0,34,0.07648335160680529,0.885274,1.2018,39.96,0.765411,0.7238
AVIR,"Atea Pharmaceuticals, Inc.",34,0.21,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.035959,,0,0.429012,1,0.570988,,0,no_upcoming,9,neutral,,S,sponsor_confirmed|runway_short|cost_haircut_>2000bps,financial_score:-31.8;clinical_score:+10.9;momentum_score:+10.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.07648335160680529,,0.6319,0,1,0.3982,0.6319,2,2,selling,-0.4208,elite_2,0.0,0.0,0.0,,,0.9306,1,1,0,True,True,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.054025,price_history,,2,0.5374,price_history,,-0.259901,,43.2825,0.5268,-0.221469,-0.038432,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,50.99,41.25000000000000000000000000,49.0,85.37,51.01123595505617977528089888,8.326834567901234567901234566,49.4334,0.2407,3.0,519,17,1.0,0.0199,0,0,0.0,0.4,0.55,infectious_disease,0.6994,highly_crowded,1.0,11,0.07648335160680529,0.964041,1.7996,13.19,0.162671,-0.9835
MLYS,"Mineralys Therapeutics, Inc.",35,1.07,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.097603,,0,0.552469,1,0.447531,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-37.9;momentum_score:+30.9;smart_money_score:+29.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 104528000.0, ""cash_total"": 217597000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.9805219654064, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|none|nonpos,0.07648335160680529,,0.616,0,1,-0.1395,0.616,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,0.9306,1,1,0,True,True,True,missing,0.0,adequate,<=1000bps,521.81,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.303472,price_history,,7,0.1354,price_history,,-0.058684,,61.5387,0.6287,-0.221469,0.162785,late,mid,none,drug_developer,morningstar,,,,0,0.8306063522617901828681424447,81.76,41.25000000000000000000000000,80.0,51.99,38.31965660901401338214871860,12.94272378466041691388790000,38.9375,-0.2053,3.0,261,3,0.6667,1.0921,1,1,0.0,0.4,0.85,cardiovascular,0.6994,highly_crowded,1.0,29,0.07648335160680529,0.902397,1.2953,19.67,0.405822,-0.2383
