ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
VERA,"Vera Therapeutics, Inc.",19,0.79,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.36121,,0,0.923841,1,0.076159,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,clinical_score:-40.1;smart_money_score:+24.1;financial_score:+22.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.1,,-0.378,923,1,-1.6323,-1.2032,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.029168,price_history,,5,0.7959,price_history,,-0.526536,,34.5179,0.7858,-0.391106,-0.13543,late,mid,none,drug_developer,morningstar,,,,0,0.7832194538135132194538135132,46.92,41.25000000000000000000000000,71.5,50,7.230708192818885141836937113,70.00000000000000000000000000,5.8311,-1.6018,3.0,923,2,0.3333,0.0007,0,0,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,102,0.1,0.63879,0.3552,18.39,0.368327,-0.3363
ELDN,"Eledon Pharmaceuticals, Inc.",20,0.15,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.919929,,0,0.917219,1,0.082781,575,0,specific_days,9,headwind,deep_drawdown,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,clinical_score:-31.8;smart_money_score:+13.4;financial_score:+12.7,tier=B;reason=high_opt+catalyst_far;cat_days=575;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48250000.0, ""cash_total"": 93401000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.229264248704663, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|far_271_540|nonpos,-0.004264090909090909,,-0.8203,269,1,-1.6288,-1.1956,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,575,False,specific_days,-0.317633,price_history,,1,-0.102,price_history,,-0.591525,,42.1146,,-0.391106,-0.200419,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7592705599300087489063867017,38.40,45.56250000000000000000000000,52.5,82.43,7.310436157033619548037079757,51.76470588235294117647058824,5.8418,-1.6013,2.0,269,5,1.0,0.1158,0,0,0.0,0.3,0.55,metabolic,-0.4728,uncrowded,1.0,259,-0.004264090909090909,0.080071,-1.4046,15.04,0.218861,-0.776
REPL,"Replimune Group, Inc.",21,0.79,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.435943,,0,0.771523,1,0.228477,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,clinical_score:-24.2;financial_score:+12.1;momentum_score:+8.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,0.0896402027027027,,-0.8494,1032,1,-1.0195,0.1354,5,5,selling,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.027579,price_history,,5,0.7653,price_history,,-0.458686,,52.9023,0.5897,-0.391106,-0.06758,mid,small,sev1,drug_developer,morningstar,,,,0,0.8014295339696799550814149354,54.34,41.25000000000000000000000000,53.0,47.30,21.34948096885813148788927335,57.64705882352941176470588235,20.2309,-0.9944,2.0,1032,4,1.0,0.0002,0,0,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,123,0.0896402027027027,0.564057,0.1613,17.85,0.346975,-0.3935
RAPT,"RAPT Therapeutics, Inc.",22,0.93,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.297153,,0,0.903974,1,0.096026,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-35.0;smart_money_score:+33.6;momentum_score:+10.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3114,0,1,-1.5579,-1.0406,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.032709,price_history,,5,1.6211,price_history,,-0.491546,,41.0701,1.4599,-0.391106,-0.10044,mid,small,none,drug_developer,morningstar,,,,0,0.7846415306696679797411367473,54.42,41.25000000000000000000000000,77.5,22.97,8.945704643513178691956085260,37.57571874065530351574180870,8.2461,-1.4999,2.0,567,4,1.0,0.0092,0,0,0.0,0.4,0.95,oncology,0.7029,highly_crowded,1.0,84,0.1,0.702847,0.5326,15.25,0.225979,-0.7522
CRSP,CRISPR Therapeutics AG,23,0.56,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.104982,,0,0.897351,1,0.102649,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-36.2;financial_score:+31.2;smart_money_score:+20.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,,0.1356,76,1,-1.53,-0.9797,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.200643,price_history,,3,1.1631,price_history,,-0.456342,,39.038,0.5582,-0.391106,-0.065236,late,mid,none,drug_developer,morningstar,,,,0,0.8829781999041227229146692234,35.27,41.25000000000000000000000000,66.0,61.13,9.588265114946328991161365694,77.000,9.011,-1.4677,3.0,976,7,1.0,0.1429,1,0,0.0,0.3,0.95,oncology,0.2326,moderate,1.0,30,0.1,0.895018,1.2537,24.79,0.517794,0.0446
IMVT,"Immunovant, Inc.",24,0.79,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.179715,,0,0.890728,1,0.109272,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-45.5;momentum_score:+40.8;catalyst_score:-14.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|nonpos,0.1,,-0.3723,848,1,-1.5039,-0.9227,6,6,selling,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.36451,price_history,,6,0.7268,price_history,,0.0,,74.8981,0.5723,-0.391106,0.391106,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,96.55,41.25000000000000000000000000,62.0,14.00,10.18867508651281712182327139,68.57142857142857142857142857,8.8478,-1.4745,3.0,848,6,1.0,0.0016,0,0,0.0,0.4,0.6,autoimmune,0.2326,moderate,1.0,51,0.1,0.820285,0.9165,22.74,0.467972,-0.0804
ACLX,"Arcellx, Inc.",25,0.93,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.016014,,0,0.884106,1,0.115894,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-42.8;momentum_score:+35.2;smart_money_score:+26.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,,-0.8672,699,1,-1.4854,-0.8823,7,7,buying,1.5669,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.264434,price_history,,7,0.7664,price_history,,-0.090053,,59.23,0.5575,-0.391106,0.301053,mid,mid,none,drug_developer,morningstar,,,,0,0.8080746794871794871794871795,88.65,41.25000000000000000000000000,80.0,10.00,10.61514801999231064975009612,46.50903498654363706266820454,9.4965,-1.4472,2.0,1488,3,0.6667,0.0008,0,0,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,5,0.1,0.983986,2.1441,20.30,0.403915,-0.2432
LQDA,Liquidia Corporation,26,0.48,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.211744,,0,0.877483,1,0.122517,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+30.8;financial_score:-26.0;clinical_score:-22.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|nonpos,0.1,,0.8147,0,1,-1.4246,-0.7494,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.020114,price_history,,3,0.8451,price_history,,-0.401669,,45.5109,0.5778,-0.391106,-0.010563,late,mid,sev1,drug_developer,morningstar,,,,0,0.8688328621061459206900682880,45.89,41.25000000000000000000000000,65.5,22.80,12.01635477969538671780290506,8.710002519526329050138573940,10.1977,-1.4176,3.0,867,4,1.0,0.0017,0,0,0.0,0.3,0.5,respiratory,0.7029,highly_crowded,1.0,60,0.1,0.788256,0.8004,10.91,0.090747,-1.3362
AVIR,"Atea Pharmaceuticals, Inc.",27,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.517794,,0,0.784768,1,0.215232,,0,no_upcoming,9,headwind,deep_drawdown,XS,sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_>2000bps,financial_score:-22.3;smart_money_score:+17.0;clinical_score:-11.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|pos,0.06877803448275861,,0.8404,0,1,-1.0609,0.0449,2,2,selling,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.167304,price_history,,2,0.8289,price_history,,-0.474783,,56.1958,0.5268,-0.391106,-0.083677,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,39.86,41.25000000000000000000000000,49.0,89.20,20.39476294386034516960920452,9.716553287981859410430838996,20.0369,-1.0026,3.0,,9,1.0,0.614,1,1,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,146,0.06877803448275861,0.482206,-0.0446,7.78,0.040925,-1.74
PRTA,Prothena Corporation plc,28,0.39,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.279359,,0,0.844371,1,0.155629,,0,no_upcoming,9,tailwind,high_beta,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,momentum_score:+40.9;clinical_score:-36.0;catalyst_score:-9.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,,0.8231,0,1,-1.2885,-0.4523,2,2,neutral,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.005806,price_history,,2,2.1945,price_history,,-0.14011,,49.34,0.4848,-0.391106,0.250996,late,small,none,drug_developer,morningstar,,,,0,0.8474842338662621075971525265,92.00,41.25000000000000000000000000,55.0,83.60,15.15065352994335339108201636,52.14285714285714285714285714,13.7511,-1.2677,3.0,880,9,1.0,0.0045,0,0,0.0,0.4,0.6,cns,0.7029,highly_crowded,1.0,79,0.1,0.720641,0.5847,17.98,0.350534,-0.3839
WVE,Wave Life Sciences Ltd.,29,0.93,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.368327,,0,0.817881,1,0.182119,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-42.8;momentum_score:+36.1;catalyst_score:-19.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.3257,0,1,-1.1807,-0.2168,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.553644,price_history,,5,0.3093,price_history,,-0.130769,,51.9367,3.1359,-0.391106,0.260337,mid,mid,none,drug_developer,morningstar,,,,0,0.7964720782959124928036845135,96.55,41.25000000000000000000000000,77.5,31.08,17.63467042590456661967619292,69.41176470588235294117647059,16.7893,-1.1396,2.0,,7,1.0,0.0375,0,0,0.0,0.4,0.75,rare_disease,0.7029,highly_crowded,1.0,104,0.1,0.631673,0.3363,22.50,0.464413,-0.0893
ABCL,AbCellera Biologics Inc.,30,0.79,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.001779,,0,0.811258,1,0.188742,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-30.3;momentum_score:+25.5;smart_money_score:+22.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,,0.0064,109,1,-1.1477,-0.1447,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.021431,price_history,,2,1.0904,price_history,,-0.273337,,62.0832,0.7022,-0.391106,0.117769,late,small,sev2,drug_developer,morningstar,,,,0,0.8628528396501457725947521866,63.97,41.25000000000000000000000000,60.5,46.80,18.39515969053759174766911327,8.211451247165532879818594108,17.2821,-1.1188,3.0,,3,0.6667,0.4032,0,1,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,1,0.1,0.998221,2.9148,8.07,0.051601,-1.6295
URGN,UroGen Pharma Ltd.,31,0.79,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.357651,,0,0.804636,1,0.195364,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,momentum_score:+39.2;financial_score:-34.4;clinical_score:-26.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 124119000.0, ""cash_total"": 153829000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.872404708384696, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,,0.8389,0,1,-1.119,-0.0819,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,785.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.504982,price_history,,4,0.8526,price_history,,-0.388918,,64.3022,0.7699,-0.391106,0.002188,late,small,sev2,drug_developer,morningstar,,,,0,0.8225052705551651440618411806,84.86,41.25000000000000000000000000,72.0,70.80,19.05728581189799202098349092,11.25000000000000000000000000,19.4713,-1.0265,3.0,90,12,1.0,1.5585,1,3,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,101,0.1,0.642349,0.3647,3.91,0.001779,-2.9148
CRNX,"Crinetics Pharmaceuticals, Inc.",32,0.48,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.101423,,0,0.791391,1,0.208609,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-30.8;financial_score:+25.2;smart_money_score:+21.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.1,,0.8399,0,1,-1.09,-0.0187,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.028483,price_history,,5,0.8653,price_history,,-0.370644,,45.9701,0.6688,-0.391106,0.020462,late,mid,none,drug_developer,morningstar,,,,0,0.8739267504488330341113105925,44.52,41.25000000000000000000000000,71.5,21.20,19.72382022967224316163018802,75.71428571428571428571428572,19.3866,-1.03,3.0,248,5,1.0,0.2446,0,0,0.0,0.5,0.95,oncology,0.7029,highly_crowded,1.0,29,0.1,0.898577,1.2735,21.72,0.44306,-0.1432
TBPH,"Theravance Biopharma, Inc.",33,0.39,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.635231,,0,0.043046,1,0.956954,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:+21.9;catalyst_score:-13.8;financial_score:-9.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,,1.131,0,1,1.3961,1.2176,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.094177,price_history,,1,0.3467,price_history,,-0.231481,,52.3597,0.5264,-0.391106,0.159625,late,small,none,drug_developer,morningstar,,,,0,0.9,55.77,41.25000000000000000000000000,55.5,90.00,77.000,45.77097505668934240362811792,75.8814,1.3529,3.0,374,43,1.0,0.0014,0,0,0.0,0.9,0.5,respiratory,0.7029,highly_crowded,1.0,179,0.06877803448275861,0.364769,-0.3457,46.16,0.895018,1.2537
ACRS,"Aclaris Therapeutics, Inc.",34,0.2,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.47153,,0,0.062914,1,0.937086,,0,no_upcoming,9,tailwind,high_vol,S,sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-43.5;clinical_score:+27.7;smart_money_score:+15.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33982000.0, ""cash_total"": 25256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.918603966805955, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|pos,0.06877803448275861,,0.6389,49,1,1.3613,1.1433,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1385.71,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.018507,price_history,,3,0.9743,price_history,,-0.167947,,46.237,1.5686,-0.391106,0.223159,late,small,sev2,drug_developer,morningstar,,,,0,0.8552182044887780548628428928,56.40,41.25000000000000000000000000,63.5,90.00,76.19718309859154929577464789,5,76.7515,1.3896,3.0,,14,1.0,0.8315,1,1,0.0,0.7,0.5,dermatology,-0.4728,uncrowded,1.0,133,0.06877803448275861,0.52847,0.0714,12.25,0.126335,-1.1439
VKTX,"Viking Therapeutics, Inc.",35,0.93,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.464413,,0,0.056291,1,0.943709,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-40.9;momentum_score:+27.1;clinical_score:+22.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|pos,0.0896402027027027,,0.4119,0,1,1.3961,1.2176,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.320412,price_history,,3,1.1415,price_history,,-0.353659,,63.1806,,-0.391106,0.037447,mid,mid,sev2,drug_developer,morningstar,,,,0,0.7821440129449838187702265372,82.06,41.25000000000000000000000000,60.5,14.86,77.000,14.05655944294929300696313384,75.9783,1.357,2.0,192,5,1.0,0.2032,0,0,0.0,0.4,0.55,metabolic,-0.4728,uncrowded,1.0,131,0.0896402027027027,0.535587,0.0893,16.73,0.297153,-0.5326
TRVI,"Trevi Therapeutics, Inc.",36,0.48,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.460854,,0,0.049669,1,0.950331,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,momentum_score:-24.9;clinical_score:+22.0;smart_money_score:+16.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.0896402027027027,,0.4102,0,1,1.3961,1.2176,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.483851,price_history,,4,0.4204,price_history,,-0.535047,,47.6656,0.6685,-0.391106,-0.143941,mid,small,none,drug_developer,morningstar,,,,0,0.8441542319749216300940438871,30.19,41.25000000000000000000000000,71.5,41.89,77.000,55.29411764705882352941176471,76.224,1.3673,2.0,112,5,1.0,0.3932,0,1,0.0,0.4,0.5,respiratory,-0.4728,uncrowded,1.0,130,0.0896402027027027,0.539146,0.0983,51.94,0.980427,2.0626
