ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
UTHR,United Therapeutics Corporation,84,0.96,B,mod_quality+catalyst_near,,,B,0.291506,0.819231,1,,0,,89,0,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-16.8;smart_money_score:+14.7;momentum_score:+3.9,tier=;reason=;cat_days=89;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 2920300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|near_31_90|nonpos,0.021181037037037036,66.408143,1.1482,0,1,0.5998,1.0,7,7,buying,1.5858,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,229.51,1.0,0,0,1.0,0,1.0,0,89,False,specific_days,0.171169,price_history,,7,0.2319,price_history,,-0.018987,,61.9593,0.2791,-0.228536,0.209549,late,large,none,commercial_pharma,morningstar,,,,0,0.9,66.23,45.56250000000000000000000000,77.0,72.30,60.95238095238095238095238095,61.90476190476190476190476190,61.5935,0.7476,3.0,89,74,1.0,2.4429,4,3,0.0,0.5,0.55,infectious_disease,0.7214,highly_crowded,1.0,76,0.021181037037037036,0.708494,0.549,46.39,0.8861,1.206
IMCR,Immunocore Holdings plc,85,0.49,B,high_quality+no_catalyst_data,,,B,0.218147,0.911538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-44.3;financial_score:+29.8;smart_money_score:+29.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 10712000.0, ""cash_total"": 864153000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 453.2667191188041, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",mid|none|nonpos,0.04810235294117647,70.5225,-0.7984,654,1,-1.6832,1.6146,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,888.71,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.156014,price_history,,6,0.721,price_history,,-0.411786,,53.0715,0.4195,-0.228536,-0.18325,mid,small,none,commercial_biotech,morningstar,,,,0,0.8544898093359631821170282709,43.62,41.25000000000000000000000000,80.0,73.71,5.903558702392521634504141790,80.0,4.9374,-1.6486,2.0,654,7,1.0,0.0098,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,57,0.04810235294117647,0.781853,0.7785,20.20,0.411197,-0.2245
KRYS,"Krystal Biotech, Inc.",86,0.57,C,low_quality+no_catalyst_data,,,C,0.121622,0.311538,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-31.4;smart_money_score:+29.3;financial_score:+4.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 496304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|nonpos,0.05907015209125475,41.144066,0.3253,56,1,-1.4668,1.4131,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.42,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.087791,price_history,,4,1.2607,price_history,,-0.31465,,50.3245,0.3475,-0.228536,-0.086114,late,mid,none,commercial_biotech,morningstar,,,,0,0.8809748810766910314421626639,40.77,41.25000000000000000000000000,71.5,34.46,10.73570168808264046359284454,46.50903498654363706266820454,11.4516,-1.3731,3.0,56,5,1.0,0.9546,1,1,0.0,0.4,0.5,dermatology,-0.4642,uncrowded,1.0,32,0.05907015209125475,0.878378,1.1669,18.68,0.376448,-0.3148
TARS,"Tarsus Pharmaceuticals, Inc.",87,0.49,C,mod_quality+no_catalyst_data,,,C,0.160232,0.65,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-32.8;smart_money_score:+32.4;financial_score:+23.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 12451000.0, ""cash_total"": 417267000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 234.13466753951184, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 8}",late|none|nonpos,0.05907015209125475,54.313824,-0.2113,248,1,-1.148,1.0817,8,8,buying,1.9744,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,462.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.301098,price_history,,8,0.558,price_history,,-0.462515,,57.4435,0.4256,-0.228536,-0.233979,late,mid,none,commercial_biotech,morningstar,,,,0,0.8400493322494483799790965045,36.62,41.25000000000000000000000000,83.0,38.66,17.85196383079980963578847177,74.35294117647058823529411765,16.6109,-1.1549,3.0,248,1,0.0,0.1899,0,0,0.0,0.3,0.5,other,-0.4642,uncrowded,1.0,42,0.05907015209125475,0.839768,0.9935,25.83,0.53861,0.0969
BIOA,"BioAge Labs, Inc.",88,0.81,C,mod_quality+no_catalyst_data,,,C,0.198842,0.773077,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-44.6;financial_score:+30.4;smart_money_score:+22.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53376000.0, ""cash_total"": 285778000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.32104316546763, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,0.04810235294117647,63.5,-0.7715,210,1,-1.783,1.4443,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,809.82,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,1.0312,-0.228536,,mid,small,none,commercial_pharma,morningstar,,,drawdown,1,0.7787697521865889212827988338,50,41.25000000000000000000000000,72.0,50,5,80.0,4.049,-1.6862,2.0,210,2,0.3333,0.3221,0,0,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,52,0.04810235294117647,0.801158,0.8458,20.45,0.42278,-0.1948
TVTX,"Travere Therapeutics, Inc.",89,0.81,C,low_quality+no_catalyst_data,,,C,0.171815,0.111538,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-33.1;smart_money_score:+33.0;momentum_score:+23.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 93035000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.05907015209125475,29.986384,-0.2984,563,1,-1.436,1.3811,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,403.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.458242,price_history,,5,0.7866,price_history,,-0.334907,,68.5848,0.7066,-0.228536,-0.106371,late,mid,none,commercial_biotech,morningstar,,,,0,0.8693118064441084099104338723,68.23,41.25000000000000000000000000,77.5,15.54,11.42213263906385599507292629,24.22529796232218377547097271,10.3132,-1.4212,3.0,563,7,1.0,0.0185,0,0,0.0,0.7,0.6,autoimmune,0.7214,highly_crowded,1.0,45,0.05907015209125475,0.828185,0.947,15.68,0.233591,-0.7271
TGTX,"TG Therapeutics, Inc.",90,0.49,C,low_quality+no_catalyst_data,,,C,0.167954,0.042308,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+25.6;clinical_score:-20.6;financial_score:-16.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 44432000.0, ""cash_total"": 131582000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.537090385307884, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.05907015209125475,22.990251,0.8713,0,1,-1.3105,1.2507,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,429.71,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.18401,price_history,,3,1.5339,price_history,,-0.450455,,60.3095,0.3599,-0.228536,-0.221919,late,mid,none,commercial_biotech,morningstar,,,,0,0.8693138200023285597857724997,39.84,41.25000000000000000000000000,60.5,19.07,14.22384591696761008930321099,18.55055747789311803152633602,15.4634,-1.2034,3.0,62,14,1.0,2.0029,2,3,0.0,0.4,0.95,oncology,0.7214,highly_crowded,1.0,44,0.05907015209125475,0.832046,0.9623,13.92,0.171815,-0.947
ONC,BeOne Medicines Ltd.,91,0.96,C,low_quality+no_catalyst_data,,,C,0.137066,0.35,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:-27.3;financial_score:+15.5;smart_money_score:+13.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 4547530000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|none|nonpos,0.05907015209125475,44.048714,0.5153,35,1,-1.0475,0.9773,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,342.35,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.032729,price_history,,2,1.0383,price_history,,-0.119858,,61.701,0.415,-0.228536,0.108678,late,large,none,commercial_biotech,morningstar,,,,0,0.8703968541236487307178428276,51.62,41.25000000000000000000000000,61.0,15.54,20.09602194787379972565157750,62.85714285714285714285714286,21.3679,-0.9537,3.0,614,20,1.0,0.7855,1,1,0.0,0.4,0.95,oncology,-0.4642,uncrowded,1.0,36,0.05907015209125475,0.862934,1.0936,22.80,0.484556,-0.0387
PTCT,"PTC Therapeutics, Inc.",92,0.96,B,high_quality+no_catalyst_data,,,B,0.15251,0.934615,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,clinical_score:-23.5;financial_score:+23.1;smart_money_score:+17.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1945371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.05907015209125475,73.6245,0.9048,0,1,-0.5858,0.5259,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,343.08,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.034371,price_history,,5,0.8359,price_history,,-0.359402,,65.4849,0.3495,-0.228536,-0.130866,late,mid,none,commercial_biotech,morningstar,,,,0,0.8904360811594202898550724638,49.43,41.25000000000000000000000000,71.5,83.11,30.40256431790823325214859607,77.000,31.3778,-0.5303,3.0,183,35,1.0,0.8711,0,1,0.0156,0.4,0.95,oncology,0.2472,moderate,1.0,40,0.05907015209125475,0.84749,1.0257,32.25,0.623552,0.3148
ZLAB,Zai Lab Limited,93,0.49,C,low_quality,,,C,0.754826,0.473077,1,,0,,148,0,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,financial_score:+31.4;clinical_score:-24.7;catalyst_score:-3.1,tier=;reason=;cat_days=148;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,0.0016961919191919193,48.642,0.8964,0,1,-0.8749,0.7979,3,3,selling,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,148,False,specific_days,-0.137321,price_history,,3,1.4651,price_history,,-0.240676,,50.2028,0.3972,-0.228536,-0.01214,late,mid,none,commercial_biotech,morningstar,,,,0,0.8575383253755677186444625597,45.71,45.56250000000000000000000000,48.0,10.00,23.94809775762156714537666919,80.0,25.014,-0.7995,3.0,148,18,1.0,1.9606,1,3,0.0,0.4,0.95,oncology,0.7214,highly_crowded,1.0,196,0.0016961919191919193,0.245174,-0.6898,21.60,0.445946,-0.1359
AMLX,"Amylyx Pharmaceuticals, Inc.",94,0.81,C,low_quality+no_catalyst_data,,,C,0.021236,0.55,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+32.6;clinical_score:-29.3;catalyst_score:-11.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95440000.0, ""cash_total"": 343990000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.251047778709136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|none|nonpos,0.05907015209125475,51.104647,-0.2011,250,1,-1.0093,0.7106,9,9,buying,2.363,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,684.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,9,,,series_too_short,,no_price_series,,0.6469,-0.228536,,late,small,none,commercial_pharma,morningstar,,,drawdown,1,0.8663174122659490974324475838,50,41.25000000000000000000000000,85,36.82,23.16648470087623526776965931,62.70588235294117647058823529,21.956,-0.9288,3.0,483,4,1.0,0.0501,0,0,0.0,0.4,0.6,cns,0.7214,highly_crowded,1.0,6,0.05907015209125475,0.978764,2.0289,26.44,0.554054,0.1359
DNA,"Ginkgo Bioworks Holdings, Inc.",95,0.4,A,high_quality+catalyst_near,,,A,0.279923,0.973077,1,,0,,89,0,specific_days,9,neutral,drawdown_data_missing,M,tier_a_commercial|cost_haircut_<=2000bps,financial_score:+21.1;catalyst_score:-13.3;momentum_score:-9.4,tier=;reason=;cat_days=89;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 123381000.0, ""cash_total"": 495484000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 48.19062902715977, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|near_31_90|nonpos,0.021181037037037036,77.4,1.1603,0,1,0.932,-0.0,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1199.57,0.7,1,0,1.0,0,1.0,0,89,False,specific_days,-0.001744,price_history,,1,0.0183,price_history,,,series_too_short,54.2136,0.7795,-0.228536,,late,small,none,commercial_biotech,morningstar,,,drawdown,1,0.8304194956353055286129970902,49.50,45.56250000000000000000000000,55.0,90.00,64.28571428571428571428571429,80.0,65.6268,0.9182,3.0,108,669,1.0,2.7715,4,4,0.0,0.8,0.95,oncology,0.7214,highly_crowded,1.0,73,0.021181037037037036,0.720077,0.5831,40.86,0.793436,0.8184
DAWN,"Day One Biopharmaceuticals, Inc.",96,0.81,C,mod_quality+no_catalyst_data,,,C,0.210425,0.726923,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,L,momentum_tailwind,financial_score:+25.5;clinical_score:-24.0;catalyst_score:-13.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103757000.0, ""cash_total"": 441113000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.01685669400619, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|nonpos,0.04810235294117647,58.472,-0.7738,1039,1,-0.5805,0.4919,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,612.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.345196,price_history,,1,0.2214,price_history,,-0.3552,,61.6975,0.8040,-0.228536,-0.126664,mid,small,none,commercial_biotech,morningstar,,,,0,0.7485773616175008286377195890,65.88,41.25000000000000000000000000,55.0,26.56,30.52107917997130825119163312,80.0,29.9638,-0.5901,2.0,1039,3,0.6667,0.0002,0,0,0.3333,0.3,0.95,oncology,0.7214,highly_crowded,1.0,55,0.04810235294117647,0.789575,0.8049,24.45,0.503861,0.0097
ARVN,"Arvinas, Inc.",97,0.81,B,high_quality+no_catalyst_data,,,B,0.889961,0.980769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-19.8;financial_score:+19.0;momentum_score:-5.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 273800000.0, ""cash_total"": 685400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 30.030679327976625, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,-0.06945394444444444,78.634,-1.2574,969,1,0.8396,-0.8883,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,932.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.049731,price_history,,4,0.8711,price_history,,-0.203764,,47.7746,0.6174,-0.228536,0.024772,early,small,none,commercial_biotech,morningstar,,,,0,0.7165413533834586466165413534,55.67,41.25000000000000000000000000,66.0,90.00,62.22222222222222222222222222,80.0,61.256,0.7333,1.0,969,2,0.3333,0.0001,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,231,-0.06945394444444444,0.110039,-1.2263,41.47,0.80888,0.8738
RGNX,REGENXBIO Inc.,98,0.2,B,high_quality+no_catalyst_data,,,B,0.252896,0.95,1,,0,,,0,no_upcoming,9,neutral,,S,cost_haircut_<=2000bps,financial_score:+26.8;catalyst_score:-11.9;clinical_score:-11.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71673000.0, ""cash_total"": 274205000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.90933824452723, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|nonpos,0.04810235294117647,76.661,-0.75,544,1,-0.0817,0.0258,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1127.96,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.05727,price_history,,1,1.1889,price_history,,-0.2997,,62.1384,0.6963,-0.228536,-0.071164,mid,small,none,commercial_biotech,morningstar,,,,0,0.7611396326620933834919229918,47.45,41.25000000000000000000000000,55.5,89.06,41.65532879818594104308390023,80.0,40.0406,-0.164,2.0,544,13,1.0,0.0053,0,0,0.0,0.3,0.55,ophthalmology,0.2472,moderate,1.0,66,0.04810235294117647,0.747104,0.6654,34.24,0.673745,0.4503
BEAM,Beam Therapeutics Inc.,99,0.81,C,mod_quality+no_catalyst_data,,,C,0.565637,0.834615,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-37.5;financial_score:+25.8;catalyst_score:-12.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345102000.0, ""cash_total"": 1245210000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.29885077455361, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.005644702702702703,66.882,-1.4728,,0,-1.2028,1.1388,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,448.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.304753,price_history,,4,1.7769,price_history,,-0.157784,,61.3821,0.7330,-0.228536,0.070752,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.6569049451123889179299529535,66.91,41.25000000000000000000000000,66.0,50,16.62703856119493979576284103,80.0,14.877,-1.2282,,,,,0.0,0,0,,0.0,0.5,other,0.7214,highly_crowded,1.0,147,0.005644702702702703,0.434363,-0.1653,19.01,0.38417,-0.2945
PCRX,"Pacira BioSciences, Inc.",100,0.24,C,mod_quality+no_catalyst_data,,,C,0.669884,0.826923,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-24.9;financial_score:+23.8;momentum_score:+1.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 246334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.005644702702702703,66.648432,-1.4728,,0,-1.2878,0.9747,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,713.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.027986,price_history,,0,0.6945,price_history,,-0.277468,,44.1861,0.3370,-0.228536,-0.048932,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7067179375611878603285108235,43.00,41.25000000000000000000000000,,81.76,16.62703856119493979576284103,65.40540540540540540540540541,15.227,-1.2134,,,,,0.0,0,0,,0.0,0.5,other,-3.5467,uncrowded,1.0,174,0.005644702702702703,0.330116,-0.4396,18.29,0.361004,-0.3558
AUPH,Aurinia Pharmaceuticals Inc,101,0.81,C,mod_quality+no_catalyst_data,,,C,0.03668,0.673077,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,momentum_score:+26.8;financial_score:-17.2;clinical_score:-9.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 80160000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|nonpos,0.05907015209125475,55.822056,0.9145,0,1,-0.2018,0.0984,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.400507,price_history,,1,1.0773,price_history,,-0.063534,,64.3769,0.4141,-0.228536,0.165002,late,small,none,commercial_biotech,morningstar,,,,0,0.8677816625085053300068042640,75.22,41.25000000000000000000000000,55.5,76.35,38.97455278407659360040312422,31.23456790123456790123456790,39.442,-0.1893,3.0,34,8,1.0,1.3141,1,1,0.0,0.6,0.55,ophthalmology,0.7214,highly_crowded,1.0,10,0.05907015209125475,0.96332,1.7906,26.26,0.546332,0.1164
IDYA,"IDEAYA Biosciences, Inc.",102,0.81,C,mod_quality+no_catalyst_data,,,C,0.928571,0.696154,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:+20.2;catalyst_score:-18.5;clinical_score:-6.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71098000.0, ""cash_total"": 639388000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 107.9166221272047, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|pos,-0.06945394444444444,56.3465,-1.2843,1945,1,0.4414,-0.5701,6,6,neutral,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,591.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.158223,price_history,,6,0.9164,price_history,,-0.026677,,58.6258,0.3864,-0.228536,0.201859,early,mid,none,commercial_biotech,morningstar,,,,0,0.7873724953869532182785194833,59.33,41.25000000000000000000000000,65.0,24.23,53.33333333333333333333333334,80.0,52.3672,0.3574,1.0,1945,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,241,-0.06945394444444444,0.071429,-1.4652,46.24,0.878378,1.1669
